Gemeente;Totaal_Absoluut;Totaal_inc100000;Zkh_Absoluut;Zkh_inc100000;Overleden_Absoluut;Overleden_inc100000
Elburg;12;51,8;0;0;0;0
Emmen;275;256,9;3;2,8;3;2,8
Enkhuizen;10;53,8;0;0;0;0
Enschede;235;147,2;0;0;0;0
Epe;41;123,6;1;3;0;0
Ermelo;20;74,1;0;0;0;0
Etten-Leur;66;150,4;0;0;0;0
Geertruidenberg;28;130;0;0;0;0
Geldrop-Mierlo;80;201,4;0;0;0;0
Gemert-Bakel;30;97,6;0;0;0;0
Gennep;25;147,7;0;0;0;0
Gilze en Rijen;43;162,7;0;0;0;0
Goeree-Overflakkee;83;165,8;1;2;0;0
Goes;32;84;0;0;0;0
Goirle;54;225,9;0;0;1;4,2
Gooise Meren;139;239,4;0;0;1;1,7
Gorinchem;69;186,4;0;0;0;0
Gouda;262;356,8;3;4,1;0;0
Grave;26;209,1;0;0;0;0
Groningen (gemeente);776;333,2;1;0,4;0;0
Gulpen-Wittem;25;176,4;1;7,1;1;7,1
Haaksbergen;99;407,2;0;0;0;0
Haaren;27;187,9;1;7;0;0
Haarlem;410;251,7;6;3,7;1;0,6
Haarlemmermeer;446;285,9;2;1,3;5;3,2
Halderberge;74;244,4;0;0;0;0
Hardenberg;35;57,4;0;0;0;0
Harderwijk;81;167,3;0;0;0;0
Hardinxveld-Giessendam;31;169,4;0;0;0;0
Harlingen;8;50,9;0;0;0;0
Hattem;17;139,2;0;0;0;0
Heemskerk;77;196,5;0;0;0;0
Heemstede;82;301,1;2;7,3;0;0
Heerde;21;113;0;0;0;0
Heerenveen;50;99;1;2;0;0
Heerhugowaard;69;119,8;0;0;0;0
Heerlen;50;57,4;0;0;0;0
Heeze-Leende;33;204,3;0;0;0;0
Heiloo;18;75,1;0;0;0;0
Hellendoorn;11;30,6;0;0;0;0
Hellevoetsluis;79;196,8;0;0;0;0
Helmond;245;265,1;0;0;0;0
Hendrik-Ido-Ambacht;116;371,8;0;0;0;0
Hengelo (O.);207;255,1;5;6,2;2;2,5
Het Hogeland;60;125,5;0;0;0;0
Heumen;71;431,5;2;12,2;2;12,2
Heusden;97;217;0;0;0;0
Hillegom;45;202,6;0;0;0;0
Hilvarenbeek;34;219,1;0;0;1;6,4
Hilversum;156;171,7;1;1,1;1;1,1
Hoeksche Waard;251;287,2;0;0;0;0
Hof van Twente;86;245,6;0;0;0;0
Hollands Kroon;40;82,6;0;0;0;0
Hoogeveen;45;80,8;1;1,8;0;0
Hoorn;99;135,1;0;0;0;0
Horst aan de Maas;72;169,7;0;0;1;2,4
Houten;96;191,4;1;2;0;0
Huizen;61;147,8;1;2,4;0;0
Hulst;33;119,8;0;0;0;0
IJsselstein;82;240,4;1;2,9;0;0
Kaag en Braassem;54;197,8;1;3,7;1;3,7
Kampen;51;93,9;1;1,8;0;0
Kapelle;6;47,3;0;0;0;0
Katwijk;161;244,9;5;7,6;0;0
Kerkrade;29;63,4;0;0;0;0
Koggenland;36;158,2;1;4,4;0;0
Krimpen aan den IJssel;128;433,5;1;3,4;0;0
Krimpenerwaard;216;383,5;0;0;1;1,8
Laarbeek;23;102,1;0;0;0;0
Landerd;41;260,6;2;12,7;0;0
Landgraaf;20;53,4;0;0;1;2,7
Landsmeer;42;365,5;0;0;0;0
Langedijk;71;252,1;0;0;0;0
Lansingerland;233;373,5;1;1,6;1;1,6
Laren (NH.);43;381,2;0;0;0;0
Leeuwarden;353;284,5;3;2,4;0;0
Leiden;460;367,7;1;0,8;1;0,8
Leiderdorp;74;273,5;2;7,4;1;3,7
Leidschendam-Voorburg;258;337,1;3;3,9;3;3,9
Lelystad;126;160,3;4;5,1;0;0
Leudal;18;50,2;0;0;0;0
Leusden;77;253,3;0;0;0;0
Lingewaard;100;214,6;1;2,1;0;0
Lisse;20;87,1;1;4,4;0;0
Lochem;62;183,8;1;3;0;0
Loon op Zand;63;269,1;1;4,3;0;0
Lopik;35;241,9;0;0;0;0
Loppersum;11;115,3;0;0;0;0
Losser;73;321,8;3;13,2;0;0
Maasdriel;39;155,8;0;0;0;0
Maasgouw;21;87,6;0;0;0;0
Maassluis;101;304,1;0;0;0;0
Maastricht;127;104,5;2;1,6;0;0
Medemblik;52;115,3;0;0;0;0
Meerssen;14;74,4;0;0;0;0
Meierijstad;122;150,3;0;0;0;0
Meppel;46;135,6;0;0;0;0
Middelburg (Z.);40;81,9;0;0;0;0
Midden-Delfland;40;206,8;0;0;0;0
Midden-Drenthe;21;63,3;0;0;0;0
Midden-Groningen;46;75,7;0;0;0;0
Mill en Sint Hubert;30;274,2;0;0;0;0
Moerdijk;75;202;0;0;0;0
Molenlanden;86;195,9;0;0;0;0
Montferland;28;77,8;0;0;0;0
Montfoort;27;194;0;0;0;0
Mook en Middelaar;20;254,9;1;12,7;0;0
Neder-Betuwe;27;110,9;2;8,2;0;0
Nederweert;34;199,8;0;0;0;0
Nieuwegein;126;198,5;2;3,2;0;0
Nieuwkoop;68;236;0;0;1;3,5
Nijkerk;144;333,6;0;0;0;0
Nijmegen;613;345;9;5,1;2;1,1
Nissewaard;244;286,3;1;1,2;0;0
Noardeast-Fryslân;41;90,7;1;2,2;0;0
Noord-Beveland;6;81,2;0;0;0;0
Noordenveld;54;172,8;0;0;10;32
Noordoostpolder;36;76,1;1;2,1;0;0
Noordwijk;119;273,5;0;0;0;0
Nuenen, Gerwen en Nederwetten;56;239,5;0;0;0;0
Nunspeet;38;136,4;2;7,2;0;0
Oegstgeest;54;217,4;2;8,1;0;0
Oirschot;60;320,6;0;0;0;0
Oisterwijk;42;160;0;0;0;0
Oldambt;52;136,1;1;2,6;1;2,6
Oldebroek;19;80,4;0;0;0;0
Oldenzaal;72;226,2;2;6,3;0;0
Olst-Wijhe;20;109,6;0;0;0;0
Ommen;29;161;0;0;0;0
Oost Gelre;58;195,8;0;0;0;0
Oosterhout;71;126,8;1;1,8;0;0
Ooststellingwerf;16;62,8;0;0;1;3,9
Oostzaan;35;359,5;2;20,5;0;0
Opmeer;15;126,7;0;0;0;0
Opsterland;29;97,5;0;0;0;0
Oss;267;290,5;1;1,1;0;0
Oude IJsselstreek;53;134,6;0;0;0;0
Ouder-Amstel;65;463,4;1;7,1;0;0
Oudewater;20;195,5;0;0;0;0
Overbetuwe;108;225,4;1;2,1;0;0
Papendrecht;66;205,4;0;0;0;0
Peel en Maas;28;64,5;0;0;0;0
Pekela;8;65,6;0;0;0;0
Pijnacker-Nootdorp;177;320;0;0;1;1,8
Purmerend;178;219,1;3;3,7;0;0
Putten;32;132,7;0;0;1;4,1
Raalte;58;153,8;0;0;0;0
Reimerswaal;11;48,4;0;0;0;0
Renkum;77;245,1;0;0;0;0
Renswoude;6;110,2;0;0;0;0
Reusel-De Mierden;104;793,2;0;0;0;0
Rheden;62;141,7;0;0;0;0
Rhenen;25;124,3;0;0;0;0
Ridderkerk;132;285,8;0;0;0;0
Rijssen-Holten;55;144,1;0;0;0;0
Rijswijk (ZH.);174;319,6;2;3,7;1;1,8
Roerdalen;12;58,3;0;0;0;0
Roermond;50;85,8;1;1,7;0;0
Roosendaal;183;236,9;2;2,6;1;1,3
Rotterdam;3125;479,9;24;3,7;5;0,8
Rozendaal;1;58,7;0;0;0;0
Rucphen;79;345,3;0;0;0;0
Schagen;55;118,3;1;2,2;0;0
Scherpenzeel;17;172,1;0;0;0;0
Schiedam;300;381;1;1,3;1;1,3
Schiermonnikoog;0;0;0;0;0;0
Schouwen-Duiveland;24;70,9;0;0;0;0
's-Gravenhage (gemeente);2617;479,4;43;7,9;16;2,9
's-Hertogenbosch;299;192,8;3;1,9;0;0
Simpelveld;4;37,9;0;0;0;0
Sint Anthonis;15;128,6;0;0;0;0
Sint-Michielsgestel;64;219,1;0;0;0;0
Sittard-Geleen;59;63,8;1;1,1;0;0
Sliedrecht;58;230;0;0;0;0
Sluis;5;21,5;0;0;0;0
Smallingerland;34;60,6;0;0;0;0
Soest;160;343,3;2;4,3;0;0
Someren;13;67,1;0;0;0;0
Son en Breugel;25;144,3;0;0;0;0
Stadskanaal;32;101;0;0;0;0
Staphorst;31;180,8;0;0;0;0
Stede Broec;18;82,9;0;0;0;0
Steenbergen;46;188,4;0;0;0;0
Steenwijkerland;77;174,5;0;0;1;2,3
Stein (L.);11;44;1;4;0;0
Stichtse Vecht;177;272,6;5;7,7;0;0
Súdwest-Fryslân;108;120;0;0;0;0
Terneuzen;48;88,2;0;0;0;0
Terschelling;5;102,3;0;0;0;0
Texel;10;73,7;0;0;0;0
Teylingen;91;243,1;1;2,7;0;0
Tholen;26;100,9;0;0;0;0
Tiel;104;246,7;0;0;1;2,4
Tilburg;495;225,2;1;0,5;2;0,9
Tubbergen;66;310,2;0;0;0;0
Twenterand;23;68,2;0;0;0;0
Tynaarlo;38;112,1;0;0;0;0
Tytsjerksteradiel;55;171,6;1;3,1;0;0
Uden;53;125,8;0;0;0;0
Uitgeest;28;204,9;0;0;0;0
Uithoorn;97;329,1;1;3,4;0;0
Urk;8;38;0;0;0;0
Utrecht (gemeente);1414;395,4;17;4,8;2;0,6
Utrechtse Heuvelrug;129;260,2;0;0;0;0
Vaals;2;19,8;0;0;0;0
Valkenburg aan de Geul;16;97,8;0;0;0;0
Valkenswaard;50;160,3;0;0;0;0
Veendam;21;76,7;0;0;0;0
Veenendaal;153;230,1;0;0;0;0
Veere;12;54,8;0;0;0;0
Veldhoven;106;233,1;0;0;0;0
Velsen;126;183,5;4;5,8;1;1,5
Venlo;212;208,2;2;2;1;1
Venray;69;158,2;0;0;0;0
Vijfheerenlanden;186;327,4;3;5,3;5;8,8
Vlaardingen;262;357;2;2,7;0;0
Vlieland;6;519,5;0;0;0;0
Vlissingen;25;56,4;0;0;0;0
Voerendaal;10;80,2;0;0;0;0
Voorschoten;52;203,2;0;0;0;0
Voorst;35;142,6;0;0;0;0
Vught;35;131,8;0;0;0;0
Waadhoeke;51;110,7;0;0;0;0
Waalre;38;217,7;0;0;0;0
Waalwijk;103;211,8;2;4,1;0;0
Waddinxveen;62;211,7;1;3,4;0;0
Wageningen;89;224,4;1;2,5;0;0
Wassenaar;77;292,7;0;0;1;3,8
Waterland;36;206,6;0;0;0;0
Weert;70;139,7;1;2;1;2
Weesp;102;516,8;0;0;0;0
West Betuwe;71;138,9;0;0;0;0
West Maas en Waal;31;160,4;0;0;0;0
Westerkwartier;68;107,4;0;0;0;0
Westerveld;11;56,5;0;0;0;0
Westervoort;20;133,6;0;0;0;0
Westerwolde;22;85,5;0;0;1;3,9
Westland;281;254,6;2;1,8;0;0
Weststellingwerf;28;108;0;0;0;0
Westvoorne;44;298,7;0;0;0;0
Wierden;44;180;0;0;0;0
Wijchen;87;211,6;2;4,9;0;0
Wijdemeren;60;246,3;1;4,1;0;0
Wijk bij Duurstede;42;175,6;0;0;0;0
Winterswijk;18;62,4;0;0;0;0
Woensdrecht;34;155,4;1;4,6;0;0
Woerden;116;221,8;2;3,8;0;0
Wormerland;29;178,2;0;0;0;0
Woudenberg;25;187,1;0;0;0;0
Zaanstad;405;258,3;5;3,2;1;0,6
Zaltbommel;40;138,5;0;0;0;0
Zandvoort;33;192,8;0;0;0;0
Zeewolde;33;145,7;0;0;0;0
Zeist;172;265;1;1,5;2;3,1
Zevenaar;73;166,9;2;4,6;1;2,3
Zoetermeer;387;308,9;4;3,2;0;0
Zoeterwoude;20;232,4;0;0;0;0
Zuidplas;191;435,2;1;2,3;0;0
Zundert;32;146,6;0;0;0;0
Zutphen;51;106,4;0;0;0;0
Zwartewaterland;25;110,2;0;0;0;0
Zwijndrecht;155;346,5;1;2,2;0;0
Zwolle;161;125;0;0;0;0
