Gemeente;Totaal_Absoluut;Totaal_inc100000;Zkh_Absoluut;Zkh_inc100000;Overleden_Absoluut;Overleden_inc100000
Cuijk;6;23,9;0;0;0;0
Culemborg;7;24,2;0;0;0;0
Dalfsen;6;21;0;0;0;0
Dantumadiel;1;5,3;0;0;0;0
De Bilt;10;23,2;0;0;0;0
De Fryske Marren;1;1,9;0;0;0;0
De Ronde Venen;20;45;0;0;0;0
De Wolden;0;0;0;0;0;0
Delft;59;57;0;0;0;0
Delfzijl;23;93,2;0;0;0;0
Den Helder;3;5,3;0;0;0;0
Deurne;16;49,3;0;0;1;3,1
Deventer;20;19,9;0;0;0;0
Diemen;26;84,5;0;0;1;3,2
Dinkelland;5;18,9;0;0;0;0
Doesburg;1;9;0;0;0;0
Doetinchem;9;15,5;0;0;0;0
Dongen;6;22,9;0;0;0;0
Dordrecht;51;42,8;0;0;0;0
Drechterland;2;10,1;0;0;0;0
Drimmelen;3;11;0;0;0;0
Dronten;2;4,8;0;0;0;0
Druten;2;10,6;0;0;0;0
Duiven;4;15,9;0;0;0;0
Echt-Susteren;2;6,3;0;0;1;3,2
Edam-Volendam;11;30,4;0;0;0;0
Ede;31;26,5;0;0;2;1,7
Eemnes;4;43,3;0;0;0;0
Eersel;10;51,8;0;0;0;0
Eijsden-Margraten;3;11,6;0;0;0;0
Eindhoven;94;40,1;0;0;0;0
Elburg;5;21,6;0;0;0;0
Emmen;0;0;0;0;0;0
Enkhuizen;1;5,4;0;0;0;0
Enschede;25;15,7;1;0,6;0;0
Epe;1;3;0;0;0;0
Ermelo;17;62,9;0;0;0;0
Etten-Leur;6;13,7;0;0;0;0
Geertruidenberg;10;46,4;1;4,6;0;0
Geldrop-Mierlo;6;15,1;0;0;0;0
Gemert-Bakel;11;35,8;0;0;0;0
Gennep;17;100,5;0;0;0;0
Gilze en Rijen;22;83,2;0;0;0;0
Goeree-Overflakkee;15;30;0;0;0;0
Goes;8;21;0;0;2;5,3
Goirle;7;29,3;0;0;0;0
Gooise Meren;23;39,6;0;0;0;0
Gorinchem;18;48,6;0;0;0;0
Gouda;42;57,2;0;0;0;0
Grave;4;32,2;0;0;0;0
Groningen (gemeente);33;14,2;0;0;0;0
Gulpen-Wittem;1;7,1;0;0;0;0
Haaksbergen;2;8,2;0;0;0;0
Haaren;9;62,6;0;0;0;0
Haarlem;75;46;1;0,6;1;0,6
Haarlemmermeer;63;40,4;0;0;0;0
Halderberge;16;52,8;0;0;0;0
Hardenberg;4;6,6;0;0;0;0
Harderwijk;23;47,5;0;0;0;0
Hardinxveld-Giessendam;6;32,8;0;0;0;0
Harlingen;1;6,4;0;0;0;0
Hattem;3;24,6;0;0;0;0
Heemskerk;7;17,9;1;2,6;0;0
Heemstede;14;51,4;0;0;0;0
Heerde;1;5,4;0;0;0;0
Heerenveen;5;9,9;0;0;0;0
Heerhugowaard;25;43,4;0;0;0;0
Heerlen;31;35,6;0;0;0;0
Heeze-Leende;2;12,4;0;0;0;0
Heiloo;4;16,7;0;0;0;0
Hellendoorn;0;0;0;0;0;0
Hellevoetsluis;10;24,9;0;0;1;2,5
Helmond;40;43,3;0;0;0;0
Hendrik-Ido-Ambacht;12;38,5;0;0;0;0
Hengelo (O.);11;13,6;0;0;0;0
Het Hogeland;1;2,1;0;0;0;0
Heumen;2;12,2;0;0;0;0
Heusden;7;15,7;0;0;0;0
Hillegom;11;49,5;0;0;0;0
Hilvarenbeek;8;51,6;0;0;0;0
Hilversum;42;46,2;1;1,1;0;0
Hoeksche Waard;29;33,2;0;0;0;0
Hof van Twente;0;0;0;0;0;0
Hollands Kroon;9;18,6;0;0;0;0
Hoogeveen;0;0;0;0;0;0
Hoorn;15;20,5;0;0;0;0
Horst aan de Maas;6;14,1;0;0;0;0
Houten;7;14;1;2;0;0
Huizen;26;63;0;0;0;0
Hulst;7;25,4;0;0;0;0
IJsselstein;18;52,8;0;0;0;0
Kaag en Braassem;3;11;0;0;0;0
Kampen;7;12,9;0;0;0;0
Kapelle;2;15,8;0;0;0;0
Katwijk;5;7,6;0;0;0;0
Kerkrade;7;15,3;0;0;0;0
Koggenland;11;48,4;0;0;0;0
Krimpen aan den IJssel;4;13,5;0;0;0;0
Krimpenerwaard;13;23,1;0;0;0;0
Laarbeek;12;53,3;0;0;0;0
Landerd;1;6,4;0;0;0;0
Landgraaf;4;10,7;0;0;0;0
Landsmeer;8;69,6;0;0;0;0
Langedijk;10;35,5;0;0;0;0
Lansingerland;15;24;0;0;0;0
Laren (NH.);8;70,9;0;0;0;0
Leeuwarden;31;25;1;0,8;0;0
Leiden;45;36;0;0;2;1,6
Leiderdorp;6;22,2;0;0;0;0
Leidschendam-Voorburg;30;39,2;0;0;1;1,3
Lelystad;21;26,7;0;0;1;1,3
Leudal;3;8,4;0;0;0;0
Leusden;11;36,2;0;0;0;0
Lingewaard;4;8,6;0;0;0;0
Lisse;7;30,5;0;0;0;0
Lochem;0;0;0;0;0;0
Loon op Zand;10;42,7;0;0;0;0
Lopik;5;34,6;0;0;0;0
Loppersum;0;0;0;0;0;0
Losser;3;13,2;0;0;0;0
Maasdriel;0;0;0;0;0;0
Maasgouw;4;16,7;1;4,2;1;4,2
Maassluis;22;66,2;0;0;0;0
Maastricht;52;42,8;1;0,8;0;0
Medemblik;3;6,7;0;0;0;0
Meerssen;3;15,9;0;0;0;0
Meierijstad;24;29,6;0;0;0;0
Meppel;3;8,8;0;0;0;0
Middelburg (Z.);12;24,6;0;0;0;0
Midden-Delfland;6;31;0;0;0;0
Midden-Drenthe;1;3;0;0;0;0
Midden-Groningen;4;6,6;0;0;0;0
Mill en Sint Hubert;4;36,6;0;0;0;0
Moerdijk;5;13,5;0;0;0;0
Molenlanden;3;6,8;0;0;0;0
Montferland;7;19,4;0;0;0;0
Montfoort;19;136,5;0;0;0;0
Mook en Middelaar;3;38,2;0;0;0;0
Neder-Betuwe;3;12,3;0;0;0;0
Nederweert;2;11,8;0;0;0;0
Nieuwegein;19;29,9;0;0;0;0
Nieuwkoop;3;10,4;0;0;0;0
Nijkerk;14;32,4;0;0;0;0
Nijmegen;56;31,5;1;0,6;0;0
Nissewaard;11;12,9;0;0;0;0
Noardeast-Frysl̢n;1;2,2;0;0;0;0
Noord-Beveland;0;0;0;0;0;0
Noordenveld;5;16;0;0;0;0
Noordoostpolder;2;4,2;0;0;0;0
Noordwijk;6;13,8;0;0;0;0
Nuenen, Gerwen en Nederwetten;10;42,8;0;0;0;0
Nunspeet;0;0;0;0;0;0
Oegstgeest;12;48,3;0;0;0;0
Oirschot;9;48,1;0;0;0;0
Oisterwijk;3;11,4;0;0;0;0
Oldambt;1;2,6;0;0;0;0
Oldebroek;3;12,7;0;0;0;0
Oldenzaal;12;37,7;0;0;0;0
Olst-Wijhe;2;11;0;0;0;0
Ommen;7;38,9;0;0;0;0
Oost Gelre;3;10,1;0;0;0;0
Oosterhout;24;42,9;0;0;0;0
Ooststellingwerf;2;7,9;0;0;0;0
Oostzaan;1;10,3;0;0;0;0
Opmeer;2;16,9;0;0;0;0
Opsterland;1;3,4;0;0;0;0
Oss;37;40,3;0;0;0;0
Oude IJsselstreek;22;55,9;0;0;0;0
Ouder-Amstel;12;85,6;0;0;0;0
Oudewater;3;29,3;0;0;0;0
Overbetuwe;6;12,5;0;0;0;0
Papendrecht;5;15,6;0;0;0;0
Peel en Maas;4;9,2;0;0;0;0
Pekela;0;0;0;0;0;0
Pijnacker-Nootdorp;14;25,3;0;0;0;0
Purmerend;17;20,9;0;0;0;0
Putten;4;16,6;0;0;0;0
Raalte;4;10,6;0;0;0;0
Reimerswaal;0;0;0;0;0;0
Renkum;5;15,9;0;0;0;0
Renswoude;2;36,7;0;0;0;0
Reusel-De Mierden;2;15,3;0;0;0;0
Rheden;9;20,6;0;0;0;0
Rhenen;1;5;0;0;0;0
Ridderkerk;13;28,1;0;0;1;2,2
Rijssen-Holten;0;0;0;0;0;0
Rijswijk (ZH.);27;49,6;0;0;2;3,7
Roerdalen;3;14,6;0;0;0;0
Roermond;14;24;0;0;0;0
Roosendaal;15;19,4;0;0;0;0
Rotterdam;686;105,4;10;1,5;1;0,2
Rozendaal;0;0;0;0;0;0
Rucphen;4;17,5;0;0;0;0
S̼dwest-Frysl̢n;9;10;0;0;0;0
Schagen;4;8,6;0;0;0;0
Scherpenzeel;2;20,2;0;0;0;0
Schiedam;50;63,5;1;1,3;0;0
Schiermonnikoog;0;0;0;0;0;0
Schouwen-Duiveland;5;14,8;0;0;0;0
's-Gravenhage (gemeente);547;100,2;7;1,3;2;0,4
's-Hertogenbosch;75;48,4;1;0,6;0;0
Simpelveld;0;0;0;0;0;0
Sint Anthonis;2;17,1;0;0;0;0
Sint-Michielsgestel;5;17,1;0;0;0;0
Sittard-Geleen;23;24,9;1;1,1;0;0
Sliedrecht;7;27,8;0;0;0;0
Sluis;2;8,6;0;0;0;0
Smallingerland;2;3,6;0;0;0;0
Soest;15;32,2;0;0;0;0
Someren;5;25,8;0;0;0;0
Son en Breugel;3;17,3;0;0;0;0
Stadskanaal;3;9,5;0;0;0;0
Staphorst;0;0;0;0;0;0
Stede Broec;1;4,6;0;0;0;0
Steenbergen;0;0;0;0;0;0
Steenwijkerland;3;6,8;0;0;0;0
Stein (L.);10;40;0;0;0;0
Stichtse Vecht;17;26,2;0;0;0;0
Terneuzen;16;29,4;0;0;0;0
Terschelling;0;0;0;0;0;0
Texel;1;7,4;0;0;0;0
Teylingen;4;10,7;0;0;0;0
Tholen;3;11,6;0;0;0;0
Tiel;6;14,2;0;0;0;0
Tilburg;150;68,2;0;0;1;0,5
Tubbergen;1;4,7;0;0;0;0
Twenterand;1;3;0;0;0;0
Tynaarlo;1;3;0;0;0;0
Tytsjerksteradiel;5;15,6;0;0;0;0
Uden;6;14,2;0;0;0;0
Uitgeest;1;7,3;0;0;0;0
Uithoorn;10;33,9;0;0;0;0
Urk;2;9,5;0;0;0;0
Utrecht (gemeente);230;64,3;3;0,8;2;0,6
Utrechtse Heuvelrug;4;8,1;0;0;0;0
Vaals;1;9,9;0;0;0;0
Valkenburg aan de Geul;1;6,1;0;0;0;0
Valkenswaard;6;19,2;0;0;0;0
Veendam;4;14,6;0;0;1;3,7
Veenendaal;24;36,1;1;1,5;0;0
Veere;4;18,3;0;0;0;0
Veldhoven;13;28,6;0;0;0;0
Velsen;19;27,7;0;0;0;0
Venlo;38;37,3;0;0;0;0
Venray;11;25,2;0;0;0;0
Vijfheerenlanden;10;17,6;0;0;0;0
Vlaardingen;41;55,9;1;1,4;0;0
Vlieland;0;0;0;0;0;0
Vlissingen;6;13,5;0;0;0;0
Voerendaal;2;16;0;0;0;0
Voorschoten;8;31,3;0;0;0;0
Voorst;10;40,7;0;0;0;0
Vught;11;41,4;0;0;0;0
Waadhoeke;2;4,3;0;0;0;0
Waalre;3;17,2;0;0;0;0
Waalwijk;14;28,8;0;0;0;0
Waddinxveen;7;23,9;0;0;0;0
Wageningen;26;65,6;0;0;0;0
Wassenaar;6;22,8;0;0;0;0
Waterland;6;34,4;0;0;0;0
Weert;12;23,9;0;0;0;0
Weesp;4;20,3;0;0;0;0
West Betuwe;7;13,7;0;0;0;0
West Maas en Waal;2;10,3;0;0;0;0
Westerkwartier;1;1,6;0;0;0;0
Westerveld;0;0;0;0;0;0
Westervoort;2;13,4;0;0;0;0
Westerwolde;3;11,7;0;0;0;0
Westland;62;56,2;0;0;0;0
Weststellingwerf;0;0;0;0;0;0
Westvoorne;1;6,8;0;0;0;0
Wierden;0;0;0;0;0;0
Wijchen;15;36,5;0;0;0;0
Wijdemeren;2;8,2;0;0;0;0
Wijk bij Duurstede;1;4,2;0;0;0;0
Winterswijk;8;27,7;0;0;0;0
Woensdrecht;2;9,1;1;4,6;0;0
Woerden;14;26,8;0;0;0;0
Wormerland;2;12,3;0;0;0;0
Woudenberg;0;0;0;0;0;0
Zaanstad;47;30;0;0;1;0,6
Zaltbommel;3;10,4;0;0;0;0
Zandvoort;6;35,1;0;0;0;0
Zeewolde;2;8,8;0;0;0;0
Zeist;25;38,5;0;0;0;0
Zevenaar;3;6,9;0;0;0;0
Zoetermeer;51;40,7;1;0,8;0;0
Zoeterwoude;0;0;0;0;0;0
Zuidplas;13;29,6;0;0;0;0
Zundert;1;4,6;0;0;0;0
Zutphen;11;22,9;0;0;0;0
Zwartewaterland;0;0;0;0;0;0
Zwijndrecht;12;26,8;0;0;0;0
Zwolle;17;13,2;0;0;0;0
