"Gemeente";"Totaal_Absoluut";"Totaal_inc100000";"Zkh_Absoluut";"Zkh_inc100000";"Overleden_Absoluut";"Overleden_inc100000"
"Heiloo";0;0;0;0;0;0
"Hellendoorn";0;0;0;0;0;0
"Hellevoetsluis";3;7,5;0;0;0;0
"Helmond";34;36,8;1;1,1;1;1,1
"Hendrik-Ido-Ambacht";11;35,3;1;3,2;0;0
"Hengelo (O.)";2;2,5;0;0;0;0
"Het Hogeland";0;0;0;0;0;0
"Heumen";2;12,2;0;0;0;0
"Heusden";4;9;0;0;0;0
"Hillegom";0;0;0;0;0;0
"Hilvarenbeek";4;25,8;0;0;0;0
"Hilversum";2;2,2;0;0;0;0
"Hoeksche Waard";8;9,2;0;0;0;0
"Hof van Twente";0;0;0;0;0;0
"Hollands Kroon";0;0;0;0;0;0
"Hoogeveen";0;0;0;0;0;0
"Hoorn";4;5,5;1;1,4;0;0
"Horst aan de Maas";3;7,1;0;0;0;0
"Houten";8;16;0;0;1;2
"Huizen";3;7,3;0;0;0;0
"Hulst";1;3,6;0;0;0;0
"IJsselstein";11;32,2;1;2,9;0;0
"Kaag en Braassem";0;0;0;0;0;0
"Kampen";8;14,7;0;0;0;0
"Kapelle";1;7,9;0;0;0;0
"Katwijk";44;66,9;1;1,5;1;1,5
"Kerkrade";3;6,6;1;2,2;2;4,4
"Koggenland";2;8,8;0;0;0;0
"Krimpen aan den IJssel";4;13,5;0;0;1;3,4
"Krimpenerwaard";9;16;0;0;3;5,3
"Laarbeek";4;17,8;0;0;0;0
"Landerd";5;31,8;0;0;0;0
"Landgraaf";3;8;0;0;0;0
"Landsmeer";0;0;0;0;0;0
"Langedijk";0;0;0;0;0;0
"Lansingerland";7;11,2;0;0;0;0
"Laren (NH.)";0;0;0;0;0;0
"Leeuwarden";1;0,8;0;0;0;0
"Leiden";10;8;0;0;0;0
"Leiderdorp";4;14,8;1;3,7;0;0
"Leidschendam-Voorburg";6;7,8;0;0;0;0
"Lelystad";13;16,5;0;0;2;2,5
"Leudal";7;19,5;0;0;0;0
"Leusden";3;9,9;0;0;0;0
"Lingewaard";4;8,6;0;0;0;0
"Lisse";0;0;0;0;0;0
"Lochem";2;5,9;0;0;0;0
"Loon op Zand";3;12,8;0;0;1;4,3
"Lopik";1;6,9;0;0;0;0
"Loppersum";0;0;0;0;0;0
"Losser";2;8,8;0;0;0;0
"Maasdriel";3;12;0;0;0;0
"Maasgouw";1;4,2;0;0;0;0
"Maassluis";1;3;0;0;0;0
"Maastricht";32;26,3;1;0,8;8;6,6
"Medemblik";2;4,4;0;0;0;0
"Meerssen";4;21,2;0;0;1;5,3
"Meierijstad";7;8,6;0;0;0;0
"Meppel";8;23,6;0;0;0;0
"Middelburg (Z.)";0;0;0;0;0;0
"Midden-Delfland";1;5,2;0;0;0;0
"Midden-Drenthe";0;0;0;0;0;0
"Midden-Groningen";0;0;0;0;0;0
"Mill en Sint Hubert";1;9,1;0;0;0;0
"Moerdijk";4;10,8;0;0;0;0
"Molenlanden";7;15,9;0;0;0;0
"Montferland";8;22,2;0;0;1;2,8
"Montfoort";4;28,7;1;7,2;0;0
"Mook en Middelaar";3;38,2;0;0;0;0
"Neder-Betuwe";6;24,7;0;0;0;0
"Nederweert";0;0;0;0;0;0
"Nieuwegein";7;11;1;1,6;0;0
"Nieuwkoop";1;3,5;0;0;0;0
"Nijkerk";1;2,3;0;0;0;0
"Nijmegen";30;16,9;1;0,6;1;0,6
"Nissewaard";7;8,2;1;1,2;0;0
"Noardeast-Fryslân";0;0;0;0;0;0
"Noord-Beveland";0;0;0;0;0;0
"Noordenveld";3;9,6;0;0;0;0
"Noordoostpolder";0;0;0;0;0;0
"Noordwijk";3;6,9;0;0;0;0
"Nuenen, Gerwen en Nederwetten";0;0;0;0;0;0
"Nunspeet";6;21,5;0;0;1;3,6
"Oegstgeest";1;4;0;0;0;0
"Oirschot";3;16;0;0;0;0
"Oisterwijk";5;19,1;0;0;0;0
"Oldambt";0;0;0;0;0;0
"Oldebroek";8;33,8;0;0;0;0
"Oldenzaal";0;0;0;0;0;0
"Olst-Wijhe";1;5,5;0;0;0;0
"Ommen";2;11,1;0;0;0;0
"Oost Gelre";3;10,1;0;0;0;0
"Oosterhout";1;1,8;0;0;0;0
"Ooststellingwerf";0;0;0;0;0;0
"Oostzaan";0;0;0;0;0;0
"Opmeer";0;0;0;0;0;0
"Opsterland";0;0;0;0;0;0
"Oss";15;16,3;0;0;0;0
"Oude IJsselstreek";0;0;0;0;0;0
"Ouder-Amstel";4;28,5;0;0;0;0
"Oudewater";0;0;0;0;0;0
"Overbetuwe";3;6,3;0;0;0;0
"Papendrecht";4;12,4;0;0;1;3,1
"Peel en Maas";7;16,1;0;0;0;0
"Pekela";0;0;0;0;0;0
"Pijnacker-Nootdorp";2;3,6;0;0;0;0
"Purmerend";5;6,2;1;1,2;1;1,2
"Putten";7;29;2;8,3;0;0
"Raalte";1;2,7;0;0;0;0
"Reimerswaal";1;4,4;0;0;0;0
"Renkum";2;6,4;0;0;0;0
"Renswoude";0;0;0;0;0;0
"Reusel-De Mierden";0;0;0;0;0;0
"Rheden";23;52,6;0;0;0;0
"Rhenen";6;29,8;0;0;0;0
"Ridderkerk";11;23,8;0;0;0;0
"Rijssen-Holten";4;10,5;0;0;0;0
"Rijswijk (ZH.)";13;23,9;2;3,7;0;0
"Roerdalen";1;4,9;0;0;1;4,9
"Roermond";5;8,6;0;0;1;1,7
"Roosendaal";8;10,4;0;0;0;0
"Rotterdam";125;19,2;6;0,9;9;1,4
"Rozendaal";0;0;0;0;0;0
"Rucphen";1;4,4;0;0;0;0
"Schagen";0;0;0;0;0;0
"Scherpenzeel";1;10,1;0;0;0;0
"Schiedam";7;8,9;0;0;0;0
"Schiermonnikoog";0;0;0;0;0;0
"Schouwen-Duiveland";24;70,9;0;0;2;5,9
"Simpelveld";1;9,5;0;0;0;0
"Sint Anthonis";2;17,1;0;0;0;0
"Sint-Michielsgestel";6;20,5;0;0;0;0
"Sittard-Geleen";9;9,7;0;0;0;0
"Sliedrecht";6;23,8;0;0;0;0
"Sluis";0;0;0;0;0;0
"Smallingerland";0;0;0;0;0;0
"Soest";4;8,6;0;0;0;0
"Someren";2;10,3;0;0;0;0
"Son en Breugel";1;5,8;0;0;0;0
"Stadskanaal";1;3,2;0;0;0;0
"Staphorst";0;0;0;0;0;0
"Stede Broec";0;0;0;0;0;0
"Steenbergen";1;4,1;0;0;0;0
"Steenwijkerland";0;0;0;0;0;0
"Stein (L.)";1;4;0;0;0;0
"Stichtse Vecht";4;6,2;0;0;2;3,1
"Súdwest-Fryslân";4;4,4;1;1,1;1;1,1
"Terneuzen";0;0;0;0;0;0
"Terschelling";0;0;0;0;0;0
"Texel";0;0;0;0;0;0
"Teylingen";4;10,7;0;0;0;0
"Tholen";17;66;0;0;1;3,9
"Tiel";32;75,9;0;0;0;0
"Tilburg";42;19,1;0;0;4;1,8
"Tubbergen";1;4,7;0;0;0;0
"Twenterand";0;0;0;0;0;0
"Tynaarlo";0;0;0;0;0;0
"Tytsjerksteradiel";0;0;0;0;0;0
"Uden";0;0;0;0;0;0
"Uitgeest";0;0;0;0;0;0
"Uithoorn";6;20,4;0;0;0;0
"Urk";0;0;0;0;0;0
"Utrecht (gemeente)";152;42,5;5;1,4;8;2,2
"Utrechtse Heuvelrug";9;18,2;0;0;0;0
"Vaals";0;0;0;0;0;0
"Valkenburg aan de Geul";1;6,1;0;0;0;0
"Valkenswaard";1;3,2;0;0;0;0
"Veendam";0;0;0;0;0;0
"Veenendaal";13;19,6;0;0;0;0
"Veere";0;0;0;0;0;0
"Veldhoven";1;2,2;0;0;0;0
"Velsen";20;29,1;0;0;0;0
"Venlo";8;7,9;1;1;1;1
"Venray";14;32,1;0;0;0;0
"Vijfheerenlanden";16;28,2;0;0;0;0
"Vlaardingen";11;15;0;0;0;0
"Vlieland";0;0;0;0;0;0
"Vlissingen";0;0;0;0;0;0
"Voerendaal";2;16;0;0;0;0
"Voorschoten";0;0;0;0;1;3,9
"Voorst";10;40,7;1;4,1;0;0
"Vught";3;11,3;0;0;0;0
"Waadhoeke";1;2,2;0;0;1;2,2
"Waalre";0;0;0;0;0;0
"Waalwijk";24;49,3;2;4,1;1;2,1
"Waddinxveen";3;10,2;0;0;0;0
"Wageningen";1;2,5;0;0;0;0
"Wassenaar";2;7,6;0;0;0;0
"Waterland";1;5,7;0;0;0;0
"Weert";4;8;0;0;0;0
"Weesp";3;15,2;0;0;0;0
"West Betuwe";22;43;1;2;1;2
"West Maas en Waal";1;5,2;1;5,2;0;0
"Westerkwartier";0;0;0;0;0;0
"Westerveld";0;0;0;0;0;0
"Westervoort";2;13,4;0;0;0;0
"Westerwolde";0;0;0;0;0;0
"Westland";13;11,8;0;0;0;0
"Weststellingwerf";0;0;0;0;0;0
"Westvoorne";0;0;0;0;0;0
"Wierden";0;0;0;0;0;0
"Wijchen";0;0;0;0;1;2,4
"Wijdemeren";0;0;0;0;0;0
"Wijk bij Duurstede";5;20,9;0;0;0;0
"Winterswijk";2;6,9;0;0;0;0
"Woensdrecht";1;4,6;0;0;0;0
"Woerden";5;9,6;0;0;0;0
"Wormerland";2;12,3;0;0;0;0
"Woudenberg";0;0;0;0;0;0
"Zaanstad";28;17,9;0;0;0;0
"Zaltbommel";2;6,9;0;0;0;0
"Zandvoort";0;0;0;0;0;0
"Zeewolde";5;22,1;0;0;0;0
"Zeist";24;37;1;1,5;1;1,5
"Zevenaar";5;11,4;1;2,3;0;0
"Zoetermeer";10;8;0;0;1;0,8
"Zoeterwoude";1;11,6;0;0;0;0
"Zuidplas";6;13,7;1;2,3;0;0
"Zundert";17;77,9;2;9,2;0;0
"Zutphen";6;12,5;0;0;0;0
"Zwartewaterland";3;13,2;0;0;0;0
"Zwijndrecht";9;20,1;0;0;0;0
"Zwolle";7;5,4;0;0;0;0
