Gemeente;Totaal_Absoluut;Totaal_inc100000;Zkh_Absoluut;Zkh_inc100000;Overleden_Absoluut;Overleden_inc100000
Waalwijk;0;0;0;0;0;0
Waddinxveen;13;44,4;0;0;0;0
Wageningen;3;7,6;0;0;0;0
Wassenaar;1;3,8;0;0;0;0
Waterland;1;5,7;0;0;0;0
Weert;0;0;0;0;0;0
Weesp;0;0;0;0;0;0
West Betuwe;1;2;0;0;0;0
West Maas en Waal;1;5,2;0;0;0;0
Westerkwartier;0;0;0;0;0;0
Westerveld;2;10,3;0;0;0;0
Westervoort;0;0;0;0;0;0
Westerwolde;0;0;0;0;0;0
Westland;14;12,7;0;0;0;0
Weststellingwerf;0;0;0;0;0;0
Westvoorne;0;0;0;0;0;0
Wierden;0;0;0;0;0;0
Wijchen;1;2,4;0;0;0;0
Wijdemeren;1;4,1;0;0;0;0
Wijk bij Duurstede;1;4,2;0;0;0;0
Winterswijk;0;0;0;0;0;0
Woensdrecht;2;9,1;0;0;0;0
Woerden;2;3,8;0;0;0;0
Wormerland;1;6,1;0;0;0;0
Woudenberg;1;7,5;0;0;0;0
Zaanstad;15;9,6;0;0;0;0
Zaltbommel;1;3,5;0;0;0;0
Zandvoort;1;5,8;0;0;0;0
Zeewolde;1;4,4;0;0;0;0
Zeist;6;9,2;0;0;0;0
Zevenaar;1;2,3;0;0;0;0
Zoetermeer;12;9,6;0;0;0;0
Zoeterwoude;0;0;0;0;0;0
Zuidplas;5;11,4;0;0;0;0
Zundert;5;22,9;0;0;0;0
Zutphen;0;0;0;0;0;0
Zwartewaterland;0;0;0;0;0;0
Zwijndrecht;1;2,2;0;0;0;0
Zwolle;2;1,6;0;0;0;0
