"Gemeente";"Totaal_Absoluut";"Totaal_inc100000";"Zkh_Absoluut";"Zkh_inc100000";"Overleden_Absoluut";"Overleden_inc100000"
"Druten";4;21,1;0;0;0;0
"Duiven";3;11,9;0;0;0;0
"Echt-Susteren";6;19;0;0;0;0
"Edam-Volendam";10;27,6;2;5,5;0;0
"Ede";14;11,9;1;0,9;0;0
"Eemnes";2;21,6;0;0;0;0
"Eersel";4;20,7;0;0;1;5,2
"Eijsden-Margraten";15;58,2;1;3,9;3;11,6
"Eindhoven";52;22,2;8;3,4;11;4,7
"Elburg";12;51,8;1;4,3;0;0
"Emmen";6;5,6;0;0;0;0
"Enkhuizen";0;0;0;0;0;0
"Enschede";31;19,4;1;0,6;3;1,9
"Epe";9;27,1;1;3;3;9
"Ermelo";20;74,1;1;3,7;7;25,9
"Etten-Leur";15;34,2;0;0;4;9,1
"Geertruidenberg";3;13,9;0;0;0;0
"Geldrop-Mierlo";8;20,1;0;0;2;5
"Gemert-Bakel";10;32,5;2;6,5;0;0
"Gennep";2;11,8;0;0;0;0
"Gilze en Rijen";2;7,6;0;0;0;0
"Goeree-Overflakkee";7;14;0;0;2;4
"Goes";0;0;0;0;1;2,6
"Goirle";2;8,4;1;4,2;0;0
"Gooise Meren";7;12,1;0;0;0;0
"Gorinchem";9;24,3;1;2,7;0;0
"Gouda";13;17,7;3;4,1;4;5,4
"Grave";6;48,2;1;8;0;0
"Groningen (gemeente)";8;3,4;0;0;0;0
"Gulpen-Wittem";4;28,2;0;0;1;7,1
"Haaksbergen";3;12,3;0;0;2;8,2
"Haaren";8;55,7;1;7;0;0
"Haarlem";22;13,5;1;0,6;5;3,1
"Haarlemmermeer";56;35,9;4;2,6;6;3,8
"Halderberge";2;6,6;0;0;0;0
"Hardenberg";9;14,8;0;0;0;0
"Harderwijk";20;41,3;2;4,1;3;6,2
"Hardinxveld-Giessendam";3;16,4;1;5,5;0;0
"Harlingen";1;6,4;0;0;0;0
"Hattem";0;0;0;0;0;0
"Heemskerk";4;10,2;1;2,6;1;2,6
"Heemstede";1;3,7;0;0;1;3,7
"Heerde";12;64,6;3;16,1;3;16,1
"Heerenveen";6;11,9;0;0;0;0
"Heerhugowaard";4;6,9;1;1,7;0;0
"Heerlen";35;40,2;3;3,4;4;4,6
"Heeze-Leende";2;12,4;0;0;0;0
"Heiloo";3;12,5;0;0;1;4,2
"Hellendoorn";17;47,3;0;0;2;5,6
"Hellevoetsluis";5;12,5;0;0;0;0
"Helmond";41;44,4;6;6,5;4;4,3
"Hendrik-Ido-Ambacht";12;38,5;1;3,2;1;3,2
"Hengelo (O.)";6;7,4;1;1,2;0;0
"Het Hogeland";2;4,2;0;0;1;2,1
"Heumen";4;24,3;0;0;1;6,1
"Heusden";7;15,7;1;2,2;3;6,7
"Hillegom";4;18;0;0;0;0
"Hilvarenbeek";4;25,8;0;0;1;6,4
"Hilversum";30;33;2;2,2;8;8,8
"Hoeksche Waard";39;44,6;2;2,3;3;3,4
"Hof van Twente";4;11,4;0;0;0;0
"Hollands Kroon";3;6,2;0;0;0;0
"Hoogeveen";9;16,2;0;0;0;0
"Hoorn";1;1,4;0;0;0;0
"Horst aan de Maas";5;11,8;0;0;1;2,4
"Houten";9;17,9;0;0;1;2
"Huizen";22;53,3;2;4,8;3;7,3
"Hulst";0;0;0;0;0;0
"IJsselstein";14;41;0;0;2;5,9
"Kaag en Braassem";1;3,7;0;0;0;0
"Kampen";21;38,7;0;0;0;0
"Kapelle";0;0;0;0;0;0
"Katwijk";15;22,8;0;0;2;3
"Kerkrade";32;69,9;5;10,9;7;15,3
"Koggenland";2;8,8;0;0;0;0
"Krimpen aan den IJssel";6;20,3;0;0;2;6,8
"Krimpenerwaard";15;26,6;0;0;3;5,3
"Laarbeek";11;48,8;1;4,4;1;4,4
"Landerd";8;50,9;0;0;0;0
"Landgraaf";6;16;0;0;1;2,7
"Landsmeer";1;8,7;0;0;0;0
"Langedijk";1;3,6;0;0;0;0
"Lansingerland";11;17,6;0;0;0;0
"Laren (NH.)";1;8,9;0;0;0;0
"Leeuwarden";3;2,4;0;0;0;0
"Leiden";15;12;0;0;2;1,6
"Leiderdorp";4;14,8;1;3,7;1;3,7
"Leidschendam-Voorburg";14;18,3;1;1,3;5;6,5
"Lelystad";23;29,3;5;6,4;8;10,2
"Leudal";4;11,1;0;0;3;8,4
"Leusden";3;9,9;0;0;1;3,3
"Lingewaard";15;32,2;1;2,1;2;4,3
"Lisse";6;26,1;1;4,4;0;0
"Lochem";7;20,8;0;0;1;3
"Loon op Zand";3;12,8;0;0;0;0
"Lopik";5;34,6;0;0;1;6,9
"Loppersum";0;0;0;0;0;0
"Losser";1;4,4;0;0;0;0
"Maasdriel";7;28;0;0;2;8
"Maasgouw";7;29,2;0;0;2;8,3
"Maassluis";7;21,1;1;3;0;0
"Maastricht";146;120,1;9;7,4;28;23
"Medemblik";1;2,2;0;0;0;0
"Meerssen";15;79,7;0;0;1;5,3
"Meierijstad";36;44,3;1;1,2;5;6,2
"Meppel";1;2,9;0;0;0;0
"Middelburg (Z.)";7;14,3;1;2;3;6,1
"Midden-Delfland";3;15,5;0;0;0;0
"Midden-Drenthe";2;6;0;0;0;0
"Midden-Groningen";2;3,3;0;0;0;0
"Mill en Sint Hubert";2;18,3;0;0;1;9,1
"Moerdijk";10;26,9;0;0;0;0
"Molenlanden";9;20,5;0;0;2;4,6
"Montferland";4;11,1;1;2,8;4;11,1
"Montfoort";4;28,7;0;0;1;7,2
"Mook en Middelaar";2;25,5;0;0;1;12,7
"Neder-Betuwe";13;53,4;2;8,2;2;8,2
"Nederweert";0;0;0;0;0;0
"Nieuwegein";14;22,1;0;0;0;0
"Nieuwkoop";1;3,5;0;0;0;0
"Nijkerk";3;6,9;0;0;0;0
"Nijmegen";44;24,8;2;1,1;9;5,1
"Nissewaard";17;19,9;3;3,5;2;2,3
"Noardeast-Fryslân";2;4,4;0;0;0;0
"Noord-Beveland";1;13,5;0;0;0;0
"Noordenveld";0;0;0;0;0;0
"Noordoostpolder";10;21,1;0;0;1;2,1
"Noordwijk";6;13,8;2;4,6;0;0
"Nuenen, Gerwen en Nederwetten";8;34,2;1;4,3;1;4,3
"Nunspeet";22;79;2;7,2;0;0
"Oegstgeest";3;12,1;0;0;0;0
"Oirschot";1;5,3;0;0;2;10,7
"Oisterwijk";3;11,4;2;7,6;2;7,6
"Oldambt";1;2,6;0;0;0;0
"Oldebroek";11;46,5;0;0;3;12,7
"Oldenzaal";2;6,3;0;0;0;0
"Olst-Wijhe";4;21,9;0;0;0;0
"Ommen";1;5,6;0;0;0;0
"Oost Gelre";4;13,5;2;6,8;1;3,4
"Oosterhout";19;33,9;3;5,4;3;5,4
"Ooststellingwerf";0;0;0;0;0;0
"Oostzaan";0;0;0;0;1;10,3
"Opmeer";0;0;0;0;0;0
"Opsterland";0;0;0;0;0;0
"Oss";21;22,8;0;0;1;1,1
"Oude IJsselstreek";4;10,2;1;2,5;0;0
"Ouder-Amstel";3;21,4;0;0;0;0
"Oudewater";3;29,3;1;9,8;0;0
"Overbetuwe";7;14,6;0;0;1;2,1
"Papendrecht";6;18,7;1;3,1;0;0
"Peel en Maas";6;13,8;1;2,3;2;4,6
"Pekela";0;0;0;0;0;0
"Pijnacker-Nootdorp";9;16,3;2;3,6;3;5,4
"Purmerend";12;14,8;0;0;3;3,7
"Putten";3;12,4;0;0;0;0
"Raalte";9;23,9;1;2,7;1;2,7
"Reimerswaal";1;4,4;0;0;0;0
"Renkum";3;9,5;0;0;0;0
"Renswoude";0;0;0;0;0;0
"Reusel-De Mierden";2;15,3;1;7,6;0;0
"Rheden";39;89,1;2;4,6;0;0
"Rhenen";8;39,8;1;5;2;9,9
"Ridderkerk";29;62,8;1;2,2;2;4,3
"Rijssen-Holten";34;89,1;2;5,2;7;18,3
"Rijswijk (ZH.)";11;20,2;0;0;1;1,8
"Roerdalen";1;4,9;0;0;0;0
"Roermond";6;10,3;0;0;2;3,4
"Roosendaal";15;19,4;0;0;2;2,6
"Rotterdam";278;42,7;40;6,1;60;9,2
"Rozendaal";0;0;0;0;0;0
"Rucphen";12;52,5;1;4,4;2;8,7
"Schagen";2;4,3;0;0;3;6,5
"Scherpenzeel";4;40,5;0;0;0;0
"Schiedam";32;40,6;9;11,4;7;8,9
"Schiermonnikoog";0;0;0;0;0;0
"Schouwen-Duiveland";26;76,8;0;0;2;5,9
"Simpelveld";2;18,9;1;9,5;1;9,5
"Sint Anthonis";1;8,6;0;0;1;8,6
"Sint-Michielsgestel";9;30,8;0;0;0;0
"Sittard-Geleen";44;47,6;3;3,2;5;5,4
"Sliedrecht";5;19,8;1;4;1;4
"Sluis";0;0;0;0;0;0
"Smallingerland";4;7,1;0;0;0;0
"Soest";4;8,6;1;2,1;2;4,3
"Someren";8;41,3;1;5,2;0;0
"Son en Breugel";1;5,8;0;0;0;0
"Stadskanaal";2;6,3;0;0;0;0
"Staphorst";4;23,3;0;0;0;0
"Stede Broec";1;4,6;0;0;0;0
"Steenbergen";9;36,9;0;0;2;8,2
"Steenwijkerland";4;9,1;0;0;0;0
"Stein (L.)";7;28;0;0;0;0
"Stichtse Vecht";12;18,5;1;1,5;2;3,1
"Súdwest-Fryslân";30;33,3;0;0;0;0
"Terneuzen";5;9,2;1;1,8;0;0
"Terschelling";0;0;0;0;0;0
"Texel";0;0;0;0;1;7,4
"Teylingen";5;13,4;0;0;1;2,7
"Tholen";7;27,2;2;7,8;1;3,9
"Tiel";10;23,7;1;2,4;1;2,4
"Tilburg";52;23,7;1;0,5;6;2,7
"Tubbergen";4;18,8;1;4,7;0;0
"Twenterand";3;8,9;0;0;0;0
"Tynaarlo";1;3;0;0;0;0
"Tytsjerksteradiel";0;0;0;0;0;0
"Uden";7;16,6;0;0;1;2,4
"Uitgeest";1;7,3;0;0;0;0
"Uithoorn";1;3,4;0;0;0;0
"Urk";10;47,5;1;4,8;0;0
"Utrecht (gemeente)";118;33;15;4,2;23;6,4
"Utrechtse Heuvelrug";8;16,1;0;0;1;2
"Vaals";2;19,8;0;0;0;0
"Valkenburg aan de Geul";11;67,2;0;0;0;0
"Valkenswaard";16;51,3;0;0;3;9,6
"Veendam";0;0;0;0;0;0
"Veenendaal";10;15;0;0;0;0
"Veere";1;4,6;0;0;0;0
"Veldhoven";9;19,8;0;0;0;0
"Velsen";7;10,2;0;0;2;2,9
"Venlo";9;8,8;1;1;6;5,9
"Venray";2;4,6;0;0;1;2,3
"Vijfheerenlanden";24;42,2;2;3,5;2;3,5
"Vlaardingen";23;31,3;4;5,4;7;9,5
"Vlieland";0;0;0;0;0;0
"Vlissingen";2;4,5;0;0;0;0
"Voerendaal";3;24;0;0;0;0
"Voorschoten";19;74,2;0;0;4;15,6
"Voorst";1;4,1;0;0;0;0
"Vught";2;7,5;0;0;2;7,5
"Waadhoeke";9;19,5;0;0;2;4,3
"Waalre";1;5,7;0;0;0;0
"Waalwijk";8;16,4;0;0;2;4,1
"Waddinxveen";15;51,2;0;0;1;3,4
"Wageningen";2;5;0;0;0;0
"Wassenaar";5;19;0;0;3;11,4
"Waterland";0;0;0;0;1;5,7
"Weert";8;16;2;4;1;2
"Weesp";14;70,9;0;0;6;30,4
"West Betuwe";13;25,4;1;2;2;3,9
"West Maas en Waal";5;25,9;1;5,2;1;5,2
"Westerkwartier";2;3,2;0;0;0;0
"Westerveld";0;0;0;0;0;0
"Westervoort";3;20;0;0;1;6,7
"Westerwolde";0;0;0;0;0;0
"Westland";12;10,9;2;1,8;2;1,8
"Weststellingwerf";2;7,7;0;0;0;0
"Westvoorne";2;13,6;0;0;0;0
"Wierden";5;20,5;0;0;0;0
"Wijchen";12;29,2;2;4,9;1;2,4
"Wijdemeren";6;24,6;1;4,1;0;0
"Wijk bij Duurstede";0;0;0;0;0;0
"Winterswijk";3;10,4;0;0;0;0
"Woensdrecht";4;18,3;0;0;1;4,6
"Woerden";20;38,2;1;1,9;3;5,7
"Wormerland";3;18,4;0;0;0;0
"Woudenberg";1;7,5;0;0;0;0
"Zaanstad";44;28,1;5;3,2;5;3,2
"Zaltbommel";13;45;1;3,5;0;0
"Zandvoort";2;11,7;0;0;0;0
"Zeewolde";7;30,9;0;0;0;0
"Zeist";13;20;0;0;1;1,5
"Zevenaar";13;29,7;0;0;2;4,6
"Zoetermeer";19;15,2;2;1,6;2;1,6
"Zoeterwoude";3;34,9;0;0;0;0
"Zuidplas";7;16;1;2,3;2;4,6
"Zundert";3;13,7;0;0;1;4,6
"Zutphen";18;37,6;5;10,4;3;6,3
"Zwartewaterland";5;22;1;4,4;2;8,8
"Zwijndrecht";23;51,4;3;6,7;10;22,4
"Zwolle";17;13,2;0;0;1;0,8
