Updated;Confirmed;ConfirmedChange;Deaths;DeathsChange;Recovered;RecoveredChange;Latitude;Longitude;ISO2;ISO3;Country_Region;AdminRegion1;AdminRegion2
03/23/2020;4749;545;213;34;;;52.34226;5.52816;NL;NLD;Netherlands;;
03/24/2020;5560;811;276;63;;;52.34226;5.52816;NL;NLD;Netherlands;;
03/25/2020;6412;852;356;80;;;52.34226;5.52816;NL;NLD;Netherlands;;
03/26/2020;7431;1019;434;78;;;52.34226;5.52816;NL;NLD;Netherlands;;
03/27/2020;8603;1172;546;112;;;52.34226;5.52816;NL;NLD;Netherlands;;
03/28/2020;9762;1159;639;93;;;52.34226;5.52816;NL;NLD;Netherlands;;
03/29/2020;10866;1104;771;132;;;52.34226;5.52816;NL;NLD;Netherlands;;
03/30/2020;11750;884;864;93;;;52.34226;5.52816;NL;NLD;Netherlands;;
03/31/2020;12595;845;1039;175;250;;52.34226;5.52816;NL;NLD;Netherlands;;
4-1-2020;13614;1019;1173;134;;;52.34226;5.52816;NL;NLD;Netherlands;;
4-2-2020;14697;1083;1339;166;0;;52.34226;5.52816;NL;NLD;Netherlands;;
4-3-2020;15723;1026;1487;148;;;52.34226;5.52816;NL;NLD;Netherlands;;
4-4-2020;16627;904;1651;164;;;52.34226;5.52816;NL;NLD;Netherlands;;
4-5-2020;17851;1224;1766;115;;;52.34226;5.52816;NL;NLD;Netherlands;;
4-6-2020;18803;952;1867;101;;;52.34226;5.52816;NL;NLD;Netherlands;;
4-7-2020;19580;777;2101;234;;;52.34226;5.52816;NL;NLD;Netherlands;;
4-8-2020;20549;969;2248;147;;;52.34226;5.52816;NL;NLD;Netherlands;;
4-9-2020;21762;1213;2396;148;;;52.34226;5.52816;NL;NLD;Netherlands;;
4-10-2020;23097;1335;2511;115;;;52.34226;5.52816;NL;NLD;Netherlands;;
4-11-2020;24413;1316;2643;132;;;52.34226;5.52816;NL;NLD;Netherlands;;
4-12-2020;25587;1174;2737;94;;;52.34226;5.52816;NL;NLD;Netherlands;;
04/13/2020;26551;964;2823;86;;;52.34226;5.52816;NL;NLD;Netherlands;;
04/14/2020;27419;868;2945;122;3459;;52.34226;5.52816;NL;NLD;Netherlands;;
04/15/2020;28153;734;3134;189;3459;0;52.34226;5.52816;NL;NLD;Netherlands;;
04/16/2020;29214;1061;3315;181;3459;0;52.34226;5.52816;NL;NLD;Netherlands;;
04/17/2020;30449;1235;3459;144;3459;0;52.34226;5.52816;NL;NLD;Netherlands;;
04/18/2020;31589;1140;3601;142;3459;0;52.34226;5.52816;NL;NLD;Netherlands;;
04/19/2020;32655;1066;3684;83;3459;0;52.34226;5.52816;NL;NLD;Netherlands;;
04/20/2020;33405;750;3751;67;3459;0;52.34226;5.52816;NL;NLD;Netherlands;;
04/21/2020;34134;729;3916;165;;;52.34226;5.52816;NL;NLD;Netherlands;;
04/22/2020;34842;708;4054;138;3459;;52.34226;5.52816;NL;NLD;Netherlands;;
04/23/2020;35729;887;4177;123;;;52.34226;5.52816;NL;NLD;Netherlands;;
04/24/2020;36535;806;4289;112;3459;;52.34226;5.52816;NL;NLD;Netherlands;;
04/25/2020;37190;655;4409;120;;;52.34226;5.52816;NL;NLD;Netherlands;;
04/26/2020;37845;655;4475;66;3459;;52.34226;5.52816;NL;NLD;Netherlands;;
04/27/2020;38245;400;4518;43;;;52.34226;5.52816;NL;NLD;Netherlands;;
04/28/2020;38416;171;4566;48;3459;;52.34226;5.52816;NL;NLD;Netherlands;;
04/29/2020;38802;386;4711;145;3459;0;52.34226;5.52816;NL;NLD;Netherlands;;
04/30/2020;39316;514;4795;84;3459;0;52.34226;5.52816;NL;NLD;Netherlands;;
5-1-2020;39791;475;4893;98;3459;0;52.34226;5.52816;NL;NLD;Netherlands;;
5-2-2020;40236;445;4987;94;3459;0;52.34226;5.52816;NL;NLD;Netherlands;;
5-3-2020;40571;335;5056;69;3459;0;52.34226;5.52816;NL;NLD;Netherlands;;
5-4-2020;40770;199;5082;26;3459;0;52.34226;5.52816;NL;NLD;Netherlands;;
5-5-2020;41087;317;5168;86;3459;0;52.34226;5.52816;NL;NLD;Netherlands;;
5-6-2020;41319;232;5204;36;3459;0;52.34226;5.52816;NL;NLD;Netherlands;;
5-7-2020;41774;455;5288;84;3459;0;52.34226;5.52816;NL;NLD;Netherlands;;
5-8-2020;42093;319;5359;71;3459;0;52.34226;5.52816;NL;NLD;Netherlands;;
5-9-2020;42382;289;5422;63;3459;0;52.34226;5.52816;NL;NLD;Netherlands;;
5-10-2020;42627;245;5440;18;3459;0;52.34226;5.52816;NL;NLD;Netherlands;;
5-11-2020;42788;161;5456;16;3459;0;52.34226;5.52816;NL;NLD;Netherlands;;
5-12-2020;42984;196;5510;54;3459;0;52.34226;5.52816;NL;NLD;Netherlands;;
05/13/2020;43211;227;5562;52;3459;0;52.34226;5.52816;NL;NLD;Netherlands;;
05/14/2020;43481;270;5590;28;3459;0;52.34226;5.52816;NL;NLD;Netherlands;;
05/15/2020;43681;200;5643;53;3459;0;52.34226;5.52816;NL;NLD;Netherlands;;
05/16/2020;43870;189;5670;27;3459;0;52.34226;5.52816;NL;NLD;Netherlands;;
05/17/2020;43995;125;5680;10;3459;0;52.34226;5.52816;NL;NLD;Netherlands;;
05/18/2020;44141;146;5694;14;3459;0;52.34226;5.52816;NL;NLD;Netherlands;;
05/19/2020;44249;108;5715;21;3459;0;52.34226;5.52816;NL;NLD;Netherlands;;
05/20/2020;44447;198;5748;33;3459;0;52.34226;5.52816;NL;NLD;Netherlands;;
05/21/2020;44700;253;5775;27;;;52.34226;5.52816;NL;NLD;Netherlands;;
05/22/2020;44888;188;5788;13;;;52.34226;5.52816;NL;NLD;Netherlands;;
05/23/2020;45064;176;5811;23;;;52.34226;5.52816;NL;NLD;Netherlands;;
05/24/2020;45236;172;5822;11;;;52.34226;5.52816;NL;NLD;Netherlands;;
05/25/2020;45445;209;5830;8;;;52.34226;5.52816;NL;NLD;Netherlands;;
05/26/2020;45578;133;5856;26;;;52.34226;5.52816;NL;NLD;Netherlands;;
05/27/2020;45768;190;5871;15;;;52.34226;5.52816;NL;NLD;Netherlands;;
05/28/2020;45950;182;5903;32;;;52.34226;5.52816;NL;NLD;Netherlands;;
05/29/2020;46126;176;5931;28;;;52.34226;5.52816;NL;NLD;Netherlands;;
05/30/2020;46257;131;5951;20;;;52.34226;5.52816;NL;NLD;Netherlands;;
05/31/2020;46442;185;5956;5;;;52.34226;5.52816;NL;NLD;Netherlands;;
6-1-2020;46545;103;5962;6;;;52.34226;5.52816;NL;NLD;Netherlands;;
6-2-2020;46647;102;5967;5;;;52.34226;5.52816;NL;NLD;Netherlands;;
6-3-2020;46733;86;5977;10;;;52.34226;5.52816;NL;NLD;Netherlands;;
6-4-2020;46942;209;5990;13;;;52.34226;5.52816;NL;NLD;Netherlands;;
6-5-2020;47152;210;6005;15;;;52.34226;5.52816;NL;NLD;Netherlands;;
6-6-2020;47335;183;6011;6;;;52.34226;5.52816;NL;NLD;Netherlands;;
6-7-2020;47574;239;6013;2;;;52.34226;5.52816;NL;NLD;Netherlands;;
6-8-2020;47739;165;6016;3;;;52.34226;5.52816;NL;NLD;Netherlands;;
6-9-2020;47903;164;6031;15;;;52.34226;5.52816;NL;NLD;Netherlands;;
6-10-2020;48087;184;6042;11;;;52.34226;5.52816;NL;NLD;Netherlands;;
6-11-2020;48251;164;6044;2;;;52.34226;5.52816;NL;NLD;Netherlands;;
6-12-2020;48461;210;6053;9;;;52.34226;5.52816;NL;NLD;Netherlands;;
06/13/2020;48640;179;6057;4;;;52.34226;5.52816;NL;NLD;Netherlands;;
06/14/2020;48783;143;6059;2;;;52.34226;5.52816;NL;NLD;Netherlands;;
06/15/2020;48948;165;6065;6;;;52.34226;5.52816;NL;NLD;Netherlands;;
06/16/2020;49087;139;6070;5;;;52.34226;5.52816;NL;NLD;Netherlands;;
06/17/2020;49204;117;6074;4;;;52.34226;5.52816;NL;NLD;Netherlands;;
06/18/2020;49319;115;6078;4;;;52.34226;5.52816;NL;NLD;Netherlands;;
06/19/2020;49426;107;6081;3;;;52.34226;5.52816;NL;NLD;Netherlands;;
06/20/2020;49502;76;6089;8;;;52.34226;5.52816;NL;NLD;Netherlands;;
06/21/2020;49593;91;6090;1;;;52.34226;5.52816;NL;NLD;Netherlands;;
06/22/2020;49658;65;6090;0;;;52.34226;5.52816;NL;NLD;Netherlands;;
06/23/2020;49722;64;6095;5;;;52.34226;5.52816;NL;NLD;Netherlands;;
06/24/2020;49804;82;6097;2;;;52.34226;5.52816;NL;NLD;Netherlands;;
06/25/2020;49914;110;6100;3;;;52.34226;5.52816;NL;NLD;Netherlands;;
06/26/2020;50005;91;6103;3;;;52.34226;5.52816;NL;NLD;Netherlands;;
06/27/2020;50074;69;6105;2;;;52.34226;5.52816;NL;NLD;Netherlands;;
06/28/2020;50147;73;6105;0;;;52.34226;5.52816;NL;NLD;Netherlands;;
06/29/2020;50223;76;6107;2;;;52.34226;5.52816;NL;NLD;Netherlands;;
06/30/2020;50273;50;6113;6;;;52.34226;5.52816;NL;NLD;Netherlands;;
7-1-2020;50333;60;6113;0;;;52.34226;5.52816;NL;NLD;Netherlands;;
7-2-2020;50393;60;6113;0;;;52.34226;5.52816;NL;NLD;Netherlands;;
7-3-2020;50453;60;6113;0;;;52.34226;5.52816;NL;NLD;Netherlands;;
7-4-2020;50513;60;6113;0;;;52.34226;5.52816;NL;NLD;Netherlands;;
7-5-2020;50573;60;6113;0;;;52.34226;5.52816;NL;NLD;Netherlands;;
7-6-2020;50633;60;6113;0;;;52.34226;5.52816;NL;NLD;Netherlands;;
7-7-2020;50694;61;6132;19;;;52.34226;5.52816;NL;NLD;Netherlands;;
7-8-2020;50746;52;6135;3;;;52.34226;5.52816;NL;NLD;Netherlands;;
7-9-2020;50749;3;6137;2;;;52.34226;5.52816;NL;NLD;Netherlands;;
7-10-2020;50840;91;6137;0;;;52.34226;5.52816;NL;NLD;Netherlands;;
7-11-2020;50916;76;6137;0;;;52.34226;5.52816;NL;NLD;Netherlands;;
7-12-2020;50992;76;6137;0;;;52.34226;5.52816;NL;NLD;Netherlands;;
07/13/2020;51069;77;6137;0;;;52.34226;5.52816;NL;NLD;Netherlands;;
07/14/2020;51146;77;6137;0;;;52.34226;5.52816;NL;NLD;Netherlands;;
07/15/2020;51254;108;6137;0;;;52.34226;5.52816;NL;NLD;Netherlands;;
07/16/2020;51363;109;6137;0;;;52.34226;5.52816;NL;NLD;Netherlands;;
07/17/2020;51472;109;6137;0;;;52.34226;5.52816;NL;NLD;Netherlands;;
07/18/2020;51581;109;6137;0;;;52.34226;5.52816;NL;NLD;Netherlands;;
07/19/2020;51745;164;6137;0;;;52.34226;5.52816;NL;NLD;Netherlands;;
07/20/2020;51910;165;6137;0;;;52.34226;5.52816;NL;NLD;Netherlands;;
07/21/2020;52073;163;6138;1;;;52.34226;5.52816;NL;NLD;Netherlands;;
07/22/2020;52242;169;6139;1;;;52.34226;5.52816;NL;NLD;Netherlands;;
07/23/2020;52404;162;6139;0;;;52.34226;5.52816;NL;NLD;Netherlands;;
07/24/2020;52595;191;6139;0;;;52.34226;5.52816;NL;NLD;Netherlands;;
07/25/2020;52732;137;6139;0;;;52.34226;5.52816;NL;NLD;Netherlands;;
07/26/2020;52946;214;6139;0;;;52.34226;5.52816;NL;NLD;Netherlands;;
07/27/2020;53151;205;6141;2;;;52.34226;5.52816;NL;NLD;Netherlands;;
07/28/2020;53374;223;6145;4;;;52.34226;5.52816;NL;NLD;Netherlands;;
07/29/2020;53621;247;6147;2;;;52.34226;5.52816;NL;NLD;Netherlands;;
07/30/2020;53963;342;6147;0;;;52.34226;5.52816;NL;NLD;Netherlands;;
07/31/2020;54301;338;6147;0;;;52.34226;5.52816;NL;NLD;Netherlands;;
8-1-2020;54732;431;6148;1;;;52.34226;5.52816;NL;NLD;Netherlands;;
8-2-2020;55098;366;6149;1;;;52.34226;5.52816;NL;NLD;Netherlands;;
8-3-2020;55470;372;6149;0;;;52.34226;5.52816;NL;NLD;Netherlands;;
8-4-2020;55962;492;6151;2;;;52.34226;5.52816;NL;NLD;Netherlands;;
8-5-2020;56381;419;6153;2;;;52.34226;5.52816;NL;NLD;Netherlands;;
8-6-2020;56982;601;6153;0;;;52.34226;5.52816;NL;NLD;Netherlands;;
8-7-2020;57501;519;6154;1;;;52.34226;5.52816;NL;NLD;Netherlands;;
8-8-2020;57987;486;6157;3;;;52.34226;5.52816;NL;NLD;Netherlands;;
8-9-2020;58564;577;6157;0;;;52.34226;5.52816;NL;NLD;Netherlands;;
8-10-2020;59194;630;6157;0;;;52.34226;5.52816;NL;NLD;Netherlands;;
8-11-2020;59973;779;6159;2;;;52.34226;5.52816;NL;NLD;Netherlands;;
8-12-2020;60300;327;6159;0;;;52.34226;5.52816;NL;NLD;Netherlands;;
08/13/2020;60627;327;6161;2;;;52.34226;5.52816;NL;NLD;Netherlands;;
08/14/2020;61840;1213;6167;6;;;52.34226;5.52816;NL;NLD;Netherlands;;
08/15/2020;62495;655;6169;2;;;52.34226;5.52816;NL;NLD;Netherlands;;
08/16/2020;63002;507;6172;3;;;52.34226;5.52816;NL;NLD;Netherlands;;
08/17/2020;63487;485;6172;0;;;52.34226;5.52816;NL;NLD;Netherlands;;
08/18/2020;63973;486;6175;3;;;52.34226;5.52816;NL;NLD;Netherlands;;
08/19/2020;64525;552;6181;6;;;52.34226;5.52816;NL;NLD;Netherlands;;
08/20/2020;65057;532;6181;0;;;52.34226;5.52816;NL;NLD;Netherlands;;
08/21/2020;65589;532;6195;14;;;52.34226;5.52816;NL;NLD;Netherlands;;
08/22/2020;66097;508;6198;3;;;52.34226;5.52816;NL;NLD;Netherlands;;
08/23/2020;66554;457;6201;3;;;52.34226;5.52816;NL;NLD;Netherlands;;
08/24/2020;67128;574;6204;3;;;52.34226;5.52816;NL;NLD;Netherlands;;
08/25/2020;67543;415;6207;3;;;52.34226;5.52816;NL;NLD;Netherlands;;
08/26/2020;68114;571;6207;0;;;52.34226;5.52816;NL;NLD;Netherlands;;
08/27/2020;68624;510;6218;11;;;52.34226;5.52816;NL;NLD;Netherlands;;
08/28/2020;69131;507;6218;0;;;52.34226;5.52816;NL;NLD;Netherlands;;
08/29/2020;69630;499;6220;2;;;52.34226;5.52816;NL;NLD;Netherlands;;
08/30/2020;70129;499;6220;0;;;52.34226;5.52816;NL;NLD;Netherlands;;
08/31/2020;70629;500;6220;0;;;52.34226;5.52816;NL;NLD;Netherlands;;
9-1-2020;71129;500;6231;11;;;52.34226;5.52816;NL;NLD;Netherlands;;
9-2-2020;71863;734;6235;4;;;52.34226;5.52816;NL;NLD;Netherlands;;
9-3-2020;72464;601;6235;0;;;52.34226;5.52816;NL;NLD;Netherlands;;
9-4-2020;73208;744;6237;2;;;52.34226;5.52816;NL;NLD;Netherlands;;
9-5-2020;73997;789;6237;0;;;52.34226;5.52816;NL;NLD;Netherlands;;
9-6-2020;74787;790;6243;6;;;52.34226;5.52816;NL;NLD;Netherlands;;
9-7-2020;75584;797;6243;0;;;52.34226;5.52816;NL;NLD;Netherlands;;
9-8-2020;76548;964;6244;1;;;52.34226;5.52816;NL;NLD;Netherlands;;
9-9-2020;77688;1140;6246;2;;;52.34226;5.52816;NL;NLD;Netherlands;;
9-10-2020;78511;823;6249;3;;;52.34226;5.52816;NL;NLD;Netherlands;;
9-11-2020;79781;1270;6252;3;;;52.34226;5.52816;NL;NLD;Netherlands;;
9-12-2020;81012;1231;6253;1;;;52.34226;5.52816;NL;NLD;Netherlands;;
09/13/2020;82099;1087;6254;1;;;52.34226;5.52816;NL;NLD;Netherlands;;
09/14/2020;83399;1300;6256;2;;;52.34226;5.52816;NL;NLD;Netherlands;;
09/15/2020;84778;1379;6258;2;;;52.34226;5.52816;NL;NLD;Netherlands;;
09/16/2020;86320;1542;6260;2;;;52.34226;5.52816;NL;NLD;Netherlands;;
09/17/2020;88073;1753;6266;6;;;52.34226;5.52816;NL;NLD;Netherlands;;
09/18/2020;90047;1974;6273;7;;;52.34226;5.52816;NL;NLD;Netherlands;;
09/19/2020;92029;1982;6273;0;;;52.34226;5.52816;NL;NLD;Netherlands;;
09/20/2020;94012;1983;6273;0;;;52.34226;5.52816;NL;NLD;Netherlands;;
09/21/2020;95995;1983;6281;8;;;52.34226;5.52816;NL;NLD;Netherlands;;
09/22/2020;98240;2245;6291;10;;;52.34226;5.52816;NL;NLD;Netherlands;;
09/23/2020;100597;2357;6296;5;;;52.34226;5.52816;NL;NLD;Netherlands;;
09/24/2020;103257;2660;6296;0;;;52.34226;5.52816;NL;NLD;Netherlands;;
09/25/2020;105918;2661;6328;32;;;52.34226;5.52816;NL;NLD;Netherlands;;
09/26/2020;108631;2713;6366;38;;;52.34226;5.52816;NL;NLD;Netherlands;;
09/27/2020;111626;2995;6374;8;;;52.34226;5.52816;NL;NLD;Netherlands;;
09/28/2020;114540;2914;6380;6;;;52.34226;5.52816;NL;NLD;Netherlands;;
09/29/2020;117551;3011;6393;13;;;52.34226;5.52816;NL;NLD;Netherlands;;
09/30/2020;120845;3294;6406;13;;;52.34226;5.52816;NL;NLD;Netherlands;;
10-1-2020;124097;3252;6419;13;;;52.34226;5.52816;NL;NLD;Netherlands;;
10-2-2020;127922;3825;6428;9;;;52.34226;5.52816;NL;NLD;Netherlands;;
10-3-2020;131907;3985;6428;0;;;52.34226;5.52816;NL;NLD;Netherlands;;
10-4-2020;135892;3985;6454;26;;;52.34226;5.52816;NL;NLD;Netherlands;;
10-5-2020;140471;4579;6461;7;;;52.34226;5.52816;NL;NLD;Netherlands;;
10-6-2020;144999;4528;6482;21;;;52.34226;5.52816;NL;NLD;Netherlands;;
10-7-2020;149988;4989;6518;36;;;52.34226;5.52816;NL;NLD;Netherlands;;
10-8-2020;155884;5896;6518;0;;;52.34226;5.52816;NL;NLD;Netherlands;;
10-9-2020;161781;5897;6544;26;;;52.34226;5.52816;NL;NLD;Netherlands;;
10-10-2020;168280;6499;6567;23;;;52.34226;5.52816;NL;NLD;Netherlands;;
10-11-2020;174653;6373;6584;17;;;52.34226;5.52816;NL;NLD;Netherlands;;
10-12-2020;181498;6845;6596;12;;;52.34226;5.52816;NL;NLD;Netherlands;;
10/13/2020;188876;7378;6631;35;;;52.34226;5.52816;NL;NLD;Netherlands;;
10/14/2020;196163;7287;6663;32;;;52.34226;5.52816;NL;NLD;Netherlands;;
10/15/2020;203954;7791;6692;29;;;52.34226;5.52816;NL;NLD;Netherlands;;
10/16/2020;211938;7984;6708;16;;;52.34226;5.52816;NL;NLD;Netherlands;;
10/17/2020;220079;8141;6736;28;;;52.34226;5.52816;NL;NLD;Netherlands;;
10/18/2020;228234;8155;6751;15;;;52.34226;5.52816;NL;NLD;Netherlands;;
10/19/2020;236226;7992;6768;17;;;52.34226;5.52816;NL;NLD;Netherlands;;
10/20/2020;244391;8165;6814;46;;;52.34226;5.52816;NL;NLD;Netherlands;;
10/21/2020;253134;8743;6873;59;;;52.34226;5.52816;NL;NLD;Netherlands;;
10/22/2020;262405;9271;6919;46;;;52.34226;5.52816;NL;NLD;Netherlands;;
10/23/2020;272401;9996;6964;45;;;52.34226;5.52816;NL;NLD;Netherlands;;
10/24/2020;281052;8651;7019;55;;;52.34226;5.52816;NL;NLD;Netherlands;;
10/25/2020;291254;10202;7064;45;;;52.34226;5.52816;NL;NLD;Netherlands;;
10/26/2020;301597;10343;7072;8;;;52.34226;5.52816;NL;NLD;Netherlands;;
10/27/2020;311889;10292;7142;70;;;52.34226;5.52816;NL;NLD;Netherlands;;
10/28/2020;319991;8102;7202;60;;;52.34226;5.52816;NL;NLD;Netherlands;;
10/29/2020;330255;10264;7258;56;;;52.34226;5.52816;NL;NLD;Netherlands;;
10/30/2020;341374;11119;7345;87;;;52.34226;5.52816;NL;NLD;Netherlands;;
10/31/2020;351178;9804;7395;50;;;52.34226;5.52816;NL;NLD;Netherlands;;
11-1-2020;359861;8683;7434;39;;;52.34226;5.52816;NL;NLD;Netherlands;;
11-2-2020;368147;8286;7463;29;;;52.34226;5.52816;NL;NLD;Netherlands;;
11-3-2020;375890;7743;7576;113;;;52.34226;5.52816;NL;NLD;Netherlands;;
11-4-2020;383189;7299;7576;0;;;52.34226;5.52816;NL;NLD;Netherlands;;
11-5-2020;390488;7299;7769;193;;;52.34226;5.52816;NL;NLD;Netherlands;;
11-6-2020;397730;7242;7887;118;;;52.34226;5.52816;NL;NLD;Netherlands;;
11-7-2020;404401;6671;7960;73;;;52.34226;5.52816;NL;NLD;Netherlands;;
11-8-2020;410065;5664;8004;44;;;52.34226;5.52816;NL;NLD;Netherlands;;
11-9-2020;414745;4680;8043;39;;;52.34226;5.52816;NL;NLD;Netherlands;;
11-10-2020;419412;4667;8141;98;;;52.34226;5.52816;NL;NLD;Netherlands;;
11-11-2020;424819;5407;8215;74;;;52.34226;5.52816;NL;NLD;Netherlands;;
11-12-2020;430453;5634;8304;89;;;52.34226;5.52816;NL;NLD;Netherlands;;
11/13/2020;436544;6091;8358;54;;;52.34226;5.52816;NL;NLD;Netherlands;;
11/14/2020;442458;5914;8443;85;;;52.34226;5.52816;NL;NLD;Netherlands;;
11/15/2020;447871;5413;8486;43;;;52.34226;5.52816;NL;NLD;Netherlands;;
11/16/2020;452701;4830;8530;44;;;52.34226;5.52816;NL;NLD;Netherlands;;
11/17/2020;457003;4302;8616;86;;;52.34226;5.52816;NL;NLD;Netherlands;;
11/18/2020;461612;4609;8698;82;;;52.34226;5.52816;NL;NLD;Netherlands;;
11/19/2020;467257;5645;8771;73;;;52.34226;5.52816;NL;NLD;Netherlands;;
11/20/2020;473258;6001;8771;0;;;52.34226;5.52816;NL;NLD;Netherlands;;
11/21/2020;479260;6002;8870;99;;;52.34226;5.52816;NL;NLD;Netherlands;;
11/22/2020;484648;5388;8891;21;;;52.34226;5.52816;NL;NLD;Netherlands;;
11/23/2020;489818;5170;8945;54;;;52.34226;5.52816;NL;NLD;Netherlands;;
11/24/2020;493744;3926;9035;90;;;52.34226;5.52816;NL;NLD;Netherlands;;
11/25/2020;498653;4909;9109;74;;;52.34226;5.52816;NL;NLD;Netherlands;;
11/26/2020;503123;4470;9184;75;;;52.34226;5.52816;NL;NLD;Netherlands;;
11/27/2020;508866;5743;9267;83;;;52.34226;5.52816;NL;NLD;Netherlands;;
11/28/2020;513325;4459;9326;59;;;52.34226;5.52816;NL;NLD;Netherlands;;
11/29/2020;518910;5585;9349;23;;;52.34226;5.52816;NL;NLD;Netherlands;;
11/30/2020;523478;4568;9376;27;;;52.34226;5.52816;NL;NLD;Netherlands;;
12-1-2020;527523;4045;9438;62;;;52.34226;5.52816;NL;NLD;Netherlands;;
12-2-2020;532444;4921;9504;66;;;52.34226;5.52816;NL;NLD;Netherlands;;
12-3-2020;538184;5740;9504;0;;;52.34226;5.52816;NL;NLD;Netherlands;;
12-4-2020;543924;5740;9623;119;;;52.34226;5.52816;NL;NLD;Netherlands;;
12-5-2020;550445;6521;9662;39;;;52.34226;5.52816;NL;NLD;Netherlands;;
12-6-2020;557224;6779;9687;25;;;52.34226;5.52816;NL;NLD;Netherlands;;
12-7-2020;564291;7067;9704;17;;;52.34226;5.52816;NL;NLD;Netherlands;;
12-8-2020;570437;6146;9775;71;;;52.34226;5.52816;NL;NLD;Netherlands;;
12-9-2020;576965;6528;9841;66;;;52.34226;5.52816;NL;NLD;Netherlands;;
12-10-2020;585685;8720;9902;61;;;52.34226;5.52816;NL;NLD;Netherlands;;
12-11-2020;594523;8838;9966;64;;;52.34226;5.52816;NL;NLD;Netherlands;;
12-12-2020;603603;9080;10019;53;;;52.34226;5.52816;NL;NLD;Netherlands;;
12/13/2020;613487;9884;10048;29;;;52.34226;5.52816;NL;NLD;Netherlands;;
12/14/2020;621032;7545;10048;0;;;52.34226;5.52816;NL;NLD;Netherlands;;
12/15/2020;628577;7545;10168;120;;;52.34226;5.52816;NL;NLD;Netherlands;;
12/16/2020;639746;11169;10246;78;;;52.34226;5.52816;NL;NLD;Netherlands;;
12/17/2020;652525;12779;10321;75;;;52.34226;5.52816;NL;NLD;Netherlands;;
12/18/2020;664599;12074;10321;0;;;52.34226;5.52816;NL;NLD;Netherlands;;
12/19/2020;676673;12074;10459;138;;;52.34226;5.52816;NL;NLD;Netherlands;;
12/20/2020;688773;12100;10459;0;;;52.34226;5.52816;NL;NLD;Netherlands;;
12/21/2020;700873;12100;10519;60;;;52.34226;5.52816;NL;NLD;Netherlands;;
12/22/2020;710683;9810;10633;114;;;52.34226;5.52816;NL;NLD;Netherlands;;
12/23/2020;721071;10388;10737;104;;;52.34226;5.52816;NL;NLD;Netherlands;;
12/24/2020;732570;11499;10826;89;;;52.34226;5.52816;NL;NLD;Netherlands;;
12/25/2020;744057;11487;10924;98;;;52.34226;5.52816;NL;NLD;Netherlands;;
12/26/2020;753905;9848;10970;46;;;52.34226;5.52816;NL;NLD;Netherlands;;
12/27/2020;762985;9080;10998;28;;;52.34226;5.52816;NL;NLD;Netherlands;;
12/28/2020;770400;7415;11042;44;;;52.34226;5.52816;NL;NLD;Netherlands;;
12/29/2020;777902;7502;11212;170;;;52.34226;5.52816;NL;NLD;Netherlands;;
12/30/2020;787300;9398;11324;112;;;52.34226;5.52816;NL;NLD;Netherlands;;
12/31/2020;796232;8932;11324;0;;;52.34226;5.52816;NL;NLD;Netherlands;;
