7159936;02/27/2020;1;;0;;;;52.34;5.53;NL;NLD;Netherlands;;
7159938;02/28/2020;2;1;0;0;;;52.34;5.53;NL;NLD;Netherlands;;
7159941;02/29/2020;6;4;0;0;;;52.34;5.53;NL;NLD;Netherlands;;
7159943;3-1-2020;9;3;0;0;;;52.34;5.53;NL;NLD;Netherlands;;
7159945;3-2-2020;19;10;0;0;;;52.34;5.53;NL;NLD;Netherlands;;
7159947;3-3-2020;24;5;0;0;;;52.34;5.53;NL;NLD;Netherlands;;
7159949;3-4-2020;38;14;0;0;;;52.34;5.53;NL;NLD;Netherlands;;
7159951;3-5-2020;82;44;0;0;;;52.34;5.53;NL;NLD;Netherlands;;
7159954;3-6-2020;128;46;1;1;0;;52.34;5.53;NL;NLD;Netherlands;;
7159956;3-7-2020;188;60;1;0;0;0;52.34;5.53;NL;NLD;Netherlands;;
7159958;3-8-2020;264;76;3;2;0;0;52.34;5.53;NL;NLD;Netherlands;;
7159961;3-9-2020;321;57;4;1;0;0;52.34;5.53;NL;NLD;Netherlands;;
7159963;3-10-2020;382;61;4;0;0;0;52.34;5.53;NL;NLD;Netherlands;;
7159965;3-11-2020;503;121;5;1;0;0;52.34;5.53;NL;NLD;Netherlands;;
7159968;3-12-2020;614;111;5;0;0;0;52.34;5.53;NL;NLD;Netherlands;;
7159970;03/13/2020;804;190;10;5;0;0;52.34;5.53;NL;NLD;Netherlands;;
7159972;03/14/2020;959;155;12;2;;;52.34;5.53;NL;NLD;Netherlands;;
7159974;03/15/2020;1135;176;20;8;;;52.34;5.53;NL;NLD;Netherlands;;
7159976;03/16/2020;1413;278;24;4;0;;52.34;5.53;NL;NLD;Netherlands;;
7159978;03/17/2020;1705;292;43;19;;;52.34;5.53;NL;NLD;Netherlands;;
7159981;03/18/2020;2051;346;58;15;;;52.34;5.53;NL;NLD;Netherlands;;
7159983;03/19/2020;2460;409;76;18;;;52.34;5.53;NL;NLD;Netherlands;;
7159985;03/20/2020;2994;534;106;30;;;52.34;5.53;NL;NLD;Netherlands;;
7159987;03/21/2020;3631;637;136;30;;;52.34;5.53;NL;NLD;Netherlands;;
7159989;03/22/2020;4204;573;179;43;;;52.34;5.53;NL;NLD;Netherlands;;
7159991;03/23/2020;4749;545;213;34;;;52.34;5.53;NL;NLD;Netherlands;;
7159993;03/24/2020;5560;811;276;63;;;52.34;5.53;NL;NLD;Netherlands;;
7159995;03/25/2020;6412;852;356;80;;;52.34;5.53;NL;NLD;Netherlands;;
7159997;03/26/2020;7431;1019;434;78;;;52.34;5.53;NL;NLD;Netherlands;;
7159999;03/27/2020;8603;1172;546;112;;;52.34;5.53;NL;NLD;Netherlands;;
7160001;03/28/2020;9762;1159;639;93;;;52.34;5.53;NL;NLD;Netherlands;;
7160004;03/29/2020;10866;1104;771;132;;;52.34;5.53;NL;NLD;Netherlands;;
7160018;03/30/2020;11750;884;864;93;;;52.34;5.53;NL;NLD;Netherlands;;
7160020;03/31/2020;12595;845;1039;175;250;;52.34;5.53;NL;NLD;Netherlands;;
7160022;4-1-2020;13614;1019;1173;134;;;52.34;5.53;NL;NLD;Netherlands;;
7160024;4-2-2020;14697;1083;1339;166;0;;52.34;5.53;NL;NLD;Netherlands;;
7160026;4-3-2020;15723;1026;1487;148;;;52.34;5.53;NL;NLD;Netherlands;;
7160029;4-4-2020;16627;904;1651;164;;;52.34;5.53;NL;NLD;Netherlands;;
7160031;4-5-2020;17851;1224;1766;115;;;52.34;5.53;NL;NLD;Netherlands;;
7160033;4-6-2020;18803;952;1867;101;;;52.34;5.53;NL;NLD;Netherlands;;
7160035;4-7-2020;19580;777;2101;234;;;52.34;5.53;NL;NLD;Netherlands;;
7160038;4-8-2020;20549;969;2248;147;;;52.34;5.53;NL;NLD;Netherlands;;
7160040;4-9-2020;21762;1213;2396;148;;;52.34;5.53;NL;NLD;Netherlands;;
7160042;4-10-2020;23097;1335;2511;115;;;52.34;5.53;NL;NLD;Netherlands;;
7160044;4-11-2020;24413;1316;2643;132;;;52.34;5.53;NL;NLD;Netherlands;;
7160046;4-12-2020;25587;1174;2737;94;;;52.34;5.53;NL;NLD;Netherlands;;
7160048;04/13/2020;26551;964;2823;86;;;52.34;5.53;NL;NLD;Netherlands;;
7160050;04/14/2020;27419;868;2945;122;3459;;52.34;5.53;NL;NLD;Netherlands;;
7160052;04/15/2020;28153;734;3134;189;3459;0;52.34;5.53;NL;NLD;Netherlands;;
7160054;04/16/2020;29214;1061;3315;181;3459;0;52.34;5.53;NL;NLD;Netherlands;;
7160056;04/17/2020;30449;1235;3459;144;3459;0;52.34;5.53;NL;NLD;Netherlands;;
7160058;04/18/2020;31589;1140;3601;142;3459;0;52.34;5.53;NL;NLD;Netherlands;;
7160060;04/19/2020;32655;1066;3684;83;3459;0;52.34;5.53;NL;NLD;Netherlands;;
7160062;04/20/2020;33405;750;3751;67;3459;0;52.34;5.53;NL;NLD;Netherlands;;
7160064;04/21/2020;34134;729;3916;165;;;52.34;5.53;NL;NLD;Netherlands;;
7160066;04/22/2020;34842;708;4054;138;3459;;52.34;5.53;NL;NLD;Netherlands;;
7422653;04/23/2020;35729;887;4177;123;;;52.34;5.53;NL;NLD;Netherlands;;
7769040;04/24/2020;36535;806;4289;112;3459;;52.34;5.53;NL;NLD;Netherlands;;
8359581;04/25/2020;37190;655;4409;120;;;52.34;5.53;NL;NLD;Netherlands;;
8742728;04/26/2020;37845;655;4475;66;3459;;52.34;5.53;NL;NLD;Netherlands;;
9386856;04/27/2020;38245;400;4518;43;;;52.34;5.53;NL;NLD;Netherlands;;
9386857;04/28/2020;38416;171;4566;48;3459;;52.34;5.53;NL;NLD;Netherlands;;
9386858;04/29/2020;38802;386;4711;145;3459;0;52.34;5.53;NL;NLD;Netherlands;;
9386859;04/30/2020;39316;514;4795;84;3459;0;52.34;5.53;NL;NLD;Netherlands;;
9386861;5-1-2020;39791;475;4893;98;3459;0;52.34;5.53;NL;NLD;Netherlands;;
9386862;5-2-2020;40236;445;4987;94;3459;0;52.34;5.53;NL;NLD;Netherlands;;
9386863;5-3-2020;40571;335;5056;69;3459;0;52.34;5.53;NL;NLD;Netherlands;;
12625304;5-4-2020;40770;199;5082;26;3459;0;52.34;5.53;NL;NLD;Netherlands;;
12911718;5-5-2020;41087;317;5168;86;3459;0;52.34;5.53;NL;NLD;Netherlands;;
13473710;5-6-2020;41319;232;5204;36;3459;0;52.34;5.53;NL;NLD;Netherlands;;
13841106;5-7-2020;41774;455;5288;84;3459;0;52.34;5.53;NL;NLD;Netherlands;;
14278671;5-8-2020;42093;319;5359;71;3459;0;52.34;5.53;NL;NLD;Netherlands;;
14881379;5-9-2020;42382;289;5422;63;3459;0;52.34;5.53;NL;NLD;Netherlands;;
15175928;5-10-2020;42627;245;5440;18;3459;0;52.34;5.53;NL;NLD;Netherlands;;
15616276;5-11-2020;42788;161;5456;16;3459;0;52.34;5.53;NL;NLD;Netherlands;;
16045528;5-12-2020;42984;196;5510;54;3459;0;52.34;5.53;NL;NLD;Netherlands;;
16430138;05/13/2020;43211;227;5562;52;3459;0;52.34;5.53;NL;NLD;Netherlands;;
16846546;05/14/2020;43481;270;5590;28;3459;0;52.34;5.53;NL;NLD;Netherlands;;
17277823;05/15/2020;43681;200;5643;53;3459;0;52.34;5.53;NL;NLD;Netherlands;;
17654309;05/16/2020;43870;189;5670;27;3459;0;52.34;5.53;NL;NLD;Netherlands;;
18146036;05/17/2020;43995;125;5680;10;3459;0;52.34;5.53;NL;NLD;Netherlands;;
18514581;05/18/2020;44141;146;5694;14;3459;0;52.34;5.53;NL;NLD;Netherlands;;
18881497;05/19/2020;44249;108;5715;21;3459;0;52.34;5.53;NL;NLD;Netherlands;;
19254925;05/20/2020;44447;198;5748;33;3459;0;52.34;5.53;NL;NLD;Netherlands;;
19817054;05/21/2020;44700;253;5775;27;;;52.34;5.53;NL;NLD;Netherlands;;
20553685;05/22/2020;44888;188;5788;13;;;52.34;5.53;NL;NLD;Netherlands;;
20964173;05/23/2020;45064;176;5811;23;;;52.34;5.53;NL;NLD;Netherlands;;
21582532;05/24/2020;45236;172;5822;11;;;52.34;5.53;NL;NLD;Netherlands;;
22118799;05/25/2020;45445;209;5830;8;;;52.34;5.53;NL;NLD;Netherlands;;
