Gemeente;Totaal_Absoluut;Totaal_inc100000;Zkh_Absoluut;Zkh_inc100000;Overleden_Absoluut;Overleden_inc100000
Neder-Betuwe;78;320,5;4;16,4;0;0
Nederweert;55;323,2;0;0;0;0
Nieuwegein;220;346,7;3;4,7;0;0
Nieuwkoop;119;413;1;3,5;1;3,5
Nijkerk;202;467,9;0;0;0;0
Nijmegen;658;370,4;10;5,6;2;1,1
Nissewaard;435;510,4;2;2,3;1;1,2
Noardeast-Frysl̢n;45;99,5;0;0;0;0
Noord-Beveland;18;243,5;0;0;0;0
Noordenveld;84;268,8;1;3,2;6;19,2
Noordoostpolder;109;230,5;0;0;0;0
Noordwijk;174;399,9;1;2,3;0;0
Nuenen, Gerwen en Nederwetten;83;355;0;0;0;0
Nunspeet;64;229,8;2;7,2;0;0
Oegstgeest;92;370,4;1;4;0;0
Oirschot;98;523,7;0;0;0;0
Oisterwijk;60;228,6;0;0;0;0
Oldambt;59;154,4;2;5,2;0;0
Oldebroek;34;143,8;0;0;0;0
Oldenzaal;135;424;0;0;0;0
Olst-Wijhe;50;273,9;0;0;0;0
Ommen;20;111,1;0;0;0;0
Oost Gelre;116;391,5;0;0;0;0
Oosterhout;160;285,8;1;1,8;0;0
Ooststellingwerf;42;164,9;0;0;1;3,9
Oostzaan;71;729,3;0;0;0;0
Opmeer;6;50,7;0;0;0;0
Opsterland;43;144,6;1;3,4;0;0
Oss;393;427,6;5;5,4;1;1,1
Oude IJsselstreek;99;251,3;1;2,5;0;0
Ouder-Amstel;83;591,8;0;0;0;0
Oudewater;43;420,3;0;0;0;0
Overbetuwe;154;321,5;0;0;0;0
Papendrecht;117;364,1;0;0;0;0
Peel en Maas;119;274;0;0;0;0
Pekela;24;196,8;1;8,2;0;0
Pijnacker-Nootdorp;256;462,9;0;0;1;1,8
Purmerend;308;379,1;2;2,5;1;1,2
Putten;54;224;0;0;1;4,1
Raalte;101;267,8;1;2,7;1;2,7
Reimerswaal;53;233,2;0;0;0;0
Renkum;143;455,1;0;0;2;6,4
Renswoude;17;312,3;0;0;0;0
Reusel-De Mierden;110;838,9;1;7,6;0;0
Rheden;94;214,8;0;0;0;0
Rhenen;66;328;0;0;0;0
Ridderkerk;251;543,4;1;2,2;1;2,2
Rijssen-Holten;96;251,5;0;0;1;2,6
Rijswijk (ZH.);246;451,8;5;9,2;1;1,8
Roerdalen;24;116,7;0;0;0;0
Roermond;103;176,8;2;3,4;0;0
Roosendaal;343;444;4;5,2;1;1,3
Rotterdam;4193;643,9;38;5,8;11;1,7
Rozendaal;6;352,1;0;0;0;0
Rucphen;141;616,3;1;4,4;0;0
S̼dwest-Frysl̢n;201;223,4;0;0;0;0
Schagen;79;170;0;0;0;0
Scherpenzeel;31;313,8;1;10,1;0;0
Schiedam;412;523,3;1;1,3;0;0
Schiermonnikoog;0;0;0;0;0;0
Schouwen-Duiveland;54;159,6;0;0;4;11,8
's-Gravenhage (gemeente);3351;613,9;36;6,6;20;3,7
's-Hertogenbosch;515;332;4;2,6;2;1,3
Simpelveld;9;85,3;0;0;0;0
Sint Anthonis;36;308,6;0;0;0;0
Sint-Michielsgestel;93;318,4;1;3,4;0;0
Sittard-Geleen;137;148,2;3;3,2;1;1,1
Sliedrecht;84;333,1;0;0;0;0
Sluis;6;25,9;0;0;0;0
Smallingerland;104;185,2;0;0;1;1,8
Soest;281;602,9;1;2,1;0;0
Someren;30;154,9;0;0;0;0
Son en Breugel;55;317,5;0;0;0;0
Stadskanaal;53;167,3;0;0;0;0
Staphorst;77;449,1;0;0;0;0
Stede Broec;31;142,7;1;4,6;0;0
Steenbergen;94;385;0;0;0;0
Steenwijkerland;116;262,9;1;2,3;0;0
Stein (L.);35;140;1;4;0;0
Stichtse Vecht;272;418,9;2;3,1;0;0
Terneuzen;63;115,8;0;0;0;0
Terschelling;20;409,2;0;0;0;0
Texel;13;95,8;0;0;0;0
Teylingen;136;363,2;2;5,3;1;2,7
Tholen;59;229,1;2;7,8;0;0
Tiel;168;398,5;1;2,4;0;0
Tilburg;763;347,2;2;0,9;1;0,5
Tubbergen;154;723,9;0;0;0;0
Twenterand;79;234,1;0;0;1;3
Tynaarlo;80;236,1;0;0;0;0
Tytsjerksteradiel;81;252,7;1;3,1;0;0
Uden;76;180,4;0;0;0;0
Uitgeest;61;446,4;0;0;0;0
Uithoorn;127;430,8;0;0;0;0
Urk;12;57,1;0;0;0;0
Utrecht (gemeente);2341;654,6;15;4,2;0;0
Utrechtse Heuvelrug;227;457,8;0;0;1;2
Vaals;7;69,3;0;0;0;0
Valkenburg aan de Geul;31;189,4;0;0;0;0
Valkenswaard;103;330,2;0;0;0;0
Veendam;46;168;0;0;0;0
Veenendaal;284;427,1;2;3;3;4,5
Veere;15;68,6;0;0;0;0
Veldhoven;192;422,3;0;0;2;4,4
Velsen;198;288,4;5;7,3;1;1,5
Venlo;324;318,3;2;2;1;1
Venray;135;309,5;1;2,3;1;2,3
Vijfheerenlanden;258;454,1;2;3,5;3;5,3
Vlaardingen;427;581,8;1;1,4;1;1,4
Vlieland;7;606,1;0;0;0;0
Vlissingen;57;128,5;0;0;0;0
Voerendaal;12;96,2;0;0;0;0
Voorschoten;82;320,4;1;3,9;0;0
Voorst;41;167;0;0;0;0
Vught;87;327,6;0;0;0;0
Waadhoeke;103;223,5;0;0;0;0
Waalre;72;412,5;0;0;0;0
Waalwijk;150;308,4;1;2,1;0;0
Waddinxveen;116;396;2;6,8;0;0
Wageningen;183;461,4;0;0;0;0
Wassenaar;105;399,2;0;0;1;3,8
Waterland;76;436,2;0;0;0;0
Weert;149;297,4;1;2;1;2
Weesp;112;567,4;0;0;0;0
West Betuwe;128;250,4;2;3,9;2;3,9
West Maas en Waal;49;253,6;0;0;0;0
Westerkwartier;125;197,4;3;4,7;0;0
Westerveld;26;133,6;0;0;0;0
Westervoort;40;267,2;0;0;0;0
Westerwolde;46;178,8;3;11,7;1;3,9
Westland;492;445,8;1;0,9;0;0
Weststellingwerf;40;154,4;0;0;0;0
Westvoorne;78;529,5;0;0;0;0
Wierden;74;302,7;0;0;0;0
Wijchen;131;318,7;4;9,7;0;0
Wijdemeren;90;369,5;1;4,1;0;0
Wijk bij Duurstede;72;301,1;0;0;1;4,2
Winterswijk;32;110,9;0;0;0;0
Woensdrecht;88;402,3;1;4,6;0;0
Woerden;212;405,4;5;9,6;1;1,9
Wormerland;76;467,1;0;0;0;0
Woudenberg;58;434,1;0;0;0;0
Zaanstad;694;442,6;2;1,3;2;1,3
Zaltbommel;86;297,8;1;3,5;0;0
Zandvoort;45;262,9;0;0;0;0
Zeewolde;40;176,6;0;0;0;0
Zeist;290;446,8;2;3,1;1;1,5
Zevenaar;93;212,6;2;4,6;0;0
Zoetermeer;618;493,3;1;0,8;0;0
Zoeterwoude;33;383,5;0;0;0;0
Zuidplas;208;474;2;4,6;0;0
Zundert;79;361,9;0;0;0;0
Zutphen;98;204,4;0;0;0;0
Zwartewaterland;38;167,5;0;0;0;0
Zwijndrecht;262;585,6;0;0;2;4,5
Zwolle;230;178,5;0;0;0;0
