Gemeente;Totaal_Absoluut;Totaal_inc100000;Zkh_Absoluut;Zkh_inc100000;Overleden_Absoluut;Overleden_inc100000
Enschede;8;5;1;0,6;0;0
Epe;0;0;0;0;0;0
Ermelo;0;0;0;0;0;0
Etten-Leur;10;22,8;0;0;0;0
Geertruidenberg;0;0;0;0;0;0
Geldrop-Mierlo;0;0;0;0;0;0
Gemert-Bakel;2;6,5;0;0;0;0
Gennep;0;0;0;0;0;0
Gilze en Rijen;2;7,6;0;0;0;0
Goeree-Overflakkee;2;4;0;0;0;0
Goes;36;94,5;0;0;0;0
Goirle;3;12,6;0;0;0;0
Gooise Meren;5;8,6;0;0;0;0
Gorinchem;8;21,6;0;0;0;0
Gouda;17;23,2;1;1,4;0;0
Grave;0;0;0;0;0;0
Groningen (gemeente);8;3,4;0;0;0;0
Gulpen-Wittem;1;7,1;0;0;0;0
Haaksbergen;0;0;0;0;0;0
Haaren;1;7;0;0;0;0
Haarlem;18;11;0;0;1;0,6
Haarlemmermeer;40;25,6;0;0;0;0
Halderberge;3;9,9;0;0;0;0
Hardenberg;1;1,6;0;0;0;0
Harderwijk;1;2,1;0;0;0;0
Hardinxveld-Giessendam;3;16,4;0;0;0;0
Harlingen;0;0;0;0;0;0
Hattem;0;0;0;0;0;0
Heemskerk;1;2,6;0;0;0;0
Heemstede;3;11;0;0;0;0
Heerde;0;0;0;0;0;0
Heerenveen;0;0;0;0;0;0
Heerhugowaard;7;12,2;0;0;0;0
Heerlen;2;2,3;0;0;0;0
Heeze-Leende;1;6,2;0;0;0;0
Heiloo;0;0;0;0;0;0
Hellendoorn;0;0;0;0;0;0
Hellevoetsluis;4;10;0;0;0;0
Helmond;10;10,8;0;0;0;0
Hendrik-Ido-Ambacht;4;12,8;0;0;0;0
Hengelo (O.);1;1,2;0;0;0;0
Het Hogeland;1;2,1;0;0;0;0
Heumen;0;0;0;0;0;0
Heusden;10;22,4;1;2,2;0;0
Hillegom;37;166,6;0;0;0;0
Hilvarenbeek;0;0;0;0;0;0
Hilversum;9;9,9;0;0;0;0
Hoeksche Waard;12;13,7;1;1,1;0;0
Hof van Twente;0;0;0;0;0;0
Hollands Kroon;1;2,1;0;0;0;0
Hoogeveen;0;0;0;0;0;0
Hoorn;10;13,6;0;0;0;0
Horst aan de Maas;1;2,4;0;0;0;0
Houten;4;8;0;0;0;0
Huizen;7;17;0;0;0;0
Hulst;2;7,3;0;0;0;0
IJsselstein;2;5,9;0;0;0;0
Kaag en Braassem;2;7,3;0;0;0;0
Kampen;0;0;0;0;0;0
Kapelle;1;7,9;0;0;0;0
Katwijk;3;4,6;0;0;0;0
Kerkrade;0;0;0;0;0;0
Koggenland;0;0;0;0;0;0
Krimpen aan den IJssel;4;13,5;0;0;0;0
Krimpenerwaard;11;19,5;0;0;0;0
Laarbeek;0;0;0;0;0;0
Landerd;0;0;0;0;0;0
Landgraaf;1;2,7;0;0;0;0
Landsmeer;0;0;0;0;0;0
Langedijk;6;21,3;0;0;0;0
Lansingerland;9;14,4;0;0;0;0
Laren (NH.);1;8,9;0;0;0;0
Leeuwarden;3;2,4;0;0;0;0
Leiden;10;8;0;0;0;0
Leiderdorp;2;7,4;1;3,7;0;0
Leidschendam-Voorburg;13;17;1;1,3;0;0
Lelystad;0;0;0;0;0;0
Leudal;0;0;0;0;1;2,8
Leusden;2;6,6;0;0;0;0
Lingewaard;1;2,1;0;0;0;0
Lisse;7;30,5;0;0;0;0
Lochem;1;3;0;0;0;0
Loon op Zand;0;0;0;0;0;0
Lopik;2;13,8;0;0;0;0
Loppersum;0;0;0;0;0;0
Losser;0;0;0;0;0;0
Maasdriel;0;0;0;0;0;0
Maasgouw;0;0;0;0;0;0
Maassluis;5;15,1;0;0;0;0
Maastricht;5;4,1;0;0;0;0
Medemblik;0;0;0;0;0;0
Meerssen;2;10,6;0;0;0;0
Meierijstad;1;1,2;0;0;0;0
Meppel;6;17,7;1;2,9;0;0
Middelburg (Z.);14;28,7;0;0;0;0
Midden-Delfland;3;15,5;0;0;0;0
Midden-Drenthe;0;0;0;0;0;0
Midden-Groningen;2;3,3;0;0;0;0
Mill en Sint Hubert;0;0;0;0;0;0
Moerdijk;1;2,7;0;0;0;0
Molenlanden;1;2,3;0;0;0;0
Montferland;1;2,8;0;0;0;0
Montfoort;1;7,2;0;0;0;0
Mook en Middelaar;0;0;0;0;0;0
Neder-Betuwe;0;0;0;0;0;0
Nederweert;0;0;0;0;0;0
Nieuwegein;10;15,8;0;0;0;0
Nieuwkoop;2;6,9;0;0;0;0
Nijkerk;3;6,9;0;0;0;0
Nijmegen;13;7,3;0;0;0;0
Nissewaard;25;29,3;1;1,2;0;0
Noardeast-Fryslân;1;2,2;0;0;0;0
Noord-Beveland;0;0;0;0;0;0
Noordenveld;0;0;0;0;0;0
Noordoostpolder;0;0;0;0;0;0
Noordwijk;5;11,5;0;0;0;0
Nuenen, Gerwen en Nederwetten;0;0;0;0;0;0
Nunspeet;0;0;0;0;0;0
Oegstgeest;1;4;0;0;0;0
Oirschot;0;0;0;0;0;0
Oisterwijk;0;0;0;0;0;0
Oldambt;0;0;0;0;0;0
Oldebroek;3;12,7;0;0;0;0
Oldenzaal;0;0;0;0;0;0
Olst-Wijhe;0;0;0;0;0;0
Ommen;1;5,6;0;0;0;0
Oost Gelre;1;3,4;0;0;0;0
Oosterhout;11;19,6;0;0;0;0
Ooststellingwerf;1;3,9;0;0;0;0
Oostzaan;3;30,8;0;0;0;0
Opmeer;1;8,4;0;0;0;0
Opsterland;0;0;0;0;0;0
Oss;2;2,2;0;0;0;0
Oude IJsselstreek;0;0;0;0;0;0
Ouder-Amstel;1;7,1;0;0;0;0
Oudewater;4;39,1;0;0;0;0
Overbetuwe;2;4,2;0;0;0;0
Papendrecht;4;12,4;0;0;1;3,1
Peel en Maas;3;6,9;0;0;1;2,3
Pekela;0;0;0;0;0;0
Pijnacker-Nootdorp;6;10,8;0;0;0;0
Purmerend;1;1,2;0;0;0;0
Putten;0;0;0;0;0;0
Raalte;1;2,7;0;0;0;0
Reimerswaal;5;22;0;0;0;0
Renkum;1;3,2;0;0;0;0
Renswoude;0;0;0;0;0;0
Reusel-De Mierden;0;0;0;0;0;0
Rheden;0;0;0;0;0;0
Rhenen;0;0;0;0;0;0
Ridderkerk;7;15,2;0;0;0;0
Rijssen-Holten;0;0;0;0;0;0
Rijswijk (ZH.);11;20,2;0;0;0;0
Roerdalen;0;0;0;0;0;0
Roermond;0;0;0;0;0;0
Roosendaal;21;27,2;0;0;0;0
Rotterdam;401;61,6;2;0,3;1;0,2
Rozendaal;0;0;0;0;0;0
Rucphen;0;0;0;0;0;0
Schagen;4;8,6;0;0;0;0
Scherpenzeel;1;10,1;0;0;0;0
Schiedam;29;36,8;0;0;0;0
Schiermonnikoog;0;0;0;0;0;0
Schouwen-Duiveland;2;5,9;0;0;0;0
's-Gravenhage (gemeente);135;24,7;0;0;4;0,7
's-Hertogenbosch;11;7,1;1;0,6;0;0
Simpelveld;0;0;0;0;0;0
Sint Anthonis;1;8,6;0;0;0;0
Sint-Michielsgestel;0;0;0;0;0;0
Sittard-Geleen;2;2,2;0;0;1;1,1
Sliedrecht;2;7,9;0;0;0;0
Sluis;1;4,3;0;0;0;0
Smallingerland;0;0;0;0;0;0
Soest;3;6,4;1;2,1;1;2,1
Someren;1;5,2;0;0;0;0
Son en Breugel;0;0;0;0;0;0
Stadskanaal;0;0;0;0;0;0
Staphorst;1;5,8;0;0;0;0
Stede Broec;1;4,6;0;0;0;0
Steenbergen;9;36,9;0;0;0;0
Steenwijkerland;14;31,7;0;0;0;0
Stein (L.);1;4;0;0;0;0
Stichtse Vecht;7;10,8;0;0;0;0
Súdwest-Fryslân;0;0;0;0;0;0
Terneuzen;1;1,8;0;0;0;0
Terschelling;0;0;0;0;0;0
Texel;0;0;0;0;0;0
Teylingen;3;8;0;0;0;0
Tholen;1;3,9;0;0;0;0
Tiel;1;2,4;0;0;0;0
Tilburg;20;9,1;0;0;0;0
Tubbergen;0;0;0;0;0;0
Twenterand;0;0;0;0;0;0
Tynaarlo;0;0;0;0;0;0
Tytsjerksteradiel;0;0;0;0;0;0
Uden;0;0;0;0;0;0
Uitgeest;0;0;0;0;0;0
Uithoorn;1;3,4;0;0;0;0
Urk;0;0;0;0;0;0
Utrecht (gemeente);71;19,9;1;0,3;0;0
Utrechtse Heuvelrug;4;8,1;0;0;0;0
Vaals;1;9,9;0;0;0;0
Valkenburg aan de Geul;1;6,1;0;0;0;0
Valkenswaard;0;0;0;0;0;0
Veendam;0;0;0;0;0;0
Veenendaal;1;1,5;0;0;0;0
Veere;5;22,9;0;0;0;0
Veldhoven;1;2,2;0;0;0;0
Velsen;3;4,4;0;0;0;0
Venlo;2;2;0;0;0;0
Venray;1;2,3;0;0;0;0
Vijfheerenlanden;5;8,8;0;0;0;0
Vlaardingen;18;24,5;0;0;0;0
Vlieland;0;0;0;0;0;0
Vlissingen;10;22,5;0;0;0;0
Voerendaal;0;0;0;0;0;0
Voorschoten;2;7,8;0;0;0;0
Voorst;0;0;0;0;0;0
Vught;0;0;0;0;0;0
Waadhoeke;0;0;0;0;0;0
Waalre;1;5,7;0;0;0;0
Waalwijk;4;8,2;0;0;0;0
Waddinxveen;30;102,4;2;6,8;0;0
Wageningen;3;7,6;0;0;0;0
Wassenaar;0;0;0;0;0;0
Waterland;1;5,7;0;0;0;0
Weert;1;2;0;0;0;0
Weesp;2;10,1;0;0;0;0
West Betuwe;1;2;0;0;0;0
West Maas en Waal;1;5,2;0;0;0;0
Westerkwartier;0;0;0;0;0;0
Westerveld;4;20,6;0;0;0;0
Westervoort;0;0;0;0;0;0
Westerwolde;1;3,9;0;0;0;0
Westland;19;17,2;0;0;0;0
Weststellingwerf;0;0;0;0;0;0
Westvoorne;2;13,6;0;0;0;0
Wierden;1;4,1;0;0;0;0
Wijchen;1;2,4;0;0;0;0
Wijdemeren;2;8,2;0;0;0;0
Wijk bij Duurstede;3;12,5;0;0;0;0
Winterswijk;0;0;0;0;0;0
Woensdrecht;3;13,7;0;0;0;0
Woerden;4;7,6;0;0;0;0
Wormerland;1;6,1;0;0;0;0
Woudenberg;0;0;0;0;0;0
Zaanstad;18;11,5;1;0,6;0;0
Zaltbommel;1;3,5;0;0;0;0
Zandvoort;2;11,7;0;0;0;0
Zeewolde;0;0;0;0;0;0
Zeist;5;7,7;0;0;0;0
Zevenaar;2;4,6;0;0;0;0
Zoetermeer;16;12,8;0;0;0;0
Zoeterwoude;1;11,6;0;0;0;0
Zuidplas;7;16;0;0;0;0
Zundert;8;36,6;0;0;0;0
Zutphen;5;10,4;0;0;0;0
Zwartewaterland;0;0;0;0;0;0
Zwijndrecht;0;0;0;0;0;0
Zwolle;2;1,6;0;0;0;0
