"Gemeente";"Totaal_Absoluut";"Totaal_inc100000";"Zkh_Absoluut";"Zkh_inc100000";"Overleden_Absoluut";"Overleden_inc100000"
"De Fryske Marren";3;5,8;0;0;0;0
"De Ronde Venen";28;63;0;0;0;0
"De Wolden";0;0;0;0;0;0
"Delft";45;43,4;0;0;0;0
"Delfzijl";25;101,3;0;0;0;0
"Den Helder";3;5,3;0;0;0;0
"Deurne";11;33,9;1;3,1;1;3,1
"Deventer";18;17,9;1;1;0;0
"Diemen";33;107,2;0;0;1;3,2
"Dinkelland";6;22,7;0;0;0;0
"Doesburg";1;9;0;0;0;0
"Doetinchem";6;10,3;0;0;0;0
"Dongen";7;26,7;0;0;0;0
"Dordrecht";56;46,9;2;1,7;1;0,8
"Drechterland";0;0;0;0;0;0
"Drimmelen";6;22;0;0;0;0
"Dronten";4;9,6;0;0;0;0
"Druten";0;0;0;0;0;0
"Duiven";3;11,9;0;0;0;0
"Echt-Susteren";8;25,3;0;0;0;0
"Edam-Volendam";9;24,9;0;0;0;0
"Ede";14;11,9;1;0,9;1;0,9
"Eemnes";2;21,6;0;0;0;0
"Eersel";4;20,7;0;0;0;0
"Eijsden-Margraten";1;3,9;0;0;0;0
"Eindhoven";60;25,6;0;0;1;0,4
"Elburg";3;13;0;0;0;0
"Emmen";4;3,7;0;0;0;0
"Enkhuizen";0;0;0;0;0;0
"Enschede";48;30,1;0;0;0;0
"Epe";1;3;0;0;0;0
"Ermelo";7;25,9;0;0;0;0
"Etten-Leur";10;22,8;0;0;0;0
"Geertruidenberg";6;27,8;0;0;0;0
"Geldrop-Mierlo";10;25,2;0;0;0;0
"Gemert-Bakel";6;19,5;0;0;0;0
"Gennep";19;112,3;0;0;0;0
"Gilze en Rijen";22;83,2;0;0;0;0
"Goeree-Overflakkee";3;6;0;0;0;0
"Goes";7;18,4;0;0;0;0
"Goirle";3;12,6;0;0;0;0
"Gooise Meren";27;46,5;1;1,7;0;0
"Gorinchem";12;32,4;0;0;0;0
"Gouda";64;87,2;0;0;0;0
"Grave";2;16,1;0;0;0;0
"Groningen (gemeente)";48;20,6;0;0;0;0
"Gulpen-Wittem";0;0;0;0;0;0
"Haaksbergen";3;12,3;0;0;0;0
"Haaren";7;48,7;0;0;0;0
"Haarlem";81;49,7;0;0;0;0
"Haarlemmermeer";64;41;0;0;0;0
"Halderberge";17;56,1;0;0;0;0
"Hardenberg";10;16,4;0;0;0;0
"Harderwijk";21;43,4;0;0;0;0
"Hardinxveld-Giessendam";8;43,7;0;0;0;0
"Harlingen";2;12,7;0;0;0;0
"Hattem";2;16,4;0;0;0;0
"Heemskerk";5;12,8;1;2,6;0;0
"Heemstede";15;55,1;0;0;0;0
"Heerde";1;5,4;0;0;0;0
"Heerenveen";6;11,9;0;0;0;0
"Heerhugowaard";12;20,8;0;0;0;0
"Heerlen";19;21,8;0;0;0;0
"Heeze-Leende";6;37,1;0;0;0;0
"Heiloo";2;8,3;1;4,2;0;0
"Hellendoorn";1;2,8;0;0;0;0
"Hellevoetsluis";16;39,9;0;0;0;0
"Helmond";35;37,9;1;1,1;0;0
"Hendrik-Ido-Ambacht";11;35,3;0;0;0;0
"Hengelo (O.)";15;18,5;1;1,2;0;0
"Het Hogeland";1;2,1;0;0;0;0
"Heumen";3;18,2;0;0;0;0
"Heusden";6;13,4;0;0;0;0
"Hillegom";8;36;0;0;0;0
"Hilvarenbeek";5;32,2;0;0;0;0
"Hilversum";45;49,5;1;1,1;0;0
"Hoeksche Waard";25;28,6;2;2,3;0;0
"Hof van Twente";5;14,3;0;0;0;0
"Hollands Kroon";7;14,5;0;0;0;0
"Hoogeveen";1;1,8;0;0;0;0
"Hoorn";17;23,2;0;0;0;0
"Horst aan de Maas";4;9,4;0;0;0;0
"Houten";9;17,9;1;2;0;0
"Huizen";26;63;1;2,4;0;0
"Hulst";6;21,8;0;0;0;0
"IJsselstein";10;29,3;0;0;0;0
"Kaag en Braassem";1;3,7;0;0;0;0
"Kampen";4;7,4;0;0;0;0
"Kapelle";1;7,9;0;0;0;0
"Katwijk";7;10,6;0;0;0;0
"Kerkrade";9;19,7;0;0;0;0
"Koggenland";2;8,8;0;0;0;0
"Krimpen aan den IJssel";7;23,7;0;0;0;0
"Krimpenerwaard";14;24,9;0;0;0;0
"Laarbeek";10;44,4;0;0;0;0
"Landerd";0;0;0;0;0;0
"Landgraaf";4;10,7;0;0;0;0
"Landsmeer";9;78,3;0;0;0;0
"Langedijk";3;10,7;0;0;0;0
"Lansingerland";24;38,5;0;0;0;0
"Laren (NH.)";8;70,9;0;0;0;0
"Leeuwarden";28;22,6;0;0;0;0
"Leiden";39;31,2;0;0;4;3,2
"Leiderdorp";8;29,6;0;0;0;0
"Leidschendam-Voorburg";34;44,4;1;1,3;5;6,5
"Lelystad";20;25,4;2;2,5;0;0
"Leudal";4;11,1;0;0;0;0
"Leusden";8;26,3;0;0;0;0
"Lingewaard";4;8,6;0;0;0;0
"Lisse";6;26,1;0;0;0;0
"Lochem";0;0;0;0;0;0
"Loon op Zand";7;29,9;0;0;0;0
"Lopik";8;55,3;0;0;0;0
"Loppersum";0;0;0;0;0;0
"Losser";2;8,8;0;0;0;0
"Maasdriel";4;16;0;0;0;0
"Maasgouw";2;8,3;0;0;1;4,2
"Maassluis";35;105,4;1;3;0;0
"Maastricht";21;17,3;0;0;0;0
"Medemblik";1;2,2;0;0;0;0
"Meerssen";5;26,6;0;0;0;0
"Meierijstad";19;23,4;0;0;0;0
"Meppel";5;14,7;0;0;0;0
"Middelburg (Z.)";17;34,8;0;0;0;0
"Midden-Delfland";5;25,9;0;0;0;0
"Midden-Drenthe";2;6;0;0;0;0
"Midden-Groningen";7;11,5;0;0;1;1,6
"Mill en Sint Hubert";2;18,3;0;0;0;0
"Moerdijk";6;16,2;0;0;0;0
"Molenlanden";4;9,1;0;0;0;0
"Montferland";7;19,4;0;0;0;0
"Montfoort";4;28,7;1;7,2;0;0
"Mook en Middelaar";1;12,7;0;0;0;0
"Neder-Betuwe";1;4,1;0;0;0;0
"Nederweert";1;5,9;0;0;0;0
"Nieuwegein";14;22,1;0;0;0;0
"Nieuwkoop";2;6,9;0;0;0;0
"Nijkerk";4;9,3;0;0;0;0
"Nijmegen";60;33,8;2;1,1;0;0
"Nissewaard";16;18,8;0;0;0;0
"Noardeast-Fryslân";18;39,8;0;0;0;0
"Noord-Beveland";0;0;0;0;0;0
"Noordenveld";1;3,2;0;0;0;0
"Noordoostpolder";3;6,3;0;0;0;0
"Noordwijk";11;25,3;0;0;0;0
"Nuenen, Gerwen en Nederwetten";12;51,3;0;0;0;0
"Nunspeet";0;0;0;0;0;0
"Oegstgeest";8;32,2;0;0;0;0
"Oirschot";6;32,1;0;0;0;0
"Oisterwijk";5;19,1;0;0;0;0
"Oldambt";0;0;0;0;0;0
"Oldebroek";2;8,5;0;0;0;0
"Oldenzaal";14;44;0;0;0;0
"Olst-Wijhe";2;11;0;0;0;0
"Ommen";2;11,1;0;0;0;0
"Oost Gelre";2;6,8;0;0;0;0
"Oosterhout";22;39,3;0;0;0;0
"Ooststellingwerf";0;0;0;0;0;0
"Oostzaan";2;20,5;0;0;0;0
"Opmeer";3;25,3;0;0;0;0
"Opsterland";0;0;0;0;0;0
"Oss";33;35,9;1;1,1;0;0
"Oude IJsselstreek";6;15,2;0;0;0;0
"Ouder-Amstel";9;64,2;0;0;0;0
"Oudewater";1;9,8;0;0;0;0
"Overbetuwe";6;12,5;0;0;0;0
"Papendrecht";6;18,7;0;0;0;0
"Peel en Maas";5;11,5;0;0;0;0
"Pekela";1;8,2;0;0;0;0
"Pijnacker-Nootdorp";15;27,1;0;0;0;0
"Purmerend";19;23,4;1;1,2;0;0
"Putten";6;24,9;0;0;0;0
"Raalte";1;2,7;0;0;0;0
"Reimerswaal";1;4,4;0;0;0;0
"Renkum";8;25,5;0;0;0;0
"Renswoude";0;0;0;0;0;0
"Reusel-De Mierden";4;30,5;0;0;0;0
"Rheden";12;27,4;0;0;0;0
"Rhenen";2;9,9;0;0;0;0
"Ridderkerk";11;23,8;0;0;1;2,2
"Rijssen-Holten";0;0;0;0;0;0
"Rijswijk (ZH.)";28;51,4;0;0;1;1,8
"Roerdalen";8;38,9;0;0;0;0
"Roermond";27;46,3;0;0;0;0
"Roosendaal";28;36,2;0;0;0;0
"Rotterdam";831;127,6;13;2;5;0,8
"Rozendaal";0;0;0;0;0;0
"Rucphen";2;8,7;0;0;0;0
"Schagen";5;10,8;0;0;0;0
"Scherpenzeel";4;40,5;0;0;0;0
"Schiedam";67;85,1;0;0;0;0
"Schiermonnikoog";0;0;0;0;0;0
"Schouwen-Duiveland";2;5,9;0;0;0;0
"Simpelveld";0;0;0;0;0;0
"Sint Anthonis";1;8,6;0;0;0;0
"Sint-Michielsgestel";2;6,8;0;0;0;0
"Sittard-Geleen";30;32,5;3;3,2;0;0
"Sliedrecht";7;27,8;0;0;0;0
"Sluis";3;12,9;0;0;0;0
"Smallingerland";2;3,6;0;0;0;0
"Soest";16;34,3;0;0;0;0
"Someren";4;20,7;0;0;0;0
"Son en Breugel";0;0;0;0;0;0
"Stadskanaal";2;6,3;0;0;0;0
"Staphorst";0;0;0;0;0;0
"Stede Broec";2;9,2;0;0;0;0
"Steenbergen";3;12,3;0;0;0;0
"Steenwijkerland";1;2,3;0;0;0;0
"Stein (L.)";9;36;0;0;0;0
"Stichtse Vecht";24;37;1;1,5;0;0
"Súdwest-Fryslân";10;11,1;0;0;0;0
"Terneuzen";14;25,7;0;0;0;0
"Terschelling";0;0;0;0;0;0
"Texel";0;0;0;0;0;0
"Teylingen";8;21,4;0;0;0;0
"Tholen";3;11,6;0;0;0;0
"Tiel";5;11,9;0;0;0;0
"Tilburg";107;48,7;2;0,9;0;0
"Tubbergen";1;4,7;0;0;0;0
"Twenterand";0;0;0;0;0;0
"Tynaarlo";1;3;0;0;0;0
"Tytsjerksteradiel";1;3,1;0;0;0;0
"Uden";4;9,5;0;0;0;0
"Uitgeest";0;0;0;0;0;0
"Uithoorn";9;30,5;0;0;0;0
"Urk";2;9,5;0;0;0;0
"Utrecht (gemeente)";209;58,4;2;0,6;0;0
"Utrechtse Heuvelrug";5;10,1;0;0;0;0
"Vaals";0;0;0;0;0;0
"Valkenburg aan de Geul";2;12,2;0;0;0;0
"Valkenswaard";7;22,4;0;0;0;0
"Veendam";5;18,3;0;0;1;3,7
"Veenendaal";11;16,5;0;0;0;0
"Veere";4;18,3;0;0;0;0
"Veldhoven";10;22;0;0;0;0
"Velsen";17;24,8;0;0;0;0
"Venlo";29;28,5;0;0;0;0
"Venray";12;27,5;0;0;0;0
"Vijfheerenlanden";12;21,1;0;0;0;0
"Vlaardingen";55;74,9;2;2,7;0;0
"Vlieland";0;0;0;0;0;0
"Vlissingen";12;27,1;0;0;0;0
"Voerendaal";3;24;0;0;0;0
"Voorschoten";8;31,3;0;0;0;0
"Voorst";14;57;0;0;0;0
"Vught";10;37,7;0;0;0;0
"Waadhoeke";1;2,2;0;0;0;0
"Waalre";6;34,4;0;0;0;0
"Waalwijk";16;32,9;0;0;0;0
"Waddinxveen";11;37,6;0;0;0;0
"Wageningen";20;50,4;0;0;0;0
"Wassenaar";6;22,8;0;0;0;0
"Waterland";14;80,3;0;0;0;0
"Weert";13;25,9;0;0;0;0
"Weesp";6;30,4;0;0;0;0
"West Betuwe";12;23,5;1;2;0;0
"West Maas en Waal";1;5,2;0;0;0;0
"Westerkwartier";1;1,6;0;0;0;0
"Westerveld";1;5,1;0;0;0;0
"Westervoort";1;6,7;0;0;0;0
"Westerwolde";5;19,4;0;0;0;0
"Westland";58;52,5;0;0;0;0
"Weststellingwerf";0;0;0;0;0;0
"Westvoorne";6;40,7;0;0;0;0
"Wierden";3;12,3;0;0;0;0
"Wijchen";14;34,1;0;0;0;0
"Wijdemeren";2;8,2;0;0;0;0
"Wijk bij Duurstede";3;12,5;0;0;0;0
"Winterswijk";10;34,7;0;0;0;0
"Woensdrecht";3;13,7;0;0;0;0
"Woerden";16;30,6;1;1,9;0;0
"Wormerland";3;18,4;0;0;0;0
"Woudenberg";0;0;0;0;0;0
"Zaanstad";49;31,3;0;0;0;0
"Zaltbommel";4;13,8;0;0;0;0
"Zandvoort";19;111;0;0;0;0
"Zeewolde";0;0;0;0;0;0
"Zeist";25;38,5;0;0;0;0
"Zevenaar";1;2,3;0;0;0;0
"Zoetermeer";58;46,3;1;0,8;0;0
"Zoeterwoude";0;0;0;0;0;0
"Zuidplas";20;45,6;0;0;0;0
"Zundert";0;0;0;0;0;0
"Zutphen";9;18,8;0;0;0;0
"Zwartewaterland";2;8,8;0;0;0;0
"Zwijndrecht";23;51,4;0;0;0;0
"Zwolle";19;14,7;0;0;0;0
