"Gemeente";"Totaal_Absoluut";"Totaal_inc100000";"Zkh_Absoluut";"Zkh_inc100000";"Overleden_Absoluut";"Overleden_inc100000"
"Huizen";17;41,2;0;0;0;0
"Hulst";4;14,5;0;0;0;0
"IJsselstein";20;58,6;0;0;0;0
"Kaag en Braassem";2;7,3;0;0;0;0
"Kampen";6;11;0;0;0;0
"Kapelle";0;0;0;0;0;0
"Katwijk";9;13,7;0;0;0;0
"Kerkrade";4;8,7;0;0;0;0
"Koggenland";3;13,2;0;0;0;0
"Krimpen aan den IJssel";14;47,4;0;0;0;0
"Krimpenerwaard";18;32;0;0;0;0
"Laarbeek";2;8,9;0;0;0;0
"Landerd";2;12,7;0;0;0;0
"Landgraaf";2;5,3;0;0;0;0
"Landsmeer";5;43,5;0;0;0;0
"Langedijk";0;0;0;0;0;0
"Lansingerland";34;54,5;0;0;0;0
"Laren (NH.)";6;53,2;0;0;0;0
"Leeuwarden";14;11,3;0;0;0;0
"Leiden";45;36;1;0,8;1;0,8
"Leiderdorp";6;22,2;0;0;0;0
"Leidschendam-Voorburg";37;48,3;1;1,3;0;0
"Lelystad";18;22,9;1;1,3;0;0
"Leudal";6;16,7;1;2,8;0;0
"Leusden";5;16,4;0;0;0;0
"Lingewaard";6;12,9;0;0;0;0
"Lisse";2;8,7;0;0;0;0
"Lochem";4;11,9;0;0;0;0
"Loon op Zand";3;12,8;0;0;0;0
"Lopik";3;20,7;0;0;0;0
"Loppersum";0;0;0;0;0;0
"Losser";2;8,8;0;0;0;0
"Maasdriel";4;16;0;0;0;0
"Maasgouw";1;4,2;0;0;0;0
"Maassluis";32;96,3;0;0;0;0
"Maastricht";26;21,4;2;1,6;0;0
"Medemblik";6;13,3;0;0;0;0
"Meerssen";3;15,9;0;0;0;0
"Meierijstad";15;18,5;0;0;0;0
"Meppel";1;2,9;0;0;0;0
"Middelburg (Z.)";9;18,4;0;0;0;0
"Midden-Delfland";6;31;0;0;0;0
"Midden-Drenthe";3;9;0;0;0;0
"Midden-Groningen";5;8,2;0;0;0;0
"Mill en Sint Hubert";3;27,4;0;0;0;0
"Moerdijk";6;16,2;0;0;0;0
"Molenlanden";4;9,1;0;0;0;0
"Montferland";2;5,6;0;0;0;0
"Montfoort";3;21,6;0;0;0;0
"Mook en Middelaar";2;25,5;0;0;0;0
"Neder-Betuwe";0;0;0;0;0;0
"Nederweert";1;5,9;0;0;0;0
"Nieuwegein";24;37,8;1;1,6;0;0
"Nieuwkoop";4;13,9;0;0;0;0
"Nijkerk";4;9,3;0;0;0;0
"Nijmegen";36;20,3;0;0;0;0
"Nissewaard";22;25,8;0;0;0;0
"Noardeast-Frysl̢n";48;106,1;0;0;0;0
"Noord-Beveland";0;0;0;0;0;0
"Noordenveld";0;0;0;0;0;0
"Noordoostpolder";3;6,3;0;0;0;0
"Noordwijk";11;25,3;0;0;0;0
"Nuenen, Gerwen en Nederwetten";7;29,9;0;0;0;0
"Nunspeet";2;7,2;0;0;0;0
"Oegstgeest";6;24,2;0;0;0;0
"Oirschot";3;16;0;0;0;0
"Oisterwijk";5;19,1;0;0;0;0
"Oldambt";3;7,9;0;0;0;0
"Oldebroek";1;4,2;0;0;0;0
"Oldenzaal";0;0;0;0;0;0
"Olst-Wijhe";3;16,4;0;0;0;0
"Ommen";0;0;0;0;0;0
"Oost Gelre";1;3,4;0;0;0;0
"Oosterhout";27;48,2;0;0;0;0
"Ooststellingwerf";0;0;0;0;0;0
"Oostzaan";6;61,6;0;0;0;0
"Opmeer";2;16,9;0;0;0;0
"Opsterland";0;0;0;0;0;0
"Oss";28;30,5;0;0;0;0
"Oude IJsselstreek";4;10,2;0;0;0;0
"Ouder-Amstel";8;57;0;0;0;0
"Oudewater";2;19,6;0;0;0;0
"Overbetuwe";4;8,3;0;0;0;0
"Papendrecht";7;21,8;0;0;0;0
"Peel en Maas";2;4,6;0;0;0;0
"Pekela";2;16,4;0;0;0;0
"Pijnacker-Nootdorp";23;41,6;0;0;0;0
"Purmerend";34;41,8;2;2,5;0;0
"Putten";8;33,2;0;0;0;0
"Raalte";3;8;0;0;0;0
"Reimerswaal";1;4,4;0;0;0;0
"Renkum";5;15,9;0;0;0;0
"Renswoude";1;18,4;0;0;0;0
"Reusel-De Mierden";5;38,1;0;0;0;0
"Rheden";2;4,6;0;0;0;0
"Rhenen";1;5;0;0;0;0
"Ridderkerk";26;56,3;0;0;0;0
"Rijssen-Holten";4;10,5;0;0;0;0
"Rijswijk (ZH.)";33;60,6;1;1,8;0;0
"Roerdalen";8;38,9;0;0;0;0
"Roermond";20;34,3;0;0;0;0
"Roosendaal";40;51,8;0;0;0;0
"Rotterdam";1124;172,6;12;1,8;2;0,3
"Rozendaal";0;0;0;0;0;0
"Rucphen";0;0;0;0;0;0
"Schagen";3;6,5;0;0;0;0
"Scherpenzeel";3;30,4;0;0;0;0
"Schiedam";103;130,8;0;0;0;0
"Schiermonnikoog";0;0;0;0;0;0
"Schouwen-Duiveland";2;5,9;0;0;0;0
"Simpelveld";1;9,5;0;0;0;0
"Sint Anthonis";0;0;0;0;0;0
"Sint-Michielsgestel";3;10,3;0;0;0;0
"Sittard-Geleen";23;24,9;3;3,2;0;0
"Sliedrecht";3;11,9;0;0;0;0
"Sluis";4;17,2;0;0;0;0
"Smallingerland";2;3,6;0;0;0;0
"Soest";8;17,2;0;0;0;0
"Someren";3;15,5;0;0;0;0
"Son en Breugel";2;11,5;0;0;0;0
"Stadskanaal";2;6,3;0;0;0;0
"Staphorst";1;5,8;0;0;0;0
"Stede Broec";2;9,2;0;0;0;0
"Steenbergen";6;24,6;0;0;0;0
"Steenwijkerland";1;2,3;0;0;0;0
"Stein (L.)";1;4;0;0;0;0
"Stichtse Vecht";28;43,1;0;0;0;0
"S̼dwest-Frysl̢n";6;6,7;0;0;0;0
"Terneuzen";4;7,3;0;0;0;0
"Terschelling";0;0;0;0;0;0
"Texel";0;0;0;0;0;0
"Teylingen";10;26,7;1;2,7;0;0
"Tholen";5;19,4;0;0;0;0
"Tiel";6;14,2;0;0;1;2,4
"Tilburg";81;36,9;0;0;0;0
"Tubbergen";0;0;0;0;0;0
"Twenterand";1;3;0;0;0;0
"Tynaarlo";2;5,9;0;0;0;0
"Tytsjerksteradiel";3;9,4;0;0;0;0
"Uden";6;14,2;0;0;0;0
"Uitgeest";2;14,6;0;0;0;0
"Uithoorn";9;30,5;0;0;0;0
"Urk";0;0;0;0;0;0
"Utrecht (gemeente)";242;67,7;1;0,3;0;0
"Utrechtse Heuvelrug";5;10,1;0;0;0;0
"Vaals";0;0;0;0;0;0
"Valkenburg aan de Geul";1;6,1;0;0;0;0
"Valkenswaard";4;12,8;0;0;0;0
"Veendam";9;32,9;0;0;0;0
"Veenendaal";7;10,5;0;0;0;0
"Veere";2;9,1;0;0;0;0
"Veldhoven";6;13,2;0;0;0;0
"Velsen";20;29,1;0;0;0;0
"Venlo";36;35,4;0;0;0;0
"Venray";11;25,2;0;0;0;0
"Vijfheerenlanden";15;26,4;0;0;0;0
"Vlaardingen";76;103,5;0;0;0;0
"Vlieland";0;0;0;0;0;0
"Vlissingen";6;13,5;0;0;0;0
"Voerendaal";1;8;0;0;0;0
"Voorschoten";5;19,5;0;0;0;0
"Voorst";9;36,7;0;0;0;0
"Vught";6;22,6;0;0;0;0
"Waadhoeke";0;0;0;0;0;0
"Waalre";4;22,9;0;0;0;0
"Waalwijk";18;37;0;0;0;0
"Waddinxveen";13;44,4;0;0;0;0
"Wageningen";7;17,6;0;0;0;0
"Wassenaar";7;26,6;0;0;0;0
"Waterland";12;68,9;0;0;0;0
"Weert";5;10;0;0;0;0
"Weesp";6;30,4;0;0;0;0
"West Betuwe";8;15,6;1;2;0;0
"West Maas en Waal";0;0;0;0;0;0
"Westerkwartier";3;4,7;0;0;0;0
"Westerveld";0;0;0;0;0;0
"Westervoort";4;26,7;0;0;0;0
"Westerwolde";3;11,7;0;0;0;0
"Westland";76;68,9;1;0,9;0;0
"Weststellingwerf";0;0;0;0;0;0
"Westvoorne";8;54,3;0;0;0;0
"Wierden";3;12,3;0;0;0;0
"Wijchen";9;21,9;0;0;0;0
"Wijdemeren";8;32,8;0;0;0;0
"Wijk bij Duurstede";3;12,5;0;0;0;0
"Winterswijk";7;24,3;0;0;0;0
"Woensdrecht";8;36,6;0;0;0;0
"Woerden";13;24,9;0;0;0;0
"Wormerland";2;12,3;0;0;0;0
"Woudenberg";1;7,5;0;0;0;0
"Zaanstad";57;36,4;0;0;0;0
"Zaltbommel";7;24,2;0;0;0;0
"Zandvoort";28;163,6;0;0;0;0
"Zeewolde";0;0;0;0;0;0
"Zeist";23;35,4;0;0;0;0
"Zevenaar";1;2,3;0;0;0;0
"Zoetermeer";66;52,7;0;0;0;0
"Zoeterwoude";1;11,6;0;0;0;0
"Zuidplas";21;47,9;0;0;0;0
"Zundert";2;9,2;0;0;0;0
"Zutphen";6;12,5;0;0;0;0
"Zwartewaterland";2;8,8;0;0;0;0
"Zwijndrecht";36;80,5;0;0;0;0
"Zwolle";18;14;0;0;0;0
