"Gemeente";"Totaal_Absoluut";"Totaal_inc100000";"Zkh_Absoluut";"Zkh_inc100000";"Overleden_Absoluut";"Overleden_inc100000"
"Son en Breugel";16;92,4;0;0;0;0
"Stadskanaal";33;104,1;0;0;0;0
"Staphorst";8;46,7;0;0;0;0
"Stede Broec";17;78,2;0;0;0;0
"Steenbergen";22;90,1;0;0;0;0
"Steenwijkerland";24;54,4;0;0;0;0
"Stein (L.)";6;24;1;4;0;0
"Stichtse Vecht";120;184,8;1;1,5;0;0
"Súdwest-Fryslân";50;55,6;0;0;0;0
"Terneuzen";19;34,9;0;0;0;0
"Terschelling";2;40,9;0;0;0;0
"Texel";20;147,3;0;0;0;0
"Teylingen";97;259,1;0;0;0;0
"Tholen";14;54,4;0;0;0;0
"Tiel";53;125,7;1;2,4;2;4,7
"Tilburg";288;131;2;0,9;3;1,4
"Tubbergen";33;155,1;0;0;0;0
"Twenterand";5;14,8;0;0;0;0
"Tynaarlo";25;73,8;0;0;0;0
"Tytsjerksteradiel";25;78;0;0;0;0
"Uden";50;118,7;0;0;0;0
"Uitgeest";15;109,8;0;0;0;0
"Uithoorn";66;223,9;0;0;0;0
"Urk";5;23,8;0;0;0;0
"Utrecht (gemeente)";977;273,2;8;2,2;0;0
"Utrechtse Heuvelrug";73;147,2;0;0;0;0
"Vaals";1;9,9;0;0;0;0
"Valkenburg aan de Geul";8;48,9;0;0;0;0
"Valkenswaard";30;96,2;0;0;0;0
"Veendam";14;51,1;0;0;0;0
"Veenendaal";70;105,3;1;1,5;0;0
"Veere";11;50,3;0;0;0;0
"Veldhoven";75;165;0;0;0;0
"Velsen";90;131,1;1;1,5;1;1,5
"Venlo";138;135,6;2;2;1;1
"Venray";46;105,5;0;0;0;0
"Vijfheerenlanden";161;283,4;2;3,5;0;0
"Vlaardingen";175;238,4;2;2,7;0;0
"Vlieland";2;173,2;0;0;0;0
"Vlissingen";19;42,8;0;0;0;0
"Voerendaal";8;64,1;0;0;0;0
"Voorschoten";35;136,7;0;0;0;0
"Voorst";17;69,2;0;0;0;0
"Vught";28;105,4;0;0;0;0
"Waadhoeke";31;67,3;1;2,2;0;0
"Waalre";24;137,5;0;0;0;0
"Waalwijk";48;98,7;1;2,1;0;0
"Waddinxveen";42;143,4;0;0;0;0
"Wageningen";65;163,9;0;0;0;0
"Wassenaar";53;201,5;0;0;0;0
"Waterland";27;155;0;0;0;0
"Weert";33;65,9;0;0;1;2
"Weesp";80;405,3;0;0;0;0
"West Betuwe";37;72,4;0;0;0;0
"West Maas en Waal";17;88;0;0;0;0
"Westerkwartier";40;63,2;0;0;0;0
"Westerveld";8;41,1;0;0;0;0
"Westervoort";6;40,1;0;0;0;0
"Westerwolde";18;69,9;0;0;0;0
"Westland";179;162,2;1;0,9;0;0
"Weststellingwerf";15;57,9;0;0;0;0
"Westvoorne";19;129;0;0;0;0
"Wierden";23;94,1;2;8,2;0;0
"Wijchen";69;167,8;0;0;0;0
"Wijdemeren";36;147,8;0;0;0;0
"Wijk bij Duurstede";26;108,7;0;0;0;0
"Winterswijk";17;58,9;0;0;0;0
"Woensdrecht";20;91,4;0;0;0;0
"Woerden";64;122,4;1;1,9;0;0
"Wormerland";15;92,2;0;0;0;0
"Woudenberg";13;97,3;1;7,5;0;0
"Zaanstad";286;182,4;3;1,9;2;1,3
"Zaltbommel";36;124,6;0;0;0;0
"Zandvoort";20;116,8;0;0;0;0
"Zeewolde";28;123,6;0;0;0;0
"Zeist";102;157,2;0;0;1;1,5
"Zevenaar";60;137,1;2;4,6;1;2,3
"Zoetermeer";299;238,7;2;1,6;0;0
"Zoeterwoude";13;151,1;0;0;0;0
"Zuidplas";159;362,3;0;0;0;0
"Zundert";25;114,5;0;0;0;0
"Zutphen";22;45,9;1;2,1;0;0
"Zwartewaterland";27;119;0;0;0;0
"Zwijndrecht";109;243,6;2;4,5;1;2,2
"Zwolle";128;99,3;0;0;0;0
