Date_of_report;Municipality_code;Municipality_name;Province;Total_reported;Hospital_admission;Deceased
9-4-2020 10:00;GM0037;Stadskanaal;Groningen;2;1;0
10-4-2020 10:00;GM0037;Stadskanaal;Groningen;2;1;0
11-4-2020 10:00;GM0037;Stadskanaal;Groningen;3;2;1
12-4-2020 10:00;GM0037;Stadskanaal;Groningen;3;2;1
13-4-2020 10:00;GM0037;Stadskanaal;Groningen;4;2;1
14-4-2020 10:00;GM0037;Stadskanaal;Groningen;4;2;1
15-4-2020 10:00;GM0037;Stadskanaal;Groningen;4;2;1
16-4-2020 10:00;GM0037;Stadskanaal;Groningen;4;2;1
17-4-2020 10:00;GM0037;Stadskanaal;Groningen;4;2;1
18-4-2020 10:00;GM0037;Stadskanaal;Groningen;4;2;1
19-4-2020 10:00;GM0037;Stadskanaal;Groningen;4;2;1
20-4-2020 10:00;GM0037;Stadskanaal;Groningen;4;2;1
21-4-2020 10:00;GM0037;Stadskanaal;Groningen;5;2;1
22-4-2020 10:00;GM0037;Stadskanaal;Groningen;5;2;1
23-4-2020 10:00;GM0037;Stadskanaal;Groningen;5;2;1
24-4-2020 10:00;GM0037;Stadskanaal;Groningen;5;2;1
25-4-2020 10:00;GM0037;Stadskanaal;Groningen;5;2;1
26-4-2020 10:00;GM0037;Stadskanaal;Groningen;5;2;1
27-4-2020 10:00;GM0037;Stadskanaal;Groningen;5;2;1
28-4-2020 10:00;GM0037;Stadskanaal;Groningen;5;2;1
29-4-2020 10:00;GM0037;Stadskanaal;Groningen;5;2;1
30-4-2020 10:00;GM0037;Stadskanaal;Groningen;5;2;1
1-4-2020 10:00;GM0047;Veendam;Groningen;5;1;0
2-4-2020 10:00;GM0047;Veendam;Groningen;5;1;0
3-4-2020 10:00;GM0047;Veendam;Groningen;5;1;0
4-4-2020 10:00;GM0047;Veendam;Groningen;5;1;0
5-4-2020 10:00;GM0047;Veendam;Groningen;5;1;0
6-4-2020 10:00;GM0047;Veendam;Groningen;5;1;0
7-4-2020 10:00;GM0047;Veendam;Groningen;5;1;0
8-4-2020 10:00;GM0047;Veendam;Groningen;5;1;0
9-4-2020 10:00;GM0047;Veendam;Groningen;5;1;0
10-4-2020 10:00;GM0047;Veendam;Groningen;6;1;0
11-4-2020 10:00;GM0047;Veendam;Groningen;6;1;0
12-4-2020 10:00;GM0047;Veendam;Groningen;7;2;0
13-4-2020 10:00;GM0047;Veendam;Groningen;7;2;0
14-4-2020 10:00;GM0047;Veendam;Groningen;7;2;0
15-4-2020 10:00;GM0047;Veendam;Groningen;8;2;0
16-4-2020 10:00;GM0047;Veendam;Groningen;8;2;0
17-4-2020 10:00;GM0047;Veendam;Groningen;8;2;0
18-4-2020 10:00;GM0047;Veendam;Groningen;8;2;0
19-4-2020 10:00;GM0047;Veendam;Groningen;8;2;0
20-4-2020 10:00;GM0047;Veendam;Groningen;8;2;0
21-4-2020 10:00;GM0047;Veendam;Groningen;8;2;0
22-4-2020 10:00;GM0047;Veendam;Groningen;8;2;0
23-4-2020 10:00;GM0047;Veendam;Groningen;8;2;0
24-4-2020 10:00;GM0047;Veendam;Groningen;9;2;0
25-4-2020 10:00;GM0047;Veendam;Groningen;9;2;0
26-4-2020 10:00;GM0047;Veendam;Groningen;9;2;0
27-4-2020 10:00;GM0047;Veendam;Groningen;9;2;0
28-4-2020 10:00;GM0047;Veendam;Groningen;9;2;0
29-4-2020 10:00;GM0047;Veendam;Groningen;8;2;0
30-4-2020 10:00;GM0047;Veendam;Groningen;8;2;0
1-4-2020 10:00;GM0050;Zeewolde;Flevoland;11;4;0
2-4-2020 10:00;GM0050;Zeewolde;Flevoland;11;5;0
3-4-2020 10:00;GM0050;Zeewolde;Flevoland;11;5;0
4-4-2020 10:00;GM0050;Zeewolde;Flevoland;13;5;0
5-4-2020 10:00;GM0050;Zeewolde;Flevoland;15;6;0
6-4-2020 10:00;GM0050;Zeewolde;Flevoland;15;6;0
7-4-2020 10:00;GM0050;Zeewolde;Flevoland;15;6;0
8-4-2020 10:00;GM0050;Zeewolde;Flevoland;15;6;0
9-4-2020 10:00;GM0050;Zeewolde;Flevoland;16;6;2
10-4-2020 10:00;GM0050;Zeewolde;Flevoland;18;8;2
11-4-2020 10:00;GM0050;Zeewolde;Flevoland;18;8;3
12-4-2020 10:00;GM0050;Zeewolde;Flevoland;18;8;3
13-4-2020 10:00;GM0050;Zeewolde;Flevoland;20;8;3
14-4-2020 10:00;GM0050;Zeewolde;Flevoland;20;8;3
15-4-2020 10:00;GM0050;Zeewolde;Flevoland;20;8;3
16-4-2020 10:00;GM0050;Zeewolde;Flevoland;23;8;3
17-4-2020 10:00;GM0050;Zeewolde;Flevoland;24;8;3
18-4-2020 10:00;GM0050;Zeewolde;Flevoland;26;8;3
19-4-2020 10:00;GM0050;Zeewolde;Flevoland;26;8;3
20-4-2020 10:00;GM0050;Zeewolde;Flevoland;26;8;3
21-4-2020 10:00;GM0050;Zeewolde;Flevoland;28;9;3
22-4-2020 10:00;GM0050;Zeewolde;Flevoland;29;9;3
23-4-2020 10:00;GM0050;Zeewolde;Flevoland;30;9;3
24-4-2020 10:00;GM0050;Zeewolde;Flevoland;32;10;3
25-4-2020 10:00;GM0050;Zeewolde;Flevoland;34;11;3
26-4-2020 10:00;GM0050;Zeewolde;Flevoland;34;11;3
27-4-2020 10:00;GM0050;Zeewolde;Flevoland;34;11;3
28-4-2020 10:00;GM0050;Zeewolde;Flevoland;34;11;3
29-4-2020 10:00;GM0050;Zeewolde;Flevoland;34;11;4
30-4-2020 10:00;GM0050;Zeewolde;Flevoland;34;11;4
1-4-2020 10:00;GM0059;Achtkarspelen;Friesland;2;0;0
2-4-2020 10:00;GM0059;Achtkarspelen;Friesland;2;0;0
3-4-2020 10:00;GM0059;Achtkarspelen;Friesland;2;0;0
4-4-2020 10:00;GM0059;Achtkarspelen;Friesland;4;0;0
5-4-2020 10:00;GM0059;Achtkarspelen;Friesland;4;0;0
6-4-2020 10:00;GM0059;Achtkarspelen;Friesland;4;0;0
7-4-2020 10:00;GM0059;Achtkarspelen;Friesland;5;0;0
8-4-2020 10:00;GM0059;Achtkarspelen;Friesland;5;0;0
9-4-2020 10:00;GM0059;Achtkarspelen;Friesland;5;0;0
10-4-2020 10:00;GM0059;Achtkarspelen;Friesland;5;0;0
11-4-2020 10:00;GM0059;Achtkarspelen;Friesland;5;0;0
12-4-2020 10:00;GM0059;Achtkarspelen;Friesland;5;0;0
13-4-2020 10:00;GM0059;Achtkarspelen;Friesland;5;0;0
14-4-2020 10:00;GM0059;Achtkarspelen;Friesland;5;0;0
15-4-2020 10:00;GM0059;Achtkarspelen;Friesland;5;0;0
16-4-2020 10:00;GM0059;Achtkarspelen;Friesland;7;0;0
17-4-2020 10:00;GM0059;Achtkarspelen;Friesland;7;0;0
18-4-2020 10:00;GM0059;Achtkarspelen;Friesland;7;0;0
19-4-2020 10:00;GM0059;Achtkarspelen;Friesland;7;0;0
20-4-2020 10:00;GM0059;Achtkarspelen;Friesland;7;0;0
21-4-2020 10:00;GM0059;Achtkarspelen;Friesland;8;0;0
22-4-2020 10:00;GM0059;Achtkarspelen;Friesland;8;0;0
23-4-2020 10:00;GM0059;Achtkarspelen;Friesland;9;0;0
24-4-2020 10:00;GM0059;Achtkarspelen;Friesland;9;0;0
25-4-2020 10:00;GM0059;Achtkarspelen;Friesland;9;0;0
26-4-2020 10:00;GM0059;Achtkarspelen;Friesland;10;0;0
27-4-2020 10:00;GM0059;Achtkarspelen;Friesland;10;0;0
28-4-2020 10:00;GM0059;Achtkarspelen;Friesland;10;0;0
29-4-2020 10:00;GM0059;Achtkarspelen;Friesland;10;0;0
30-4-2020 10:00;GM0059;Achtkarspelen;Friesland;10;0;0
1-4-2020 10:00;GM0060;Ameland;Friesland;0;0;0
2-4-2020 10:00;GM0060;Ameland;Friesland;0;0;0
3-4-2020 10:00;GM0060;Ameland;Friesland;0;0;0
4-4-2020 10:00;GM0060;Ameland;Friesland;0;0;0
5-4-2020 10:00;GM0060;Ameland;Friesland;0;0;0
6-4-2020 10:00;GM0060;Ameland;Friesland;0;0;0
7-4-2020 10:00;GM0060;Ameland;Friesland;0;0;0
8-4-2020 10:00;GM0060;Ameland;Friesland;0;0;0
9-4-2020 10:00;GM0060;Ameland;Friesland;0;0;0
10-4-2020 10:00;GM0060;Ameland;Friesland;0;0;0
11-4-2020 10:00;GM0060;Ameland;Friesland;0;0;0
12-4-2020 10:00;GM0060;Ameland;Friesland;0;0;0
13-4-2020 10:00;GM0060;Ameland;Friesland;0;0;0
14-4-2020 10:00;GM0060;Ameland;Friesland;0;0;0
15-4-2020 10:00;GM0060;Ameland;Friesland;0;0;0
16-4-2020 10:00;GM0060;Ameland;Friesland;0;0;0
17-4-2020 10:00;GM0060;Ameland;Friesland;0;0;0
18-4-2020 10:00;GM0060;Ameland;Friesland;0;0;0
19-4-2020 10:00;GM0060;Ameland;Friesland;0;0;0
20-4-2020 10:00;GM0060;Ameland;Friesland;0;0;0
21-4-2020 10:00;GM0060;Ameland;Friesland;0;0;0
22-4-2020 10:00;GM0060;Ameland;Friesland;0;0;0
23-4-2020 10:00;GM0060;Ameland;Friesland;0;0;0
24-4-2020 10:00;GM0060;Ameland;Friesland;0;0;0
25-4-2020 10:00;GM0060;Ameland;Friesland;0;0;0
26-4-2020 10:00;GM0060;Ameland;Friesland;0;0;0
27-4-2020 10:00;GM0060;Ameland;Friesland;0;0;0
28-4-2020 10:00;GM0060;Ameland;Friesland;0;0;0
29-4-2020 10:00;GM0060;Ameland;Friesland;0;0;0
30-4-2020 10:00;GM0060;Ameland;Friesland;0;0;0
1-4-2020 10:00;GM0072;Harlingen;Friesland;4;1;0
2-4-2020 10:00;GM0072;Harlingen;Friesland;5;1;0
3-4-2020 10:00;GM0072;Harlingen;Friesland;5;2;0
4-4-2020 10:00;GM0072;Harlingen;Friesland;5;2;0
5-4-2020 10:00;GM0072;Harlingen;Friesland;5;2;0
6-4-2020 10:00;GM0072;Harlingen;Friesland;5;2;0
7-4-2020 10:00;GM0072;Harlingen;Friesland;5;2;0
8-4-2020 10:00;GM0072;Harlingen;Friesland;5;2;0
9-4-2020 10:00;GM0072;Harlingen;Friesland;7;2;0
10-4-2020 10:00;GM0072;Harlingen;Friesland;10;2;0
11-4-2020 10:00;GM0072;Harlingen;Friesland;10;2;0
12-4-2020 10:00;GM0072;Harlingen;Friesland;10;2;0
13-4-2020 10:00;GM0072;Harlingen;Friesland;11;3;0
14-4-2020 10:00;GM0072;Harlingen;Friesland;11;3;0
15-4-2020 10:00;GM0072;Harlingen;Friesland;11;3;0
16-4-2020 10:00;GM0072;Harlingen;Friesland;12;3;0
17-4-2020 10:00;GM0072;Harlingen;Friesland;12;4;0
18-4-2020 10:00;GM0072;Harlingen;Friesland;13;4;1
19-4-2020 10:00;GM0072;Harlingen;Friesland;14;4;1
20-4-2020 10:00;GM0072;Harlingen;Friesland;14;4;1
21-4-2020 10:00;GM0072;Harlingen;Friesland;15;4;1
22-4-2020 10:00;GM0072;Harlingen;Friesland;16;4;1
23-4-2020 10:00;GM0072;Harlingen;Friesland;16;4;1
24-4-2020 10:00;GM0072;Harlingen;Friesland;16;4;1
25-4-2020 10:00;GM0072;Harlingen;Friesland;16;4;1
26-4-2020 10:00;GM0072;Harlingen;Friesland;16;4;1
27-4-2020 10:00;GM0072;Harlingen;Friesland;16;4;1
28-4-2020 10:00;GM0072;Harlingen;Friesland;16;4;1
29-4-2020 10:00;GM0072;Harlingen;Friesland;16;4;1
30-4-2020 10:00;GM0072;Harlingen;Friesland;16;4;1
1-4-2020 10:00;GM0074;Heerenveen;Friesland;12;7;1
2-4-2020 10:00;GM0074;Heerenveen;Friesland;18;7;2
3-4-2020 10:00;GM0074;Heerenveen;Friesland;22;9;2
4-4-2020 10:00;GM0074;Heerenveen;Friesland;24;9;2
5-4-2020 10:00;GM0074;Heerenveen;Friesland;26;10;2
6-4-2020 10:00;GM0074;Heerenveen;Friesland;26;10;3
7-4-2020 10:00;GM0074;Heerenveen;Friesland;27;10;5
8-4-2020 10:00;GM0074;Heerenveen;Friesland;32;10;5
9-4-2020 10:00;GM0074;Heerenveen;Friesland;43;11;5
10-4-2020 10:00;GM0074;Heerenveen;Friesland;48;11;5
11-4-2020 10:00;GM0074;Heerenveen;Friesland;50;11;5
12-4-2020 10:00;GM0074;Heerenveen;Friesland;55;12;5
13-4-2020 10:00;GM0074;Heerenveen;Friesland;57;12;8
14-4-2020 10:00;GM0074;Heerenveen;Friesland;58;12;9
15-4-2020 10:00;GM0074;Heerenveen;Friesland;62;12;9
16-4-2020 10:00;GM0074;Heerenveen;Friesland;67;12;10
17-4-2020 10:00;GM0074;Heerenveen;Friesland;71;12;10
18-4-2020 10:00;GM0074;Heerenveen;Friesland;75;12;10
19-4-2020 10:00;GM0074;Heerenveen;Friesland;77;12;11
20-4-2020 10:00;GM0074;Heerenveen;Friesland;77;13;13
21-4-2020 10:00;GM0074;Heerenveen;Friesland;77;13;15
22-4-2020 10:00;GM0074;Heerenveen;Friesland;78;13;15
23-4-2020 10:00;GM0074;Heerenveen;Friesland;79;13;15
24-4-2020 10:00;GM0074;Heerenveen;Friesland;81;13;17
25-4-2020 10:00;GM0074;Heerenveen;Friesland;81;13;17
26-4-2020 10:00;GM0074;Heerenveen;Friesland;81;13;17
27-4-2020 10:00;GM0074;Heerenveen;Friesland;81;13;17
28-4-2020 10:00;GM0074;Heerenveen;Friesland;81;13;17
29-4-2020 10:00;GM0074;Heerenveen;Friesland;81;13;18
30-4-2020 10:00;GM0074;Heerenveen;Friesland;82;13;19
1-4-2020 10:00;GM0080;Leeuwarden;Friesland;27;19;2
2-4-2020 10:00;GM0080;Leeuwarden;Friesland;30;21;3
3-4-2020 10:00;GM0080;Leeuwarden;Friesland;33;24;3
4-4-2020 10:00;GM0080;Leeuwarden;Friesland;35;25;3
5-4-2020 10:00;GM0080;Leeuwarden;Friesland;37;26;3
6-4-2020 10:00;GM0080;Leeuwarden;Friesland;39;29;4
7-4-2020 10:00;GM0080;Leeuwarden;Friesland;39;29;4
8-4-2020 10:00;GM0080;Leeuwarden;Friesland;43;29;4
9-4-2020 10:00;GM0080;Leeuwarden;Friesland;43;29;4
10-4-2020 10:00;GM0080;Leeuwarden;Friesland;47;31;4
11-4-2020 10:00;GM0080;Leeuwarden;Friesland;47;31;4
12-4-2020 10:00;GM0080;Leeuwarden;Friesland;48;31;4
13-4-2020 10:00;GM0080;Leeuwarden;Friesland;48;31;4
14-4-2020 10:00;GM0080;Leeuwarden;Friesland;48;31;4
15-4-2020 10:00;GM0080;Leeuwarden;Friesland;49;31;4
16-4-2020 10:00;GM0080;Leeuwarden;Friesland;49;32;5
17-4-2020 10:00;GM0080;Leeuwarden;Friesland;50;32;5
18-4-2020 10:00;GM0080;Leeuwarden;Friesland;50;32;6
19-4-2020 10:00;GM0080;Leeuwarden;Friesland;50;32;6
20-4-2020 10:00;GM0080;Leeuwarden;Friesland;50;32;6
21-4-2020 10:00;GM0080;Leeuwarden;Friesland;50;32;6
22-4-2020 10:00;GM0080;Leeuwarden;Friesland;51;33;6
23-4-2020 10:00;GM0080;Leeuwarden;Friesland;51;33;6
24-4-2020 10:00;GM0080;Leeuwarden;Friesland;53;33;6
25-4-2020 10:00;GM0080;Leeuwarden;Friesland;54;33;6
26-4-2020 10:00;GM0080;Leeuwarden;Friesland;55;33;6
27-4-2020 10:00;GM0080;Leeuwarden;Friesland;55;33;6
28-4-2020 10:00;GM0080;Leeuwarden;Friesland;55;33;6
29-4-2020 10:00;GM0080;Leeuwarden;Friesland;55;33;6
30-4-2020 10:00;GM0080;Leeuwarden;Friesland;55;33;6
1-4-2020 10:00;GM0085;Ooststellingwerf;Friesland;1;1;0
2-4-2020 10:00;GM0085;Ooststellingwerf;Friesland;2;1;0
3-4-2020 10:00;GM0085;Ooststellingwerf;Friesland;2;1;0
4-4-2020 10:00;GM0085;Ooststellingwerf;Friesland;2;1;0
5-4-2020 10:00;GM0085;Ooststellingwerf;Friesland;2;1;0
6-4-2020 10:00;GM0085;Ooststellingwerf;Friesland;2;1;0
7-4-2020 10:00;GM0085;Ooststellingwerf;Friesland;2;1;0
8-4-2020 10:00;GM0085;Ooststellingwerf;Friesland;2;1;0
9-4-2020 10:00;GM0085;Ooststellingwerf;Friesland;2;1;0
10-4-2020 10:00;GM0085;Ooststellingwerf;Friesland;2;1;0
11-4-2020 10:00;GM0085;Ooststellingwerf;Friesland;2;1;0
12-4-2020 10:00;GM0085;Ooststellingwerf;Friesland;2;1;0
13-4-2020 10:00;GM0085;Ooststellingwerf;Friesland;2;1;0
14-4-2020 10:00;GM0085;Ooststellingwerf;Friesland;2;1;0
15-4-2020 10:00;GM0085;Ooststellingwerf;Friesland;2;1;0
16-4-2020 10:00;GM0085;Ooststellingwerf;Friesland;2;1;0
17-4-2020 10:00;GM0085;Ooststellingwerf;Friesland;2;1;0
18-4-2020 10:00;GM0085;Ooststellingwerf;Friesland;2;1;0
19-4-2020 10:00;GM0085;Ooststellingwerf;Friesland;3;2;0
20-4-2020 10:00;GM0085;Ooststellingwerf;Friesland;4;3;0
21-4-2020 10:00;GM0085;Ooststellingwerf;Friesland;5;3;0
22-4-2020 10:00;GM0085;Ooststellingwerf;Friesland;6;3;0
