Date_of_report;Municipality_code;Municipality_name;Province;Total_reported;Hospital_admission;Deceased
14-3-2020 10:00;GM0037;Stadskanaal;Groningen;0;0;0
15-3-2020 10:00;GM0037;Stadskanaal;Groningen;0;0;0
16-3-2020 10:00;GM0037;Stadskanaal;Groningen;0;0;0
17-3-2020 10:00;GM0037;Stadskanaal;Groningen;0;0;0
18-3-2020 10:00;GM0037;Stadskanaal;Groningen;0;0;0
19-3-2020 10:00;GM0037;Stadskanaal;Groningen;0;0;0
20-3-2020 10:00;GM0037;Stadskanaal;Groningen;0;0;0
21-3-2020 10:00;GM0037;Stadskanaal;Groningen;0;0;0
22-3-2020 10:00;GM0037;Stadskanaal;Groningen;0;0;0
23-3-2020 10:00;GM0037;Stadskanaal;Groningen;0;0;0
24-3-2020 10:00;GM0037;Stadskanaal;Groningen;0;0;0
25-3-2020 10:00;GM0037;Stadskanaal;Groningen;0;0;0
26-3-2020 10:00;GM0037;Stadskanaal;Groningen;1;0;0
27-3-2020 10:00;GM0037;Stadskanaal;Groningen;1;0;0
28-3-2020 10:00;GM0037;Stadskanaal;Groningen;1;0;0
29-3-2020 10:00;GM0037;Stadskanaal;Groningen;1;0;0
30-3-2020 10:00;GM0037;Stadskanaal;Groningen;1;0;0
31-3-2020 10:00;GM0037;Stadskanaal;Groningen;1;0;0
13-3-2020 10:00;GM0047;Veendam;Groningen;0;0;0
14-3-2020 10:00;GM0047;Veendam;Groningen;0;0;0
15-3-2020 10:00;GM0047;Veendam;Groningen;0;0;0
16-3-2020 10:00;GM0047;Veendam;Groningen;0;0;0
17-3-2020 10:00;GM0047;Veendam;Groningen;0;0;0
18-3-2020 10:00;GM0047;Veendam;Groningen;0;0;0
19-3-2020 10:00;GM0047;Veendam;Groningen;0;0;0
20-3-2020 10:00;GM0047;Veendam;Groningen;0;0;0
21-3-2020 10:00;GM0047;Veendam;Groningen;0;0;0
22-3-2020 10:00;GM0047;Veendam;Groningen;0;0;0
23-3-2020 10:00;GM0047;Veendam;Groningen;0;0;0
24-3-2020 10:00;GM0047;Veendam;Groningen;0;0;0
25-3-2020 10:00;GM0047;Veendam;Groningen;1;0;0
26-3-2020 10:00;GM0047;Veendam;Groningen;1;0;0
27-3-2020 10:00;GM0047;Veendam;Groningen;1;0;0
28-3-2020 10:00;GM0047;Veendam;Groningen;2;0;0
29-3-2020 10:00;GM0047;Veendam;Groningen;2;0;0
30-3-2020 10:00;GM0047;Veendam;Groningen;2;0;0
31-3-2020 10:00;GM0047;Veendam;Groningen;4;1;0
13-3-2020 10:00;GM0050;Zeewolde;Flevoland;1;0;0
14-3-2020 10:00;GM0050;Zeewolde;Flevoland;2;0;0
15-3-2020 10:00;GM0050;Zeewolde;Flevoland;2;0;0
16-3-2020 10:00;GM0050;Zeewolde;Flevoland;2;0;0
17-3-2020 10:00;GM0050;Zeewolde;Flevoland;2;0;0
18-3-2020 10:00;GM0050;Zeewolde;Flevoland;3;0;0
19-3-2020 10:00;GM0050;Zeewolde;Flevoland;3;0;0
20-3-2020 10:00;GM0050;Zeewolde;Flevoland;4;0;0
21-3-2020 10:00;GM0050;Zeewolde;Flevoland;4;1;0
22-3-2020 10:00;GM0050;Zeewolde;Flevoland;4;1;0
23-3-2020 10:00;GM0050;Zeewolde;Flevoland;4;1;0
24-3-2020 10:00;GM0050;Zeewolde;Flevoland;4;1;0
25-3-2020 10:00;GM0050;Zeewolde;Flevoland;5;2;0
26-3-2020 10:00;GM0050;Zeewolde;Flevoland;6;2;0
27-3-2020 10:00;GM0050;Zeewolde;Flevoland;7;3;0
28-3-2020 10:00;GM0050;Zeewolde;Flevoland;7;3;0
29-3-2020 10:00;GM0050;Zeewolde;Flevoland;8;3;0
30-3-2020 10:00;GM0050;Zeewolde;Flevoland;9;3;0
31-3-2020 10:00;GM0050;Zeewolde;Flevoland;9;3;0
13-3-2020 10:00;GM0059;Achtkarspelen;Friesland;0;0;0
14-3-2020 10:00;GM0059;Achtkarspelen;Friesland;0;0;0
15-3-2020 10:00;GM0059;Achtkarspelen;Friesland;0;0;0
16-3-2020 10:00;GM0059;Achtkarspelen;Friesland;0;0;0
17-3-2020 10:00;GM0059;Achtkarspelen;Friesland;0;0;0
18-3-2020 10:00;GM0059;Achtkarspelen;Friesland;0;0;0
19-3-2020 10:00;GM0059;Achtkarspelen;Friesland;0;0;0
20-3-2020 10:00;GM0059;Achtkarspelen;Friesland;1;0;0
21-3-2020 10:00;GM0059;Achtkarspelen;Friesland;0;0;0
22-3-2020 10:00;GM0059;Achtkarspelen;Friesland;0;0;0
23-3-2020 10:00;GM0059;Achtkarspelen;Friesland;0;0;0
24-3-2020 10:00;GM0059;Achtkarspelen;Friesland;0;0;0
25-3-2020 10:00;GM0059;Achtkarspelen;Friesland;1;0;0
26-3-2020 10:00;GM0059;Achtkarspelen;Friesland;1;0;0
27-3-2020 10:00;GM0059;Achtkarspelen;Friesland;2;0;0
28-3-2020 10:00;GM0059;Achtkarspelen;Friesland;2;0;0
29-3-2020 10:00;GM0059;Achtkarspelen;Friesland;2;0;0
30-3-2020 10:00;GM0059;Achtkarspelen;Friesland;2;0;0
31-3-2020 10:00;GM0059;Achtkarspelen;Friesland;2;0;0
13-3-2020 10:00;GM0060;Ameland;Friesland;0;0;0
14-3-2020 10:00;GM0060;Ameland;Friesland;0;0;0
15-3-2020 10:00;GM0060;Ameland;Friesland;0;0;0
16-3-2020 10:00;GM0060;Ameland;Friesland;0;0;0
17-3-2020 10:00;GM0060;Ameland;Friesland;0;0;0
18-3-2020 10:00;GM0060;Ameland;Friesland;0;0;0
19-3-2020 10:00;GM0060;Ameland;Friesland;0;0;0
20-3-2020 10:00;GM0060;Ameland;Friesland;0;0;0
21-3-2020 10:00;GM0060;Ameland;Friesland;0;0;0
22-3-2020 10:00;GM0060;Ameland;Friesland;0;0;0
23-3-2020 10:00;GM0060;Ameland;Friesland;0;0;0
24-3-2020 10:00;GM0060;Ameland;Friesland;0;0;0
25-3-2020 10:00;GM0060;Ameland;Friesland;0;0;0
26-3-2020 10:00;GM0060;Ameland;Friesland;0;0;0
27-3-2020 10:00;GM0060;Ameland;Friesland;0;0;0
28-3-2020 10:00;GM0060;Ameland;Friesland;0;0;0
29-3-2020 10:00;GM0060;Ameland;Friesland;0;0;0
30-3-2020 10:00;GM0060;Ameland;Friesland;0;0;0
31-3-2020 10:00;GM0060;Ameland;Friesland;0;0;0
13-3-2020 10:00;GM0072;Harlingen;Friesland;0;0;0
14-3-2020 10:00;GM0072;Harlingen;Friesland;0;0;0
15-3-2020 10:00;GM0072;Harlingen;Friesland;0;0;0
16-3-2020 10:00;GM0072;Harlingen;Friesland;1;0;0
17-3-2020 10:00;GM0072;Harlingen;Friesland;1;0;0
18-3-2020 10:00;GM0072;Harlingen;Friesland;1;0;0
19-3-2020 10:00;GM0072;Harlingen;Friesland;1;0;0
20-3-2020 10:00;GM0072;Harlingen;Friesland;2;0;0
21-3-2020 10:00;GM0072;Harlingen;Friesland;3;1;0
22-3-2020 10:00;GM0072;Harlingen;Friesland;3;1;0
23-3-2020 10:00;GM0072;Harlingen;Friesland;3;1;0
24-3-2020 10:00;GM0072;Harlingen;Friesland;3;1;0
25-3-2020 10:00;GM0072;Harlingen;Friesland;3;1;0
26-3-2020 10:00;GM0072;Harlingen;Friesland;3;1;0
27-3-2020 10:00;GM0072;Harlingen;Friesland;3;1;0
28-3-2020 10:00;GM0072;Harlingen;Friesland;3;1;0
29-3-2020 10:00;GM0072;Harlingen;Friesland;4;1;0
30-3-2020 10:00;GM0072;Harlingen;Friesland;4;1;0
31-3-2020 10:00;GM0072;Harlingen;Friesland;4;1;0
13-3-2020 10:00;GM0074;Heerenveen;Friesland;0;0;0
14-3-2020 10:00;GM0074;Heerenveen;Friesland;0;0;0
15-3-2020 10:00;GM0074;Heerenveen;Friesland;0;0;0
16-3-2020 10:00;GM0074;Heerenveen;Friesland;0;0;0
17-3-2020 10:00;GM0074;Heerenveen;Friesland;0;0;0
18-3-2020 10:00;GM0074;Heerenveen;Friesland;0;0;0
19-3-2020 10:00;GM0074;Heerenveen;Friesland;0;0;0
20-3-2020 10:00;GM0074;Heerenveen;Friesland;3;0;0
21-3-2020 10:00;GM0074;Heerenveen;Friesland;2;1;0
22-3-2020 10:00;GM0074;Heerenveen;Friesland;2;1;0
23-3-2020 10:00;GM0074;Heerenveen;Friesland;3;2;0
24-3-2020 10:00;GM0074;Heerenveen;Friesland;3;2;0
25-3-2020 10:00;GM0074;Heerenveen;Friesland;3;2;0
26-3-2020 10:00;GM0074;Heerenveen;Friesland;4;3;1
27-3-2020 10:00;GM0074;Heerenveen;Friesland;5;3;1
28-3-2020 10:00;GM0074;Heerenveen;Friesland;7;4;1
29-3-2020 10:00;GM0074;Heerenveen;Friesland;8;5;1
30-3-2020 10:00;GM0074;Heerenveen;Friesland;9;5;1
31-3-2020 10:00;GM0074;Heerenveen;Friesland;10;5;1
13-3-2020 10:00;GM0080;Leeuwarden;Friesland;1;0;0
14-3-2020 10:00;GM0080;Leeuwarden;Friesland;1;0;0
15-3-2020 10:00;GM0080;Leeuwarden;Friesland;1;0;0
16-3-2020 10:00;GM0080;Leeuwarden;Friesland;2;1;0
17-3-2020 10:00;GM0080;Leeuwarden;Friesland;3;1;0
18-3-2020 10:00;GM0080;Leeuwarden;Friesland;4;1;0
19-3-2020 10:00;GM0080;Leeuwarden;Friesland;5;1;1
20-3-2020 10:00;GM0080;Leeuwarden;Friesland;10;1;1
21-3-2020 10:00;GM0080;Leeuwarden;Friesland;8;3;1
22-3-2020 10:00;GM0080;Leeuwarden;Friesland;8;3;1
23-3-2020 10:00;GM0080;Leeuwarden;Friesland;10;4;1
24-3-2020 10:00;GM0080;Leeuwarden;Friesland;10;4;1
25-3-2020 10:00;GM0080;Leeuwarden;Friesland;12;6;1
26-3-2020 10:00;GM0080;Leeuwarden;Friesland;15;9;1
27-3-2020 10:00;GM0080;Leeuwarden;Friesland;19;13;1
28-3-2020 10:00;GM0080;Leeuwarden;Friesland;20;13;1
29-3-2020 10:00;GM0080;Leeuwarden;Friesland;23;16;1
30-3-2020 10:00;GM0080;Leeuwarden;Friesland;23;16;2
31-3-2020 10:00;GM0080;Leeuwarden;Friesland;23;16;2
13-3-2020 10:00;GM0085;Ooststellingwerf;Friesland;0;0;0
14-3-2020 10:00;GM0085;Ooststellingwerf;Friesland;0;0;0
15-3-2020 10:00;GM0085;Ooststellingwerf;Friesland;0;0;0
16-3-2020 10:00;GM0085;Ooststellingwerf;Friesland;0;0;0
17-3-2020 10:00;GM0085;Ooststellingwerf;Friesland;0;0;0
18-3-2020 10:00;GM0085;Ooststellingwerf;Friesland;0;0;0
19-3-2020 10:00;GM0085;Ooststellingwerf;Friesland;0;0;0
20-3-2020 10:00;GM0085;Ooststellingwerf;Friesland;0;0;0
21-3-2020 10:00;GM0085;Ooststellingwerf;Friesland;0;0;0
22-3-2020 10:00;GM0085;Ooststellingwerf;Friesland;0;0;0
23-3-2020 10:00;GM0085;Ooststellingwerf;Friesland;0;0;0
24-3-2020 10:00;GM0085;Ooststellingwerf;Friesland;0;0;0
25-3-2020 10:00;GM0085;Ooststellingwerf;Friesland;1;1;0
26-3-2020 10:00;GM0085;Ooststellingwerf;Friesland;1;1;0
27-3-2020 10:00;GM0085;Ooststellingwerf;Friesland;1;1;0
28-3-2020 10:00;GM0085;Ooststellingwerf;Friesland;1;1;0
29-3-2020 10:00;GM0085;Ooststellingwerf;Friesland;1;1;0
30-3-2020 10:00;GM0085;Ooststellingwerf;Friesland;1;1;0
31-3-2020 10:00;GM0085;Ooststellingwerf;Friesland;1;1;0
13-3-2020 10:00;GM0086;Opsterland;Friesland;2;0;0
14-3-2020 10:00;GM0086;Opsterland;Friesland;2;0;0
15-3-2020 10:00;GM0086;Opsterland;Friesland;2;0;0
16-3-2020 10:00;GM0086;Opsterland;Friesland;2;0;0
17-3-2020 10:00;GM0086;Opsterland;Friesland;2;0;0
18-3-2020 10:00;GM0086;Opsterland;Friesland;2;0;0
19-3-2020 10:00;GM0086;Opsterland;Friesland;2;0;0
20-3-2020 10:00;GM0086;Opsterland;Friesland;2;0;0
21-3-2020 10:00;GM0086;Opsterland;Friesland;2;0;0
22-3-2020 10:00;GM0086;Opsterland;Friesland;2;0;0
23-3-2020 10:00;GM0086;Opsterland;Friesland;3;1;0
24-3-2020 10:00;GM0086;Opsterland;Friesland;3;1;0
25-3-2020 10:00;GM0086;Opsterland;Friesland;4;2;0
26-3-2020 10:00;GM0086;Opsterland;Friesland;5;2;0
27-3-2020 10:00;GM0086;Opsterland;Friesland;6;3;0
28-3-2020 10:00;GM0086;Opsterland;Friesland;6;3;0
29-3-2020 10:00;GM0086;Opsterland;Friesland;7;4;0
30-3-2020 10:00;GM0086;Opsterland;Friesland;7;4;0
31-3-2020 10:00;GM0086;Opsterland;Friesland;8;4;0
13-3-2020 10:00;GM0088;Schiermonnikoog;Friesland;0;0;0
14-3-2020 10:00;GM0088;Schiermonnikoog;Friesland;0;0;0
15-3-2020 10:00;GM0088;Schiermonnikoog;Friesland;0;0;0
16-3-2020 10:00;GM0088;Schiermonnikoog;Friesland;0;0;0
17-3-2020 10:00;GM0088;Schiermonnikoog;Friesland;0;0;0
18-3-2020 10:00;GM0088;Schiermonnikoog;Friesland;0;0;0
19-3-2020 10:00;GM0088;Schiermonnikoog;Friesland;0;0;0
20-3-2020 10:00;GM0088;Schiermonnikoog;Friesland;0;0;0
21-3-2020 10:00;GM0088;Schiermonnikoog;Friesland;0;0;0
22-3-2020 10:00;GM0088;Schiermonnikoog;Friesland;0;0;0
23-3-2020 10:00;GM0088;Schiermonnikoog;Friesland;0;0;0
24-3-2020 10:00;GM0088;Schiermonnikoog;Friesland;0;0;0
25-3-2020 10:00;GM0088;Schiermonnikoog;Friesland;0;0;0
26-3-2020 10:00;GM0088;Schiermonnikoog;Friesland;0;0;0
27-3-2020 10:00;GM0088;Schiermonnikoog;Friesland;0;0;0
28-3-2020 10:00;GM0088;Schiermonnikoog;Friesland;0;0;0
29-3-2020 10:00;GM0088;Schiermonnikoog;Friesland;0;0;0
30-3-2020 10:00;GM0088;Schiermonnikoog;Friesland;0;0;0
31-3-2020 10:00;GM0088;Schiermonnikoog;Friesland;0;0;0
13-3-2020 10:00;GM0090;Smallingerland;Friesland;1;1;0
14-3-2020 10:00;GM0090;Smallingerland;Friesland;2;1;0
15-3-2020 10:00;GM0090;Smallingerland;Friesland;3;1;0
16-3-2020 10:00;GM0090;Smallingerland;Friesland;3;1;0
17-3-2020 10:00;GM0090;Smallingerland;Friesland;3;1;0
18-3-2020 10:00;GM0090;Smallingerland;Friesland;3;1;0
19-3-2020 10:00;GM0090;Smallingerland;Friesland;3;1;0
20-3-2020 10:00;GM0090;Smallingerland;Friesland;8;1;0
21-3-2020 10:00;GM0090;Smallingerland;Friesland;3;1;0
22-3-2020 10:00;GM0090;Smallingerland;Friesland;3;1;0
23-3-2020 10:00;GM0090;Smallingerland;Friesland;3;1;0
24-3-2020 10:00;GM0090;Smallingerland;Friesland;3;1;0
25-3-2020 10:00;GM0090;Smallingerland;Friesland;4;1;0
26-3-2020 10:00;GM0090;Smallingerland;Friesland;5;2;0
27-3-2020 10:00;GM0090;Smallingerland;Friesland;5;2;0
28-3-2020 10:00;GM0090;Smallingerland;Friesland;7;2;0
29-3-2020 10:00;GM0090;Smallingerland;Friesland;8;2;0
30-3-2020 10:00;GM0090;Smallingerland;Friesland;10;5;0
31-3-2020 10:00;GM0090;Smallingerland;Friesland;10;5;1
13-3-2020 10:00;GM0093;Terschelling;Friesland;0;0;0
14-3-2020 10:00;GM0093;Terschelling;Friesland;0;0;0
15-3-2020 10:00;GM0093;Terschelling;Friesland;0;0;0
16-3-2020 10:00;GM0093;Terschelling;Friesland;0;0;0
17-3-2020 10:00;GM0093;Terschelling;Friesland;0;0;0
18-3-2020 10:00;GM0093;Terschelling;Friesland;0;0;0
19-3-2020 10:00;GM0093;Terschelling;Friesland;0;0;0
20-3-2020 10:00;GM0093;Terschelling;Friesland;0;0;0
21-3-2020 10:00;GM0093;Terschelling;Friesland;0;0;0
22-3-2020 10:00;GM0093;Terschelling;Friesland;0;0;0
23-3-2020 10:00;GM0093;Terschelling;Friesland;0;0;0
24-3-2020 10:00;GM0093;Terschelling;Friesland;0;0;0
25-3-2020 10:00;GM0093;Terschelling;Friesland;0;0;0
26-3-2020 10:00;GM0093;Terschelling;Friesland;0;0;0
27-3-2020 10:00;GM0093;Terschelling;Friesland;0;0;0
28-3-2020 10:00;GM0093;Terschelling;Friesland;0;0;0
29-3-2020 10:00;GM0093;Terschelling;Friesland;0;0;0
30-3-2020 10:00;GM0093;Terschelling;Friesland;0;0;0
31-3-2020 10:00;GM0093;Terschelling;Friesland;0;0;0
13-3-2020 10:00;GM0096;Vlieland;Friesland;0;0;0
14-3-2020 10:00;GM0096;Vlieland;Friesland;0;0;0
15-3-2020 10:00;GM0096;Vlieland;Friesland;0;0;0
16-3-2020 10:00;GM0096;Vlieland;Friesland;0;0;0
17-3-2020 10:00;GM0096;Vlieland;Friesland;0;0;0
18-3-2020 10:00;GM0096;Vlieland;Friesland;0;0;0
19-3-2020 10:00;GM0096;Vlieland;Friesland;0;0;0
20-3-2020 10:00;GM0096;Vlieland;Friesland;0;0;0
21-3-2020 10:00;GM0096;Vlieland;Friesland;0;0;0
22-3-2020 10:00;GM0096;Vlieland;Friesland;0;0;0
23-3-2020 10:00;GM0096;Vlieland;Friesland;0;0;0
24-3-2020 10:00;GM0096;Vlieland;Friesland;0;0;0
25-3-2020 10:00;GM0096;Vlieland;Friesland;0;0;0
26-3-2020 10:00;GM0096;Vlieland;Friesland;0;0;0
27-3-2020 10:00;GM0096;Vlieland;Friesland;0;0;0
28-3-2020 10:00;GM0096;Vlieland;Friesland;0;0;0
29-3-2020 10:00;GM0096;Vlieland;Friesland;0;0;0
30-3-2020 10:00;GM0096;Vlieland;Friesland;0;0;0
31-3-2020 10:00;GM0096;Vlieland;Friesland;0;0;0
13-3-2020 10:00;GM0098;Weststellingwerf;Friesland;0;0;0
14-3-2020 10:00;GM0098;Weststellingwerf;Friesland;0;0;0
15-3-2020 10:00;GM0098;Weststellingwerf;Friesland;0;0;0
16-3-2020 10:00;GM0098;Weststellingwerf;Friesland;0;0;0
17-3-2020 10:00;GM0098;Weststellingwerf;Friesland;0;0;0
18-3-2020 10:00;GM0098;Weststellingwerf;Friesland;0;0;0
19-3-2020 10:00;GM0098;Weststellingwerf;Friesland;0;0;0
20-3-2020 10:00;GM0098;Weststellingwerf;Friesland;0;0;0
21-3-2020 10:00;GM0098;Weststellingwerf;Friesland;1;1;0
22-3-2020 10:00;GM0098;Weststellingwerf;Friesland;1;1;0
23-3-2020 10:00;GM0098;Weststellingwerf;Friesland;1;1;0
24-3-2020 10:00;GM0098;Weststellingwerf;Friesland;1;1;0
25-3-2020 10:00;GM0098;Weststellingwerf;Friesland;1;1;0
26-3-2020 10:00;GM0098;Weststellingwerf;Friesland;2;2;0
27-3-2020 10:00;GM0098;Weststellingwerf;Friesland;2;2;0
28-3-2020 10:00;GM0098;Weststellingwerf;Friesland;2;2;0
29-3-2020 10:00;GM0098;Weststellingwerf;Friesland;3;2;0
30-3-2020 10:00;GM0098;Weststellingwerf;Friesland;3;2;0
31-3-2020 10:00;GM0098;Weststellingwerf;Friesland;3;2;1
13-3-2020 10:00;GM0106;Assen;Drenthe;0;0;0
14-3-2020 10:00;GM0106;Assen;Drenthe;0;0;0
15-3-2020 10:00;GM0106;Assen;Drenthe;0;0;0
16-3-2020 10:00;GM0106;Assen;Drenthe;0;0;0
17-3-2020 10:00;GM0106;Assen;Drenthe;0;0;0
18-3-2020 10:00;GM0106;Assen;Drenthe;0;0;0
19-3-2020 10:00;GM0106;Assen;Drenthe;0;0;0
20-3-2020 10:00;GM0106;Assen;Drenthe;1;0;0
21-3-2020 10:00;GM0106;Assen;Drenthe;1;0;0
22-3-2020 10:00;GM0106;Assen;Drenthe;2;0;0
23-3-2020 10:00;GM0106;Assen;Drenthe;4;1;0
24-3-2020 10:00;GM0106;Assen;Drenthe;5;1;0
25-3-2020 10:00;GM0106;Assen;Drenthe;5;1;0
26-3-2020 10:00;GM0106;Assen;Drenthe;7;1;0
27-3-2020 10:00;GM0106;Assen;Drenthe;8;2;0
28-3-2020 10:00;GM0106;Assen;Drenthe;10;2;0
29-3-2020 10:00;GM0106;Assen;Drenthe;12;3;0
30-3-2020 10:00;GM0106;Assen;Drenthe;12;3;0
31-3-2020 10:00;GM0106;Assen;Drenthe;13;5;0
13-3-2020 10:00;GM0109;Coevorden;Drenthe;11;0;0
14-3-2020 10:00;GM0109;Coevorden;Drenthe;11;0;0
15-3-2020 10:00;GM0109;Coevorden;Drenthe;11;0;0
16-3-2020 10:00;GM0109;Coevorden;Drenthe;11;0;0
17-3-2020 10:00;GM0109;Coevorden;Drenthe;11;0;0
18-3-2020 10:00;GM0109;Coevorden;Drenthe;12;0;0
19-3-2020 10:00;GM0109;Coevorden;Drenthe;12;0;0
20-3-2020 10:00;GM0109;Coevorden;Drenthe;13;0;0
21-3-2020 10:00;GM0109;Coevorden;Drenthe;14;1;0
22-3-2020 10:00;GM0109;Coevorden;Drenthe;14;1;0
23-3-2020 10:00;GM0109;Coevorden;Drenthe;14;1;0
