Date_of_report;Municipality_code;Municipality_name;Province;Total_reported;Hospital_admission;Deceased
6-7-2020 10:00;GM0037;Stadskanaal;Groningen;9;2;2
7-7-2020 10:00;GM0037;Stadskanaal;Groningen;9;2;2
8-7-2020 10:00;GM0037;Stadskanaal;Groningen;9;2;2
9-7-2020 10:00;GM0037;Stadskanaal;Groningen;9;2;2
10-7-2020 10:00;GM0037;Stadskanaal;Groningen;9;2;2
11-7-2020 10:00;GM0037;Stadskanaal;Groningen;9;2;2
12-7-2020 10:00;GM0037;Stadskanaal;Groningen;9;2;2
13-7-2020 10:00;GM0037;Stadskanaal;Groningen;9;2;2
14-7-2020 10:00;GM0037;Stadskanaal;Groningen;9;2;2
15-7-2020 10:00;GM0037;Stadskanaal;Groningen;9;2;2
16-7-2020 10:00;GM0037;Stadskanaal;Groningen;9;2;2
17-7-2020 10:00;GM0037;Stadskanaal;Groningen;9;2;2
18-7-2020 10:00;GM0037;Stadskanaal;Groningen;9;2;2
19-7-2020 10:00;GM0037;Stadskanaal;Groningen;9;2;2
20-7-2020 10:00;GM0037;Stadskanaal;Groningen;9;2;2
21-7-2020 10:00;GM0037;Stadskanaal;Groningen;9;2;2
22-7-2020 10:00;GM0037;Stadskanaal;Groningen;9;2;2
23-7-2020 10:00;GM0037;Stadskanaal;Groningen;9;2;2
24-7-2020 10:00;GM0037;Stadskanaal;Groningen;9;2;2
25-7-2020 10:00;GM0037;Stadskanaal;Groningen;9;2;2
26-7-2020 10:00;GM0037;Stadskanaal;Groningen;9;2;2
1-7-2020 10:00;GM0047;Veendam;Groningen;8;2;0
2-7-2020 10:00;GM0047;Veendam;Groningen;8;2;0
3-7-2020 10:00;GM0047;Veendam;Groningen;8;2;0
4-7-2020 10:00;GM0047;Veendam;Groningen;8;2;0
5-7-2020 10:00;GM0047;Veendam;Groningen;8;2;0
6-7-2020 10:00;GM0047;Veendam;Groningen;8;2;0
7-7-2020 10:00;GM0047;Veendam;Groningen;8;2;0
8-7-2020 10:00;GM0047;Veendam;Groningen;8;2;0
9-7-2020 10:00;GM0047;Veendam;Groningen;8;2;0
10-7-2020 10:00;GM0047;Veendam;Groningen;8;2;0
11-7-2020 10:00;GM0047;Veendam;Groningen;8;2;0
12-7-2020 10:00;GM0047;Veendam;Groningen;8;2;0
13-7-2020 10:00;GM0047;Veendam;Groningen;8;2;0
14-7-2020 10:00;GM0047;Veendam;Groningen;8;2;0
15-7-2020 10:00;GM0047;Veendam;Groningen;8;2;0
16-7-2020 10:00;GM0047;Veendam;Groningen;8;2;0
17-7-2020 10:00;GM0047;Veendam;Groningen;8;2;0
18-7-2020 10:00;GM0047;Veendam;Groningen;8;2;0
19-7-2020 10:00;GM0047;Veendam;Groningen;8;2;0
20-7-2020 10:00;GM0047;Veendam;Groningen;8;2;0
21-7-2020 10:00;GM0047;Veendam;Groningen;8;2;0
22-7-2020 10:00;GM0047;Veendam;Groningen;8;2;0
23-7-2020 10:00;GM0047;Veendam;Groningen;8;2;0
24-7-2020 10:00;GM0047;Veendam;Groningen;8;2;0
25-7-2020 10:00;GM0047;Veendam;Groningen;8;2;0
26-7-2020 10:00;GM0047;Veendam;Groningen;8;2;0
1-7-2020 10:00;GM0050;Zeewolde;Flevoland;49;12;5
2-7-2020 10:00;GM0050;Zeewolde;Flevoland;49;12;5
3-7-2020 10:00;GM0050;Zeewolde;Flevoland;49;12;6
4-7-2020 10:00;GM0050;Zeewolde;Flevoland;49;12;6
5-7-2020 10:00;GM0050;Zeewolde;Flevoland;49;12;6
6-7-2020 10:00;GM0050;Zeewolde;Flevoland;49;12;6
7-7-2020 10:00;GM0050;Zeewolde;Flevoland;49;12;6
8-7-2020 10:00;GM0050;Zeewolde;Flevoland;49;12;6
9-7-2020 10:00;GM0050;Zeewolde;Flevoland;49;12;6
10-7-2020 10:00;GM0050;Zeewolde;Flevoland;50;12;6
11-7-2020 10:00;GM0050;Zeewolde;Flevoland;50;12;6
12-7-2020 10:00;GM0050;Zeewolde;Flevoland;50;12;6
13-7-2020 10:00;GM0050;Zeewolde;Flevoland;50;12;6
14-7-2020 10:00;GM0050;Zeewolde;Flevoland;50;12;6
15-7-2020 10:00;GM0050;Zeewolde;Flevoland;50;12;6
16-7-2020 10:00;GM0050;Zeewolde;Flevoland;50;12;6
17-7-2020 10:00;GM0050;Zeewolde;Flevoland;50;12;6
18-7-2020 10:00;GM0050;Zeewolde;Flevoland;50;12;6
19-7-2020 10:00;GM0050;Zeewolde;Flevoland;50;12;6
20-7-2020 10:00;GM0050;Zeewolde;Flevoland;50;12;6
21-7-2020 10:00;GM0050;Zeewolde;Flevoland;50;12;6
22-7-2020 10:00;GM0050;Zeewolde;Flevoland;50;12;6
23-7-2020 10:00;GM0050;Zeewolde;Flevoland;50;12;6
24-7-2020 10:00;GM0050;Zeewolde;Flevoland;50;12;6
25-7-2020 10:00;GM0050;Zeewolde;Flevoland;50;12;6
26-7-2020 10:00;GM0050;Zeewolde;Flevoland;50;12;6
1-7-2020 10:00;GM0059;Achtkarspelen;Friesland;12;0;0
2-7-2020 10:00;GM0059;Achtkarspelen;Friesland;12;0;0
3-7-2020 10:00;GM0059;Achtkarspelen;Friesland;12;0;0
4-7-2020 10:00;GM0059;Achtkarspelen;Friesland;12;0;0
5-7-2020 10:00;GM0059;Achtkarspelen;Friesland;12;0;0
6-7-2020 10:00;GM0059;Achtkarspelen;Friesland;12;0;0
7-7-2020 10:00;GM0059;Achtkarspelen;Friesland;12;0;0
8-7-2020 10:00;GM0059;Achtkarspelen;Friesland;12;0;0
9-7-2020 10:00;GM0059;Achtkarspelen;Friesland;12;0;0
10-7-2020 10:00;GM0059;Achtkarspelen;Friesland;12;0;0
11-7-2020 10:00;GM0059;Achtkarspelen;Friesland;12;0;0
12-7-2020 10:00;GM0059;Achtkarspelen;Friesland;12;0;0
13-7-2020 10:00;GM0059;Achtkarspelen;Friesland;12;0;0
14-7-2020 10:00;GM0059;Achtkarspelen;Friesland;12;0;0
15-7-2020 10:00;GM0059;Achtkarspelen;Friesland;12;0;0
16-7-2020 10:00;GM0059;Achtkarspelen;Friesland;13;0;0
17-7-2020 10:00;GM0059;Achtkarspelen;Friesland;13;0;0
18-7-2020 10:00;GM0059;Achtkarspelen;Friesland;13;0;0
19-7-2020 10:00;GM0059;Achtkarspelen;Friesland;13;0;0
20-7-2020 10:00;GM0059;Achtkarspelen;Friesland;13;0;0
21-7-2020 10:00;GM0059;Achtkarspelen;Friesland;13;0;0
22-7-2020 10:00;GM0059;Achtkarspelen;Friesland;13;0;0
23-7-2020 10:00;GM0059;Achtkarspelen;Friesland;13;0;0
24-7-2020 10:00;GM0059;Achtkarspelen;Friesland;13;0;0
25-7-2020 10:00;GM0059;Achtkarspelen;Friesland;13;0;0
26-7-2020 10:00;GM0059;Achtkarspelen;Friesland;13;0;0
1-7-2020 10:00;GM0060;Ameland;Friesland;0;0;0
2-7-2020 10:00;GM0060;Ameland;Friesland;0;0;0
3-7-2020 10:00;GM0060;Ameland;Friesland;0;0;0
4-7-2020 10:00;GM0060;Ameland;Friesland;0;0;0
5-7-2020 10:00;GM0060;Ameland;Friesland;0;0;0
6-7-2020 10:00;GM0060;Ameland;Friesland;0;0;0
7-7-2020 10:00;GM0060;Ameland;Friesland;0;0;0
8-7-2020 10:00;GM0060;Ameland;Friesland;0;0;0
9-7-2020 10:00;GM0060;Ameland;Friesland;0;0;0
10-7-2020 10:00;GM0060;Ameland;Friesland;0;0;0
11-7-2020 10:00;GM0060;Ameland;Friesland;0;0;0
12-7-2020 10:00;GM0060;Ameland;Friesland;0;0;0
13-7-2020 10:00;GM0060;Ameland;Friesland;0;0;0
14-7-2020 10:00;GM0060;Ameland;Friesland;0;0;0
15-7-2020 10:00;GM0060;Ameland;Friesland;0;0;0
16-7-2020 10:00;GM0060;Ameland;Friesland;0;0;0
17-7-2020 10:00;GM0060;Ameland;Friesland;0;0;0
18-7-2020 10:00;GM0060;Ameland;Friesland;0;0;0
19-7-2020 10:00;GM0060;Ameland;Friesland;0;0;0
20-7-2020 10:00;GM0060;Ameland;Friesland;0;0;0
21-7-2020 10:00;GM0060;Ameland;Friesland;0;0;0
22-7-2020 10:00;GM0060;Ameland;Friesland;0;0;0
23-7-2020 10:00;GM0060;Ameland;Friesland;0;0;0
24-7-2020 10:00;GM0060;Ameland;Friesland;0;0;0
25-7-2020 10:00;GM0060;Ameland;Friesland;0;0;0
26-7-2020 10:00;GM0060;Ameland;Friesland;0;0;0
1-7-2020 10:00;GM0072;Harlingen;Friesland;17;4;1
2-7-2020 10:00;GM0072;Harlingen;Friesland;17;4;1
3-7-2020 10:00;GM0072;Harlingen;Friesland;17;4;1
4-7-2020 10:00;GM0072;Harlingen;Friesland;17;4;1
5-7-2020 10:00;GM0072;Harlingen;Friesland;17;4;1
6-7-2020 10:00;GM0072;Harlingen;Friesland;17;4;1
7-7-2020 10:00;GM0072;Harlingen;Friesland;17;4;1
8-7-2020 10:00;GM0072;Harlingen;Friesland;17;4;1
9-7-2020 10:00;GM0072;Harlingen;Friesland;17;4;1
10-7-2020 10:00;GM0072;Harlingen;Friesland;17;4;1
11-7-2020 10:00;GM0072;Harlingen;Friesland;17;4;1
12-7-2020 10:00;GM0072;Harlingen;Friesland;17;4;1
13-7-2020 10:00;GM0072;Harlingen;Friesland;17;4;1
14-7-2020 10:00;GM0072;Harlingen;Friesland;17;4;1
15-7-2020 10:00;GM0072;Harlingen;Friesland;17;4;1
16-7-2020 10:00;GM0072;Harlingen;Friesland;17;4;1
17-7-2020 10:00;GM0072;Harlingen;Friesland;17;4;1
18-7-2020 10:00;GM0072;Harlingen;Friesland;17;4;1
19-7-2020 10:00;GM0072;Harlingen;Friesland;17;4;1
20-7-2020 10:00;GM0072;Harlingen;Friesland;17;4;1
21-7-2020 10:00;GM0072;Harlingen;Friesland;17;4;1
22-7-2020 10:00;GM0072;Harlingen;Friesland;17;4;1
23-7-2020 10:00;GM0072;Harlingen;Friesland;17;4;1
24-7-2020 10:00;GM0072;Harlingen;Friesland;17;4;1
25-7-2020 10:00;GM0072;Harlingen;Friesland;17;4;1
26-7-2020 10:00;GM0072;Harlingen;Friesland;17;4;1
1-7-2020 10:00;GM0074;Heerenveen;Friesland;93;13;20
2-7-2020 10:00;GM0074;Heerenveen;Friesland;93;13;20
3-7-2020 10:00;GM0074;Heerenveen;Friesland;93;13;20
4-7-2020 10:00;GM0074;Heerenveen;Friesland;94;13;21
5-7-2020 10:00;GM0074;Heerenveen;Friesland;94;13;21
6-7-2020 10:00;GM0074;Heerenveen;Friesland;94;13;21
7-7-2020 10:00;GM0074;Heerenveen;Friesland;94;13;21
8-7-2020 10:00;GM0074;Heerenveen;Friesland;94;13;21
9-7-2020 10:00;GM0074;Heerenveen;Friesland;94;13;21
10-7-2020 10:00;GM0074;Heerenveen;Friesland;94;13;21
11-7-2020 10:00;GM0074;Heerenveen;Friesland;94;13;21
12-7-2020 10:00;GM0074;Heerenveen;Friesland;94;13;21
13-7-2020 10:00;GM0074;Heerenveen;Friesland;94;13;21
14-7-2020 10:00;GM0074;Heerenveen;Friesland;95;13;21
15-7-2020 10:00;GM0074;Heerenveen;Friesland;95;13;21
16-7-2020 10:00;GM0074;Heerenveen;Friesland;95;13;21
17-7-2020 10:00;GM0074;Heerenveen;Friesland;95;13;21
18-7-2020 10:00;GM0074;Heerenveen;Friesland;95;13;21
19-7-2020 10:00;GM0074;Heerenveen;Friesland;95;13;21
20-7-2020 10:00;GM0074;Heerenveen;Friesland;95;13;21
21-7-2020 10:00;GM0074;Heerenveen;Friesland;95;13;21
22-7-2020 10:00;GM0074;Heerenveen;Friesland;95;13;21
23-7-2020 10:00;GM0074;Heerenveen;Friesland;95;13;21
24-7-2020 10:00;GM0074;Heerenveen;Friesland;95;13;21
25-7-2020 10:00;GM0074;Heerenveen;Friesland;95;13;21
26-7-2020 10:00;GM0074;Heerenveen;Friesland;95;13;21
1-7-2020 10:00;GM0080;Leeuwarden;Friesland;66;33;6
2-7-2020 10:00;GM0080;Leeuwarden;Friesland;66;33;6
3-7-2020 10:00;GM0080;Leeuwarden;Friesland;66;33;6
4-7-2020 10:00;GM0080;Leeuwarden;Friesland;66;33;6
5-7-2020 10:00;GM0080;Leeuwarden;Friesland;66;33;6
6-7-2020 10:00;GM0080;Leeuwarden;Friesland;66;33;6
7-7-2020 10:00;GM0080;Leeuwarden;Friesland;66;33;6
8-7-2020 10:00;GM0080;Leeuwarden;Friesland;66;33;6
9-7-2020 10:00;GM0080;Leeuwarden;Friesland;66;33;6
10-7-2020 10:00;GM0080;Leeuwarden;Friesland;67;33;6
11-7-2020 10:00;GM0080;Leeuwarden;Friesland;67;33;6
12-7-2020 10:00;GM0080;Leeuwarden;Friesland;68;33;6
13-7-2020 10:00;GM0080;Leeuwarden;Friesland;68;33;6
14-7-2020 10:00;GM0080;Leeuwarden;Friesland;68;33;6
15-7-2020 10:00;GM0080;Leeuwarden;Friesland;68;33;6
16-7-2020 10:00;GM0080;Leeuwarden;Friesland;68;33;6
17-7-2020 10:00;GM0080;Leeuwarden;Friesland;68;33;6
18-7-2020 10:00;GM0080;Leeuwarden;Friesland;69;33;6
19-7-2020 10:00;GM0080;Leeuwarden;Friesland;69;33;6
20-7-2020 10:00;GM0080;Leeuwarden;Friesland;69;33;6
21-7-2020 10:00;GM0080;Leeuwarden;Friesland;69;33;6
22-7-2020 10:00;GM0080;Leeuwarden;Friesland;70;33;6
23-7-2020 10:00;GM0080;Leeuwarden;Friesland;70;33;6
24-7-2020 10:00;GM0080;Leeuwarden;Friesland;71;33;6
25-7-2020 10:00;GM0080;Leeuwarden;Friesland;71;33;6
26-7-2020 10:00;GM0080;Leeuwarden;Friesland;71;33;6
1-7-2020 10:00;GM0085;Ooststellingwerf;Friesland;7;3;0
2-7-2020 10:00;GM0085;Ooststellingwerf;Friesland;7;3;0
3-7-2020 10:00;GM0085;Ooststellingwerf;Friesland;7;3;0
4-7-2020 10:00;GM0085;Ooststellingwerf;Friesland;7;3;0
5-7-2020 10:00;GM0085;Ooststellingwerf;Friesland;7;3;0
6-7-2020 10:00;GM0085;Ooststellingwerf;Friesland;7;3;0
7-7-2020 10:00;GM0085;Ooststellingwerf;Friesland;7;3;0
8-7-2020 10:00;GM0085;Ooststellingwerf;Friesland;7;3;0
9-7-2020 10:00;GM0085;Ooststellingwerf;Friesland;7;3;0
10-7-2020 10:00;GM0085;Ooststellingwerf;Friesland;7;3;0
11-7-2020 10:00;GM0085;Ooststellingwerf;Friesland;7;3;0
12-7-2020 10:00;GM0085;Ooststellingwerf;Friesland;7;3;0
13-7-2020 10:00;GM0085;Ooststellingwerf;Friesland;7;3;0
14-7-2020 10:00;GM0085;Ooststellingwerf;Friesland;7;3;0
15-7-2020 10:00;GM0085;Ooststellingwerf;Friesland;7;3;0
16-7-2020 10:00;GM0085;Ooststellingwerf;Friesland;8;3;0
17-7-2020 10:00;GM0085;Ooststellingwerf;Friesland;8;3;0
18-7-2020 10:00;GM0085;Ooststellingwerf;Friesland;8;3;0
19-7-2020 10:00;GM0085;Ooststellingwerf;Friesland;8;3;0
20-7-2020 10:00;GM0085;Ooststellingwerf;Friesland;8;3;0
21-7-2020 10:00;GM0085;Ooststellingwerf;Friesland;8;3;0
22-7-2020 10:00;GM0085;Ooststellingwerf;Friesland;8;3;0
23-7-2020 10:00;GM0085;Ooststellingwerf;Friesland;8;3;0
24-7-2020 10:00;GM0085;Ooststellingwerf;Friesland;8;3;0
25-7-2020 10:00;GM0085;Ooststellingwerf;Friesland;8;3;0
26-7-2020 10:00;GM0085;Ooststellingwerf;Friesland;8;3;0
1-7-2020 10:00;GM0086;Opsterland;Friesland;23;7;0
2-7-2020 10:00;GM0086;Opsterland;Friesland;23;7;0
3-7-2020 10:00;GM0086;Opsterland;Friesland;23;7;0
4-7-2020 10:00;GM0086;Opsterland;Friesland;23;7;0
5-7-2020 10:00;GM0086;Opsterland;Friesland;23;7;0
6-7-2020 10:00;GM0086;Opsterland;Friesland;23;7;0
7-7-2020 10:00;GM0086;Opsterland;Friesland;23;7;0
8-7-2020 10:00;GM0086;Opsterland;Friesland;23;7;0
9-7-2020 10:00;GM0086;Opsterland;Friesland;23;7;0
10-7-2020 10:00;GM0086;Opsterland;Friesland;23;7;0
11-7-2020 10:00;GM0086;Opsterland;Friesland;23;7;0
12-7-2020 10:00;GM0086;Opsterland;Friesland;23;7;0
13-7-2020 10:00;GM0086;Opsterland;Friesland;23;7;0
14-7-2020 10:00;GM0086;Opsterland;Friesland;23;7;0
15-7-2020 10:00;GM0086;Opsterland;Friesland;24;7;0
16-7-2020 10:00;GM0086;Opsterland;Friesland;24;7;0
17-7-2020 10:00;GM0086;Opsterland;Friesland;24;7;0
18-7-2020 10:00;GM0086;Opsterland;Friesland;24;7;0
19-7-2020 10:00;GM0086;Opsterland;Friesland;24;7;0
20-7-2020 10:00;GM0086;Opsterland;Friesland;24;7;0
21-7-2020 10:00;GM0086;Opsterland;Friesland;24;7;0
22-7-2020 10:00;GM0086;Opsterland;Friesland;24;7;0
23-7-2020 10:00;GM0086;Opsterland;Friesland;24;7;0
24-7-2020 10:00;GM0086;Opsterland;Friesland;24;7;0
25-7-2020 10:00;GM0086;Opsterland;Friesland;24;7;0
26-7-2020 10:00;GM0086;Opsterland;Friesland;24;7;0
1-7-2020 10:00;GM0088;Schiermonnikoog;Friesland;0;0;0
2-7-2020 10:00;GM0088;Schiermonnikoog;Friesland;0;0;0
3-7-2020 10:00;GM0088;Schiermonnikoog;Friesland;0;0;0
4-7-2020 10:00;GM0088;Schiermonnikoog;Friesland;0;0;0
5-7-2020 10:00;GM0088;Schiermonnikoog;Friesland;0;0;0
6-7-2020 10:00;GM0088;Schiermonnikoog;Friesland;0;0;0
7-7-2020 10:00;GM0088;Schiermonnikoog;Friesland;0;0;0
8-7-2020 10:00;GM0088;Schiermonnikoog;Friesland;0;0;0
9-7-2020 10:00;GM0088;Schiermonnikoog;Friesland;0;0;0
10-7-2020 10:00;GM0088;Schiermonnikoog;Friesland;0;0;0
11-7-2020 10:00;GM0088;Schiermonnikoog;Friesland;0;0;0
12-7-2020 10:00;GM0088;Schiermonnikoog;Friesland;0;0;0
13-7-2020 10:00;GM0088;Schiermonnikoog;Friesland;0;0;0
14-7-2020 10:00;GM0088;Schiermonnikoog;Friesland;0;0;0
15-7-2020 10:00;GM0088;Schiermonnikoog;Friesland;0;0;0
16-7-2020 10:00;GM0088;Schiermonnikoog;Friesland;0;0;0
17-7-2020 10:00;GM0088;Schiermonnikoog;Friesland;0;0;0
18-7-2020 10:00;GM0088;Schiermonnikoog;Friesland;0;0;0
19-7-2020 10:00;GM0088;Schiermonnikoog;Friesland;0;0;0
20-7-2020 10:00;GM0088;Schiermonnikoog;Friesland;0;0;0
